Tipo de alojamiento,Total Nacional,Comunidades y Ciudades Autónomas,Residencia: Nivel 2,Viajeros y pernoctaciones,Periodo,Total,año,mes,cod_comunidad,nombre_comunidad
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2024M02,6596,2024,2,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2024M01,4943,2024,1,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2023M12,10442,2023,12,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2023M11,6901,2023,11,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2023M10,12263,2023,10,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2023M09,11779,2023,9,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2023M08,15921,2023,8,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2023M07,12130,2023,7,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2023M06,11463,2023,6,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2023M05,10846,2023,5,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2023M04,14626,2023,4,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2023M03,7791,2023,3,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2023M02,5604,2023,2,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2023M01,6445,2023,1,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2022M12,13704,2022,12,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2022M11,8752,2022,11,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2022M10,11396,2022,10,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2022M09,11895,2022,9,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2022M08,15873,2022,8,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2022M07,15783,2022,7,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2022M06,12623,2022,6,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2022M05,10932,2022,5,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2022M04,14555,2022,4,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2022M03,7525,2022,3,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2022M02,7040,2022,2,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2022M01,5977,2022,1,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2021M12,8867,2021,12,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2021M11,7150,2021,11,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2021M10,13704,2021,10,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2021M09,10445,2021,9,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2021M08,17052,2021,8,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2021M07,13861,2021,7,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2021M06,8716,2021,6,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2021M05,5460,2021,5,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2021M04,4151,2021,4,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2021M03,3364,2021,3,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2021M02,1174,2021,2,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Viajero,2021M01,1094,2021,1,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2025M12,28080,2025,12,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2025M11,23446,2025,11,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2025M10,34009,2025,10,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2025M09,44804,2025,9,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2025M08,43133,2025,8,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2025M07,30100,2025,7,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2025M06,38968,2025,6,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2025M05,28769,2025,5,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2025M04,37745,2025,4,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2025M03,31071,2025,3,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2025M02,27035,2025,2,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2025M01,25637,2025,1,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2024M12,39012,2024,12,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2024M11,26244,2024,11,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2024M10,50142,2024,10,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2024M09,34029,2024,9,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2024M08,51699,2024,8,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2024M07,44510,2024,7,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2024M06,32827,2024,6,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2024M05,31835,2024,5,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2024M04,31608,2024,4,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2024M03,34030,2024,3,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2024M02,23295,2024,2,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2024M01,20227,2024,1,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2023M12,31504,2023,12,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2023M11,23110,2023,11,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2023M10,35813,2023,10,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2023M09,32548,2023,9,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2023M08,54682,2023,8,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2023M07,44176,2023,7,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2023M06,35978,2023,6,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2023M05,34778,2023,5,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2023M04,45622,2023,4,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2023M03,29483,2023,3,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2023M02,24606,2023,2,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2023M01,28785,2023,1,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2022M12,32974,2022,12,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2022M11,26905,2022,11,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2022M10,32260,2022,10,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2022M09,35154,2022,9,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2022M08,54580,2022,8,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2022M07,44720,2022,7,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2022M06,27755,2022,6,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2022M05,31851,2022,5,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2022M04,41640,2022,4,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2022M03,28742,2022,3,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2022M02,22470,2022,2,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2022M01,22780,2022,1,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2021M12,34487,2021,12,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2021M11,26315,2021,11,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2021M10,41449,2021,10,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2021M09,31667,2021,9,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2021M08,63809,2021,8,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2021M07,42684,2021,7,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2021M06,28422,2021,6,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2021M05,21517,2021,5,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2021M04,20150,2021,4,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2021M03,19221,2021,3,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2021M02,12640,2021,2,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,,Pernoctaciones,2021M01,11298,2021,1,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,Residentes en España,Viajero,2025M12,10232,2025,12,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,Residentes en España,Viajero,2025M11,8478,2025,11,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,Residentes en España,Viajero,2025M10,13072,2025,10,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,Residentes en España,Viajero,2025M09,13522,2025,9,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,Residentes en España,Viajero,2025M08,14139,2025,8,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,Residentes en España,Viajero,2025M07,9273,2025,7,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,Residentes en España,Viajero,2025M06,12592,2025,6,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,Residentes en España,Viajero,2025M05,10574,2025,5,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,Residentes en España,Viajero,2025M04,13646,2025,4,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,Residentes en España,Viajero,2025M03,8238,2025,3,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,Residentes en España,Viajero,2025M02,7580,2025,2,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,Residentes en España,Viajero,2025M01,5967,2025,1,08,Castilla - La Mancha
Encuesta de Ocupación en Apartamentos Turísticos,Total Nacional,08 Castilla - La Mancha,Residentes en España,Viajero,2024M12,12378,2024,12,08,Castilla - La Mancha
