Puntos turísticos,Viajeros y pernoctaciones,Residencia,Periodo,Total,año,mes,cod_postal_ciudad,nombre_ciudad
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2025M05,224346,2025,5,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2025M04,228482,2025,4,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2025M03,201368,2025,3,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2025M02,155581,2025,2,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2025M01,147969,2025,1,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2024M12,170212,2024,12,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2024M11,168701,2024,11,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2024M10,222233,2024,10,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2024M09,225429,2024,9,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2024M08,253825,2024,8,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2024M07,223867,2024,7,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2024M06,194613,2024,6,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2024M05,213475,2024,5,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2024M04,212251,2024,4,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2024M03,172807,2024,3,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2024M02,163921,2024,2,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2024M01,160423,2024,1,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2023M12,148447,2023,12,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2023M11,169266,2023,11,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2023M10,203890,2023,10,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2023M09,207089,2023,9,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2023M08,218849,2023,8,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2023M07,205945,2023,7,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2023M06,173227,2023,6,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2023M05,201971,2023,5,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2023M04,192804,2023,4,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2023M03,161186,2023,3,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2023M02,132627,2023,2,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2023M01,132244,2023,1,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2022M12,118819,2022,12,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2022M11,124591,2022,11,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2022M10,173281,2022,10,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2022M09,179186,2022,9,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2022M08,190658,2022,8,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2022M07,176755,2022,7,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2022M06,160993,2022,6,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2022M05,167124,2022,5,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2022M04,152866,2022,4,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2022M03,128294,2022,3,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2022M02,91518,2022,2,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2022M01,75716,2022,1,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2021M12,78722,2021,12,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2021M11,108573,2021,11,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2021M10,133256,2021,10,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2021M09,113300,2021,9,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2021M08,133690,2021,8,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2021M07,110183,2021,7,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2021M06,55886,2021,6,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2021M05,41803,2021,5,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2021M04,21265,2021,4,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2021M03,12996,2021,3,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2021M02,6474,2021,2,29067,Málaga
29067 Málaga,Pernoctaciones,Residentes en el Extranjero,2021M01,9622,2021,1,29067,Málaga
29069 Marbella,Viajero,Residentes en España,2025M12,8861,2025,12,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2025M11,10930,2025,11,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2025M10,14687,2025,10,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2025M09,16845,2025,9,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2025M08,23730,2025,8,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2025M07,21453,2025,7,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2025M06,12834,2025,6,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2025M05,18182,2025,5,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2025M04,20413,2025,4,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2025M03,15210,2025,3,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2025M02,17003,2025,2,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2025M01,8809,2025,1,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2024M12,7427,2024,12,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2024M11,9414,2024,11,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2024M10,16640,2024,10,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2024M09,17097,2024,9,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2024M08,26414,2024,8,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2024M07,21701,2024,7,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2024M06,19517,2024,6,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2024M05,16844,2024,5,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2024M04,17283,2024,4,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2024M03,21722,2024,3,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2024M02,13073,2024,2,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2024M01,8779,2024,1,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2023M12,9927,2023,12,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2023M11,8610,2023,11,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2023M10,17114,2023,10,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2023M09,19285,2023,9,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2023M08,27703,2023,8,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2023M07,24223,2023,7,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2023M06,19064,2023,6,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2023M05,15702,2023,5,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2023M04,22297,2023,4,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2023M03,18225,2023,3,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2023M02,11822,2023,2,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2023M01,9820,2023,1,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2022M12,8591,2022,12,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2022M11,9663,2022,11,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2022M10,11267,2022,10,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2022M09,17054,2022,9,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2022M08,27523,2022,8,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2022M07,22446,2022,7,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2022M06,16687,2022,6,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2022M05,14597,2022,5,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2022M04,18647,2022,4,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2022M03,13604,2022,3,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2022M02,13407,2022,2,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2022M01,9911,2022,1,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2021M12,13571,2021,12,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2021M11,11536,2021,11,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2021M10,13231,2021,10,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2021M09,18432,2021,9,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2021M08,35785,2021,8,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2021M07,34100,2021,7,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2021M06,22688,2021,6,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2021M05,13026,2021,5,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2021M04,7672,2021,4,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2021M03,9846,2021,3,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2021M02,5634,2021,2,29069,Marbella
29069 Marbella,Viajero,Residentes en España,2021M01,5448,2021,1,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2025M12,19495,2025,12,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2025M11,31161,2025,11,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2025M10,53734,2025,10,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2025M09,59618,2025,9,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2025M08,60564,2025,8,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2025M07,64244,2025,7,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2025M06,55796,2025,6,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2025M05,57759,2025,5,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2025M04,46848,2025,4,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2025M03,34743,2025,3,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2025M02,23210,2025,2,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2025M01,21193,2025,1,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2024M12,17859,2024,12,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2024M11,22563,2024,11,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2024M10,55152,2024,10,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2024M09,56782,2024,9,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2024M08,60570,2024,8,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2024M07,54897,2024,7,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2024M06,57314,2024,6,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2024M05,60842,2024,5,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2024M04,52622,2024,4,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2024M03,40284,2024,3,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2024M02,19855,2024,2,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2024M01,19875,2024,1,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2023M12,19219,2023,12,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2023M11,24790,2023,11,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2023M10,53394,2023,10,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2023M09,60717,2023,9,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2023M08,69346,2023,8,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2023M07,58412,2023,7,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2023M06,60201,2023,6,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2023M05,60985,2023,5,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2023M04,55152,2023,4,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2023M03,36811,2023,3,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2023M02,19477,2023,2,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2023M01,19875,2023,1,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2022M12,16745,2022,12,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2022M11,21457,2022,11,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2022M10,44446,2022,10,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2022M09,58472,2022,9,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2022M08,59286,2022,8,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2022M07,62556,2022,7,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2022M06,55753,2022,6,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2022M05,55041,2022,5,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2022M04,52596,2022,4,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2022M03,26058,2022,3,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2022M02,19574,2022,2,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2022M01,15980,2022,1,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2021M12,16398,2021,12,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2021M11,25103,2021,11,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2021M10,44474,2021,10,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2021M09,45113,2021,9,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2021M08,51340,2021,8,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2021M07,45052,2021,7,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2021M06,24284,2021,6,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2021M05,17105,2021,5,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2021M04,8790,2021,4,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2021M03,7047,2021,3,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2021M02,3758,2021,2,29069,Marbella
29069 Marbella,Viajero,Residentes en el Extranjero,2021M01,3815,2021,1,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2025M12,24182,2025,12,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2025M11,25646,2025,11,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2025M10,33485,2025,10,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2025M09,43549,2025,9,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2025M08,75121,2025,8,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2025M07,56743,2025,7,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2025M06,37538,2025,6,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2025M05,50396,2025,5,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2025M04,59511,2025,4,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2025M03,32207,2025,3,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2025M02,25160,2025,2,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2025M01,20447,2025,1,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2024M12,15210,2024,12,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2024M11,17569,2024,11,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2024M10,40616,2024,10,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2024M09,52635,2024,9,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2024M08,79256,2024,8,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2024M07,71059,2024,7,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2024M06,61858,2024,6,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2024M05,51228,2024,5,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2024M04,48861,2024,4,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2024M03,66511,2024,3,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2024M02,29493,2024,2,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2024M01,16742,2024,1,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2023M12,22157,2023,12,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2023M11,17006,2023,11,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2023M10,40710,2023,10,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2023M09,48826,2023,9,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2023M08,83811,2023,8,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2023M07,69501,2023,7,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2023M06,49232,2023,6,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2023M05,45500,2023,5,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2023M04,64837,2023,4,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2023M03,32726,2023,3,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2023M02,20085,2023,2,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2023M01,20749,2023,1,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2022M12,23916,2022,12,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2022M11,23180,2022,11,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2022M10,34526,2022,10,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2022M09,44953,2022,9,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2022M08,91902,2022,8,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2022M07,60585,2022,7,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2022M06,43046,2022,6,29069,Marbella
29069 Marbella,Pernoctaciones,Residentes en España,2022M05,42234,2022,5,29069,Marbella
