apartment_id,grupo_valoracion
4638054,Excelentes (9-10)
4640626,Excelentes (9-10)
4643651,Excelentes (9-10)
4648324,Excelentes (9-10)
4656142,Excelentes (9-10)
4657305,Notables (7-9)
4661632,Excelentes (9-10)
4688048,Notables (7-9)
4690195,Excelentes (9-10)
4704835,Excelentes (9-10)
4712168,Notables (7-9)
4716699,Suficientes (5-7)
4723835,Notables (7-9)
4727529,Excelentes (9-10)
4742605,Excelentes (9-10)
4754971,Insuficiente Bajo (0-3)
4766850,Notables (7-9)
4798571,Notables (7-9)
4799313,Insuficiente Bajo (0-3)
4799940,Excelentes (9-10)
4800764,Excelentes (9-10)
4806720,Notables (7-9)
4807291,Insuficiente Bajo (0-3)
4808681,Excelentes (9-10)
4810134,Excelentes (9-10)
4835410,Insuficiente Bajo (0-3)
4836253,Excelentes (9-10)
4838412,Excelentes (9-10)
4845328,Notables (7-9)
4845783,Excelentes (9-10)
4851657,Excelentes (9-10)
4853973,Notables (7-9)
4854155,Insuficiente Bajo (0-3)
4862193,Excelentes (9-10)
4865762,Excelentes (9-10)
4867204,Excelentes (9-10)
4871618,Excelentes (9-10)
4877066,Excelentes (9-10)
4918963,Excelentes (9-10)
4926975,Notables (7-9)
4927074,Excelentes (9-10)
4927700,Excelentes (9-10)
4929107,Excelentes (9-10)
4930235,Notables (7-9)
4934110,Excelentes (9-10)
4960267,Excelentes (9-10)
4964191,Excelentes (9-10)
4969560,Insuficiente Bajo (0-3)
4970465,Insuficiente Bajo (0-3)
4970715,Notables (7-9)
4994458,Notables (7-9)
5008911,Excelentes (9-10)
5009532,Excelentes (9-10)
5013240,Excelentes (9-10)
5020100,Notables (7-9)
5026605,Insuficiente Bajo (0-3)
5032172,Suficientes (5-7)
5036733,Notables (7-9)
5043462,Excelentes (9-10)
5043875,Insuficiente Bajo (0-3)
5049684,Excelentes (9-10)
5063884,Notables (7-9)
5064630,Excelentes (9-10)
5064651,Excelentes (9-10)
5068436,Notables (7-9)
5068957,Excelentes (9-10)
5073874,Excelentes (9-10)
5076064,Excelentes (9-10)
5080749,Notables (7-9)
5087833,Notables (7-9)
5093340,Excelentes (9-10)
5097642,Insuficiente Bajo (0-3)
5101904,Excelentes (9-10)
5109208,Notables (7-9)
5112614,Excelentes (9-10)
5121791,Insuficiente Bajo (0-3)
5123133,Excelentes (9-10)
5129075,Excelentes (9-10)
5131206,Excelentes (9-10)
5138812,Excelentes (9-10)
5141070,Notables (7-9)
5144502,Notables (7-9)
5146545,Excelentes (9-10)
5155124,Excelentes (9-10)
5158395,Excelentes (9-10)
5169919,Excelentes (9-10)
5181073,Excelentes (9-10)
5187796,Notables (7-9)
5187953,Excelentes (9-10)
5188478,Notables (7-9)
5192467,Excelentes (9-10)
5198621,Insuficiente Bajo (0-3)
5210987,Insuficiente Bajo (0-3)
5215028,Notables (7-9)
5215853,Excelentes (9-10)
5218192,Excelentes (9-10)
5224249,Notables (7-9)
5228021,Excelentes (9-10)
5232972,Excelentes (9-10)
5237965,Excelentes (9-10)
5240114,Excelentes (9-10)
5241415,Excelentes (9-10)
5244452,Excelentes (9-10)
5247783,Excelentes (9-10)
5259603,Excelentes (9-10)
5261063,Notables (7-9)
5264948,Notables (7-9)
5276540,Excelentes (9-10)
5278909,Excelentes (9-10)
5279761,Excelentes (9-10)
5284848,Excelentes (9-10)
5285496,Excelentes (9-10)
5301455,Excelentes (9-10)
5308735,Notables (7-9)
5310554,Notables (7-9)
5312035,Excelentes (9-10)
5313039,Excelentes (9-10)
5313215,Insuficiente Bajo (0-3)
5327097,Excelentes (9-10)
5327846,Excelentes (9-10)
5335779,Excelentes (9-10)
5337674,Excelentes (9-10)
5340961,Excelentes (9-10)
5344630,Excelentes (9-10)
5351752,Excelentes (9-10)
5352903,Excelentes (9-10)
5356758,Insuficiente Bajo (0-3)
5370582,Notables (7-9)
5371933,Excelentes (9-10)
5388904,Notables (7-9)
5393782,Excelentes (9-10)
5397890,Excelentes (9-10)
5398314,Excelentes (9-10)
5399089,Notables (7-9)
5404095,Excelentes (9-10)
5407955,Excelentes (9-10)
5408781,Insuficiente Bajo (0-3)
5417854,Excelentes (9-10)
5437526,Excelentes (9-10)
5442567,Excelentes (9-10)
5442955,Notables (7-9)
5448590,Notables (7-9)
5453120,Notables (7-9)
5454114,Notables (7-9)
5468360,Excelentes (9-10)
5485338,Excelentes (9-10)
5486086,Notables (7-9)
5486531,Notables (7-9)
5506779,Excelentes (9-10)
5507860,Excelentes (9-10)
5520794,Insuficiente Bajo (0-3)
5523982,Excelentes (9-10)
5527362,Excelentes (9-10)
5529487,Excelentes (9-10)
5545556,Excelentes (9-10)
5546662,Notables (7-9)
5551464,Excelentes (9-10)
5551872,Excelentes (9-10)
5568602,Excelentes (9-10)
5578177,Excelentes (9-10)
5579874,Notables (7-9)
5586372,Excelentes (9-10)
5597576,Excelentes (9-10)
5601684,Excelentes (9-10)
5610477,Notables (7-9)
5611639,Excelentes (9-10)
5623585,Excelentes (9-10)
5636225,Excelentes (9-10)
5645802,Insuficiente Bajo (0-3)
5649274,Excelentes (9-10)
5654704,Notables (7-9)
5655098,Notables (7-9)
5657279,Excelentes (9-10)
5658492,Excelentes (9-10)
5663835,Notables (7-9)
5667039,Excelentes (9-10)
5668662,Excelentes (9-10)
5675916,Notables (7-9)
5677523,Excelentes (9-10)
5678550,Excelentes (9-10)
5683218,Excelentes (9-10)
5689004,Excelentes (9-10)
5689424,Notables (7-9)
5693344,Excelentes (9-10)
5695543,Excelentes (9-10)
5695702,Excelentes (9-10)
5702125,Excelentes (9-10)
5705940,Excelentes (9-10)
5710984,Excelentes (9-10)
5717122,Excelentes (9-10)
5722694,Notables (7-9)
5724813,Notables (7-9)
5725371,Excelentes (9-10)
5726048,Notables (7-9)
5732628,Excelentes (9-10)
5740305,Excelentes (9-10)
5747822,Notables (7-9)
5754609,Suficientes (5-7)
5760626,Notables (7-9)
5780857,Notables (7-9)
5782306,Excelentes (9-10)
5789320,Excelentes (9-10)
5792576,Excelentes (9-10)
5792851,Excelentes (9-10)
5794235,Excelentes (9-10)
5795378,Notables (7-9)
5808218,Excelentes (9-10)
5809291,Excelentes (9-10)
5822353,Excelentes (9-10)
5833631,Notables (7-9)
5834041,Excelentes (9-10)
5834191,Suficientes (5-7)
5834787,Excelentes (9-10)
5835250,Excelentes (9-10)
5836908,Suficientes (5-7)
5837003,Excelentes (9-10)
5837152,Excelentes (9-10)
5842289,Notables (7-9)
5843257,Notables (7-9)
5854424,Suficientes (5-7)
5897260,Notables (7-9)
5907982,Excelentes (9-10)
5916897,Excelentes (9-10)
5935568,Insuficiente Bajo (0-3)
5937087,Excelentes (9-10)
5958368,Notables (7-9)
5963397,Notables (7-9)
5976186,Excelentes (9-10)
5977453,Excelentes (9-10)
5986682,Excelentes (9-10)
5994463,Excelentes (9-10)
5994871,Insuficiente Bajo (0-3)
5996208,Notables (7-9)
5997351,Notables (7-9)
5999753,Excelentes (9-10)
6000623,Excelentes (9-10)
6000811,Excelentes (9-10)
6011968,Excelentes (9-10)
6012959,Notables (7-9)
6028994,Notables (7-9)
6034484,Excelentes (9-10)
6037548,Excelentes (9-10)
6043569,Insuficiente Bajo (0-3)
6058351,Notables (7-9)
6060569,Excelentes (9-10)
6073393,Excelentes (9-10)
6083021,Insuficiente Bajo (0-3)
6103525,Excelentes (9-10)
6109659,Excelentes (9-10)
6139692,Excelentes (9-10)
6160263,Notables (7-9)
6160553,Excelentes (9-10)
6166523,Insuficiente Bajo (0-3)
6175934,Insuficiente Bajo (0-3)
6176958,Excelentes (9-10)
6178385,Excelentes (9-10)
6179834,Excelentes (9-10)
6183651,Excelentes (9-10)
6184041,Notables (7-9)
6188369,Excelentes (9-10)
6190322,Excelentes (9-10)
6190687,Insuficiente Bajo (0-3)
6191684,Excelentes (9-10)
6199834,Excelentes (9-10)
6225869,Excelentes (9-10)
6229018,Excelentes (9-10)
6230556,Excelentes (9-10)
6231153,Excelentes (9-10)
6232324,Suficientes (5-7)
6235783,Notables (7-9)
6241802,Notables (7-9)
6246095,Excelentes (9-10)
6263965,Excelentes (9-10)
6269523,Notables (7-9)
6270800,Excelentes (9-10)
6282421,Excelentes (9-10)
6283743,Excelentes (9-10)
6289283,Excelentes (9-10)
6300011,Notables (7-9)
6307542,Notables (7-9)
6309051,Excelentes (9-10)
6320391,Notables (7-9)
6321358,Excelentes (9-10)
6324338,Excelentes (9-10)
6338576,Notables (7-9)
6340399,Notables (7-9)
6344056,Notables (7-9)
6351314,Notables (7-9)
6376011,Insuficiente Bajo (0-3)
6378705,Notables (7-9)
6382107,Excelentes (9-10)
6383286,Excelentes (9-10)
6386597,Insuficiente Bajo (0-3)
6389503,Excelentes (9-10)
6397577,Excelentes (9-10)
6399512,Excelentes (9-10)
6410739,Excelentes (9-10)
6415505,Insuficiente Bajo (0-3)
6418185,Insuficiente Bajo (0-3)
6420062,Notables (7-9)
6432674,Excelentes (9-10)
6441145,Excelentes (9-10)
6441651,Excelentes (9-10)
6442604,Notables (7-9)
6442730,Notables (7-9)
6449464,Insuficiente Bajo (0-3)
6453834,Excelentes (9-10)
6458138,Excelentes (9-10)
6459117,Excelentes (9-10)
6465424,Insuficiente Bajo (0-3)
6465590,Excelentes (9-10)
6483225,Excelentes (9-10)
6484533,Excelentes (9-10)
6489124,Excelentes (9-10)
6491673,Notables (7-9)
6505353,Excelentes (9-10)
6519766,Excelentes (9-10)
6521856,Notables (7-9)
6524457,Excelentes (9-10)
6525899,Notables (7-9)
6525929,Notables (7-9)
6534648,Excelentes (9-10)
6537889,Excelentes (9-10)
6540304,Notables (7-9)
6542779,Excelentes (9-10)
6543446,Excelentes (9-10)
6547870,Notables (7-9)
6550734,Excelentes (9-10)
6554542,Excelentes (9-10)
6557505,Notables (7-9)
6572653,Notables (7-9)
6573592,Notables (7-9)
6578646,Notables (7-9)
6580618,Excelentes (9-10)
6582485,Excelentes (9-10)
6584564,Notables (7-9)
6584759,Insuficiente Bajo (0-3)
6596938,Insuficiente Bajo (0-3)
6602355,Notables (7-9)
6604255,Excelentes (9-10)
6604413,Notables (7-9)
6617380,Excelentes (9-10)
6623294,Excelentes (9-10)
6639917,Excelentes (9-10)
6642024,Excelentes (9-10)
6653030,Insuficiente Bajo (0-3)
6653123,Excelentes (9-10)
6656626,Excelentes (9-10)
6664306,Excelentes (9-10)
6666446,Excelentes (9-10)
6667181,Insuficiente Alto (3-5)
6668318,Excelentes (9-10)
6671489,Excelentes (9-10)
6679735,Notables (7-9)
6697001,Notables (7-9)
6707323,Excelentes (9-10)
6719318,Excelentes (9-10)
6723465,Excelentes (9-10)
6724149,Excelentes (9-10)
6724183,Notables (7-9)
6725113,Notables (7-9)
6732914,Excelentes (9-10)
6734047,Excelentes (9-10)
6738969,Notables (7-9)
6739889,Excelentes (9-10)
6740162,Excelentes (9-10)
6740609,Excelentes (9-10)
6745665,Excelentes (9-10)
6747678,Notables (7-9)
6756567,Notables (7-9)
6757485,Excelentes (9-10)
6762393,Excelentes (9-10)
6762427,Insuficiente Bajo (0-3)
6763388,Excelentes (9-10)
6763803,Excelentes (9-10)
6773769,Insuficiente Bajo (0-3)
6775934,Insuficiente Bajo (0-3)
6777378,Excelentes (9-10)
6780620,Excelentes (9-10)
6780716,Notables (7-9)
6791765,Excelentes (9-10)
6795814,Excelentes (9-10)
6797552,Notables (7-9)
6803624,Excelentes (9-10)
6814503,Notables (7-9)
6820509,Notables (7-9)
6826738,Notables (7-9)
6829579,Excelentes (9-10)
6843532,Notables (7-9)
6843619,Excelentes (9-10)
6843697,Suficientes (5-7)
6844528,Suficientes (5-7)
6846453,Excelentes (9-10)
6851621,Insuficiente Bajo (0-3)
6857331,Excelentes (9-10)
6858341,Notables (7-9)
6867200,Insuficiente Bajo (0-3)
6869498,Notables (7-9)
6873130,Excelentes (9-10)
6875270,Insuficiente Bajo (0-3)
6877137,Excelentes (9-10)
6877620,Excelentes (9-10)
6890369,Excelentes (9-10)
6890860,Insuficiente Bajo (0-3)
6894467,Notables (7-9)
6899113,Insuficiente Bajo (0-3)
6902570,Notables (7-9)
6906944,Insuficiente Bajo (0-3)
6910639,Notables (7-9)
6914078,Excelentes (9-10)
6921005,Excelentes (9-10)
6928805,Excelentes (9-10)
6936123,Excelentes (9-10)
6936346,Insuficiente Bajo (0-3)
6945630,Notables (7-9)
6948407,Excelentes (9-10)
6957564,Excelentes (9-10)
6961891,Notables (7-9)
6962517,Excelentes (9-10)
6980777,Excelentes (9-10)
6982716,Insuficiente Bajo (0-3)
6985350,Excelentes (9-10)
6986979,Notables (7-9)
7003233,Notables (7-9)
7008175,Excelentes (9-10)
7018330,Excelentes (9-10)
7019190,Excelentes (9-10)
7029540,Excelentes (9-10)
7030624,Notables (7-9)
7032941,Excelentes (9-10)
7034555,Excelentes (9-10)
7047052,Excelentes (9-10)
7049609,Insuficiente Bajo (0-3)
7050214,Excelentes (9-10)
7061325,Excelentes (9-10)
7064358,Insuficiente Bajo (0-3)
7065656,Notables (7-9)
7068050,Excelentes (9-10)
7070725,Notables (7-9)
7071532,Excelentes (9-10)
7096025,Excelentes (9-10)
7097089,Excelentes (9-10)
7100270,Notables (7-9)
7105608,Suficientes (5-7)
7106676,Notables (7-9)
7108900,Excelentes (9-10)
7113910,Notables (7-9)
7118391,Insuficiente Bajo (0-3)
7120267,Excelentes (9-10)
7123943,Excelentes (9-10)
7125407,Excelentes (9-10)
7127848,Insuficiente Bajo (0-3)
7131427,Insuficiente Bajo (0-3)
7137121,Notables (7-9)
7137292,Excelentes (9-10)
7138487,Insuficiente Bajo (0-3)
7148125,Excelentes (9-10)
7152599,Notables (7-9)
7154312,Excelentes (9-10)
7155428,Notables (7-9)
7160334,Notables (7-9)
7164589,Insuficiente Bajo (0-3)
7166650,Notables (7-9)
7169803,Excelentes (9-10)
7173003,Notables (7-9)
7174517,Excelentes (9-10)
7177169,Notables (7-9)
7178644,Notables (7-9)
7185267,Notables (7-9)
7195684,Excelentes (9-10)
7200772,Notables (7-9)
7200873,Excelentes (9-10)
7204039,Excelentes (9-10)
7220512,Excelentes (9-10)
7233689,Notables (7-9)
7235801,Excelentes (9-10)
7238494,Excelentes (9-10)
7262344,Excelentes (9-10)
7262469,Insuficiente Bajo (0-3)
7267861,Notables (7-9)
7269512,Excelentes (9-10)
7269518,Notables (7-9)
7283797,Notables (7-9)
7289359,Notables (7-9)
7297898,Notables (7-9)
7298598,Excelentes (9-10)
7302792,Excelentes (9-10)
7304217,Excelentes (9-10)
7316832,Notables (7-9)
7320001,Excelentes (9-10)
7321726,Notables (7-9)
7324276,Excelentes (9-10)
7333404,Notables (7-9)
7334845,Notables (7-9)
7337595,Excelentes (9-10)
7338332,Notables (7-9)
7341153,Excelentes (9-10)
7352636,Notables (7-9)
7355769,Insuficiente Bajo (0-3)
7356458,Notables (7-9)
7362133,Insuficiente Bajo (0-3)
7362688,Suficientes (5-7)
7374096,Insuficiente Bajo (0-3)
7375206,Excelentes (9-10)
7386172,Excelentes (9-10)
7395565,Notables (7-9)
7396461,Excelentes (9-10)
7412177,Excelentes (9-10)
7414674,Excelentes (9-10)
7432394,Insuficiente Bajo (0-3)
7432987,Excelentes (9-10)
7434098,Excelentes (9-10)
7436836,Excelentes (9-10)
7437270,Notables (7-9)
7444465,Excelentes (9-10)
7445971,Excelentes (9-10)
7448056,Excelentes (9-10)
7448196,Excelentes (9-10)
7448657,Excelentes (9-10)
7451944,Notables (7-9)
7453345,Notables (7-9)
7458322,Excelentes (9-10)
7466870,Excelentes (9-10)
7488688,Excelentes (9-10)
7489589,Notables (7-9)
7496805,Excelentes (9-10)
7505970,Insuficiente Bajo (0-3)
7507208,Notables (7-9)
7512059,Insuficiente Bajo (0-3)
7513927,Excelentes (9-10)
7522177,Notables (7-9)
7542869,Excelentes (9-10)
7551015,Insuficiente Bajo (0-3)
7562216,Excelentes (9-10)
7574200,Insuficiente Bajo (0-3)
7576999,Insuficiente Bajo (0-3)
7578060,Insuficiente Bajo (0-3)
7579001,Notables (7-9)
7585653,Excelentes (9-10)
7587716,Insuficiente Bajo (0-3)
7588305,Insuficiente Bajo (0-3)
7593131,Insuficiente Bajo (0-3)
7599041,Excelentes (9-10)
7599140,Insuficiente Bajo (0-3)
7606874,Suficientes (5-7)
7608106,Excelentes (9-10)
7610387,Excelentes (9-10)
7612210,Insuficiente Bajo (0-3)
7613318,Notables (7-9)
7624681,Notables (7-9)
7624956,Excelentes (9-10)
7628374,Insuficiente Bajo (0-3)
7628496,Insuficiente Bajo (0-3)
7633010,Excelentes (9-10)
7634833,Excelentes (9-10)
7645328,Excelentes (9-10)
7646595,Excelentes (9-10)
7646660,Excelentes (9-10)
7650492,Excelentes (9-10)
7655260,Notables (7-9)
7673763,Excelentes (9-10)
7683900,Notables (7-9)
7690343,Excelentes (9-10)
7694865,Suficientes (5-7)
7696397,Excelentes (9-10)
7710206,Insuficiente Bajo (0-3)
7718951,Excelentes (9-10)
7725978,Excelentes (9-10)
7727522,Notables (7-9)
7732757,Excelentes (9-10)
7736462,Insuficiente Bajo (0-3)
7736738,Excelentes (9-10)
7745506,Excelentes (9-10)
7746584,Excelentes (9-10)
7755595,Excelentes (9-10)
7757714,Suficientes (5-7)
7767099,Insuficiente Bajo (0-3)
7770648,Notables (7-9)
7777582,Excelentes (9-10)
7777757,Excelentes (9-10)
7783540,Notables (7-9)
7805411,Excelentes (9-10)
7813061,Notables (7-9)
7817899,Notables (7-9)
7819262,Insuficiente Bajo (0-3)
7849235,Suficientes (5-7)
7851117,Excelentes (9-10)
7878984,Excelentes (9-10)
7879795,Notables (7-9)
7880349,Excelentes (9-10)
7885189,Notables (7-9)
7887621,Notables (7-9)
7897182,Excelentes (9-10)
7899727,Excelentes (9-10)
7899729,Notables (7-9)
7907083,Excelentes (9-10)
7907846,Notables (7-9)
7908089,Excelentes (9-10)
7914789,Excelentes (9-10)
7928220,Insuficiente Bajo (0-3)
7933821,Excelentes (9-10)
7938522,Excelentes (9-10)
7944610,Notables (7-9)
7968113,Excelentes (9-10)
7968185,Notables (7-9)
7968876,Excelentes (9-10)
7968938,Excelentes (9-10)
7978189,Excelentes (9-10)
7980877,Excelentes (9-10)
7992378,Notables (7-9)
7998100,Notables (7-9)
8011473,Insuficiente Bajo (0-3)
8012945,Notables (7-9)
8021499,Excelentes (9-10)
8023971,Notables (7-9)
8024531,Notables (7-9)
8025186,Notables (7-9)
8031140,Excelentes (9-10)
8038456,Notables (7-9)
8045300,Insuficiente Bajo (0-3)
8065307,Excelentes (9-10)
8069248,Notables (7-9)
8074942,Excelentes (9-10)
8075920,Excelentes (9-10)
8099214,Excelentes (9-10)
8099448,Excelentes (9-10)
8105067,Excelentes (9-10)
8109509,Notables (7-9)
8142940,Excelentes (9-10)
8158709,Excelentes (9-10)
8181779,Notables (7-9)
8187321,Notables (7-9)
8201621,Notables (7-9)
8207999,Notables (7-9)
8215329,Excelentes (9-10)
8215716,Notables (7-9)
8215879,Notables (7-9)
8216543,Notables (7-9)
8257847,Notables (7-9)
8260073,Excelentes (9-10)
8271873,Excelentes (9-10)
8287073,Excelentes (9-10)
8290927,Insuficiente Bajo (0-3)
8299987,Excelentes (9-10)
8303125,Notables (7-9)
8316352,Excelentes (9-10)
8317251,Insuficiente Bajo (0-3)
8338269,Excelentes (9-10)
8345529,Excelentes (9-10)
8352016,Excelentes (9-10)
8352449,Notables (7-9)
8370275,Excelentes (9-10)
8380683,Excelentes (9-10)
8382715,Notables (7-9)
8402787,Excelentes (9-10)
8405250,Notables (7-9)
8405901,Excelentes (9-10)
8414213,Excelentes (9-10)
8418514,Excelentes (9-10)
8432486,Notables (7-9)
8442992,Excelentes (9-10)
8452768,Excelentes (9-10)
8455978,Excelentes (9-10)
8482861,Notables (7-9)
8491814,Excelentes (9-10)
8517585,Excelentes (9-10)
8521963,Excelentes (9-10)
8528333,Excelentes (9-10)
8544919,Excelentes (9-10)
8548754,Excelentes (9-10)
8551651,Excelentes (9-10)
8553863,Notables (7-9)
8560924,Insuficiente Bajo (0-3)
8577709,Notables (7-9)
8579303,Notables (7-9)
8598604,Insuficiente Bajo (0-3)
8605416,Excelentes (9-10)
8606569,Excelentes (9-10)
8620038,Excelentes (9-10)
8625967,Notables (7-9)
8649608,Excelentes (9-10)
8659814,Excelentes (9-10)
8659944,Excelentes (9-10)
8665229,Notables (7-9)
8678755,Excelentes (9-10)
8679279,Excelentes (9-10)
8682598,Excelentes (9-10)
8687968,Insuficiente Bajo (0-3)
8697956,Notables (7-9)
8699662,Notables (7-9)
8708285,Notables (7-9)
8713265,Notables (7-9)
8728121,Excelentes (9-10)
8732880,Excelentes (9-10)
8747669,Insuficiente Bajo (0-3)
8749646,Notables (7-9)
8753004,Notables (7-9)
8755195,Excelentes (9-10)
8785365,Notables (7-9)
8796971,Insuficiente Alto (3-5)
8842446,Excelentes (9-10)
8858054,Excelentes (9-10)
8874708,Notables (7-9)
8878941,Suficientes (5-7)
8893111,Notables (7-9)
8893392,Notables (7-9)
8923152,Excelentes (9-10)
8931118,Excelentes (9-10)
8933347,Notables (7-9)
8933966,Excelentes (9-10)
8938744,Insuficiente Bajo (0-3)
8938905,Notables (7-9)
8949091,Excelentes (9-10)
8953520,Notables (7-9)
8978429,Excelentes (9-10)
8979120,Excelentes (9-10)
8979204,Excelentes (9-10)
8981681,Excelentes (9-10)
9012509,Excelentes (9-10)
9020920,Suficientes (5-7)
9021581,Notables (7-9)
9022672,Excelentes (9-10)
9040814,Excelentes (9-10)
9071819,Excelentes (9-10)
9103409,Excelentes (9-10)
9106139,Notables (7-9)
9109924,Excelentes (9-10)
9122183,Excelentes (9-10)
9122315,Excelentes (9-10)
9124283,Notables (7-9)
9124729,Excelentes (9-10)
9124815,Excelentes (9-10)
9126438,Notables (7-9)
9127476,Excelentes (9-10)
9128910,Excelentes (9-10)
9136431,Notables (7-9)
9150241,Excelentes (9-10)
9154907,Insuficiente Bajo (0-3)
9161264,Insuficiente Bajo (0-3)
9169934,Excelentes (9-10)
9224274,Suficientes (5-7)
9224648,Excelentes (9-10)
9225333,Excelentes (9-10)
9250389,Excelentes (9-10)
9256471,Excelentes (9-10)
9257391,Insuficiente Bajo (0-3)
9273634,Notables (7-9)
9273891,Notables (7-9)
9278829,Excelentes (9-10)
9288970,Excelentes (9-10)
9298157,Excelentes (9-10)
9306092,Excelentes (9-10)
9308102,Excelentes (9-10)
9311615,Insuficiente Bajo (0-3)
9312047,Excelentes (9-10)
9320429,Insuficiente Bajo (0-3)
9324193,Notables (7-9)
9324575,Notables (7-9)
9358770,Excelentes (9-10)
9359210,Insuficiente Bajo (0-3)
9367812,Excelentes (9-10)
9377811,Notables (7-9)
9380158,Excelentes (9-10)
9385154,Excelentes (9-10)
9385786,Excelentes (9-10)
9398921,Excelentes (9-10)
9419502,Notables (7-9)
9419850,Excelentes (9-10)
9421482,Notables (7-9)
9421526,Excelentes (9-10)
9422043,Excelentes (9-10)
9446046,Notables (7-9)
9454217,Excelentes (9-10)
9469358,Excelentes (9-10)
9469885,Notables (7-9)
9475572,Excelentes (9-10)
9483720,Excelentes (9-10)
9485319,Excelentes (9-10)
9487962,Excelentes (9-10)
9501190,Notables (7-9)
9501577,Insuficiente Bajo (0-3)
9507426,Excelentes (9-10)
9538667,Excelentes (9-10)
9553410,Insuficiente Bajo (0-3)
9557814,Excelentes (9-10)
9590507,Notables (7-9)
9600495,Excelentes (9-10)
9600924,Excelentes (9-10)
9602130,Excelentes (9-10)
9602745,Notables (7-9)
9606267,Excelentes (9-10)
9608116,Excelentes (9-10)
9609003,Excelentes (9-10)
9619438,Excelentes (9-10)
9623767,Excelentes (9-10)
9629805,Excelentes (9-10)
9638801,Notables (7-9)
9639522,Excelentes (9-10)
9639977,Excelentes (9-10)
9649549,Excelentes (9-10)
9657097,Insuficiente Bajo (0-3)
