año,mes,tipo_acomodacion,provincia,pais_residencia,pernoctaciones,total_viajeros
2019,Agosto,apartamentos,Islas Baleares,Suiza,5.96,13145.0
2019,Agosto,apartamentos,Islas Baleares,Resto de Europa,5.96,9625.0
2019,Agosto,apartamentos,Islas Baleares,Estados Unidos,5.96,6589.0
2019,Agosto,apartamentos,Islas Baleares,Resto de América,5.96,8543.0
2019,Agosto,apartamentos,Islas Baleares,Países africanos,5.96,3361.0
2019,Agosto,apartamentos,Islas Baleares,Resto del mundo,5.96,25747.0
2019,Diciembre,hoteles,Islas Baleares,España,2.03,28477.0
2019,Diciembre,hoteles,Islas Baleares,No residentes en España,3.93,0.0
2019,Diciembre,apartamentos,Islas Baleares,España,5.28,6709.0
2019,Diciembre,apartamentos,Islas Baleares,Alemania,5.28,10427.0
2019,Diciembre,apartamentos,Islas Baleares,Austria,5.28,448.0
2019,Diciembre,apartamentos,Islas Baleares,Bélgica,5.28,234.0
2019,Diciembre,apartamentos,Islas Baleares,Dinamarca,5.28,276.0
2019,Diciembre,apartamentos,Islas Baleares,Finlandia,5.28,397.0
2019,Diciembre,apartamentos,Islas Baleares,Francia,5.28,560.0
2019,Diciembre,apartamentos,Islas Baleares,Grecia,5.28,0.0
2019,Diciembre,apartamentos,Islas Baleares,Irlanda,5.28,0.0
2019,Diciembre,apartamentos,Islas Baleares,Italia,5.28,483.0
2019,Diciembre,apartamentos,Islas Baleares,Luxemburgo,5.28,0.0
2019,Diciembre,apartamentos,Islas Baleares,Países Bajos,5.28,407.0
2019,Diciembre,apartamentos,Islas Baleares,Polonia,5.28,423.0
2019,Diciembre,apartamentos,Islas Baleares,Portugal,5.28,134.0
2019,Diciembre,apartamentos,Islas Baleares,Reino Unido,5.28,5872.0
2019,Diciembre,apartamentos,Islas Baleares,República Checa,5.28,282.0
2019,Diciembre,apartamentos,Islas Baleares,Suecia,5.28,956.0
2019,Diciembre,apartamentos,Islas Baleares,Resto de la UE,5.28,406.0
2019,Diciembre,apartamentos,Islas Baleares,Noruega,5.28,385.0
2019,Diciembre,apartamentos,Islas Baleares,Rusia,5.28,286.0
2019,Diciembre,apartamentos,Islas Baleares,Suiza,5.28,613.0
2019,Diciembre,apartamentos,Islas Baleares,Resto de Europa,5.28,141.0
2019,Diciembre,apartamentos,Islas Baleares,Estados Unidos,5.28,1305.0
2019,Diciembre,apartamentos,Islas Baleares,Resto de América,5.28,1147.0
2019,Diciembre,apartamentos,Islas Baleares,Países africanos,5.28,273.0
2019,Diciembre,apartamentos,Islas Baleares,Resto del mundo,5.28,1857.0
2019,Enero,hoteles,Islas Baleares,España,2.07,26306.0
2019,Enero,hoteles,Islas Baleares,No residentes en España,3.91,0.0
2019,Enero,apartamentos,Islas Baleares,España,9.48,4346.0
2019,Enero,apartamentos,Islas Baleares,Alemania,9.48,7751.0
2019,Enero,apartamentos,Islas Baleares,Austria,9.48,402.0
2019,Enero,apartamentos,Islas Baleares,Bélgica,9.48,44.0
2019,Enero,apartamentos,Islas Baleares,Dinamarca,9.48,108.0
2019,Enero,apartamentos,Islas Baleares,Finlandia,9.48,785.0
2019,Enero,apartamentos,Islas Baleares,Francia,9.48,416.0
2019,Enero,apartamentos,Islas Baleares,Grecia,9.48,0.0
2019,Enero,apartamentos,Islas Baleares,Irlanda,9.48,0.0
2019,Enero,apartamentos,Islas Baleares,Italia,9.48,96.0
2019,Enero,apartamentos,Islas Baleares,Luxemburgo,9.48,0.0
2019,Enero,apartamentos,Islas Baleares,Países Bajos,9.48,258.0
2019,Enero,apartamentos,Islas Baleares,Polonia,9.48,307.0
2019,Enero,apartamentos,Islas Baleares,Portugal,9.48,40.0
2019,Enero,apartamentos,Islas Baleares,Reino Unido,9.48,1438.0
2019,Enero,apartamentos,Islas Baleares,República Checa,9.48,57.0
2019,Enero,apartamentos,Islas Baleares,Suecia,9.48,1483.0
2019,Enero,apartamentos,Islas Baleares,Resto de la UE,9.48,0.0
2019,Enero,apartamentos,Islas Baleares,Noruega,9.48,1607.0
2019,Enero,apartamentos,Islas Baleares,Rusia,9.48,405.0
2019,Enero,apartamentos,Islas Baleares,Suiza,9.48,289.0
2019,Enero,apartamentos,Islas Baleares,Resto de Europa,9.48,225.0
2019,Enero,apartamentos,Islas Baleares,Estados Unidos,9.48,275.0
2019,Enero,apartamentos,Islas Baleares,Resto de América,9.48,484.0
2019,Enero,apartamentos,Islas Baleares,Países africanos,9.48,87.0
2019,Enero,apartamentos,Islas Baleares,Resto del mundo,9.48,768.0
2019,Febrero,hoteles,Islas Baleares,España,2.97,51587.0
2019,Febrero,hoteles,Islas Baleares,No residentes en España,4.48,0.0
2019,Febrero,apartamentos,Islas Baleares,España,7.27,5274.0
2019,Febrero,apartamentos,Islas Baleares,Alemania,7.27,17106.0
2019,Febrero,apartamentos,Islas Baleares,Austria,7.27,398.0
2019,Febrero,apartamentos,Islas Baleares,Bélgica,7.27,92.0
2019,Febrero,apartamentos,Islas Baleares,Dinamarca,7.27,154.0
2019,Febrero,apartamentos,Islas Baleares,Finlandia,7.27,856.0
2019,Febrero,apartamentos,Islas Baleares,Francia,7.27,628.0
2019,Febrero,apartamentos,Islas Baleares,Grecia,7.27,48.0
2019,Febrero,apartamentos,Islas Baleares,Irlanda,7.27,294.0
2019,Febrero,apartamentos,Islas Baleares,Italia,7.27,390.0
2019,Febrero,apartamentos,Islas Baleares,Luxemburgo,7.27,224.0
2019,Febrero,apartamentos,Islas Baleares,Países Bajos,7.27,356.0
2019,Febrero,apartamentos,Islas Baleares,Polonia,7.27,270.0
2019,Febrero,apartamentos,Islas Baleares,Portugal,7.27,84.0
2019,Febrero,apartamentos,Islas Baleares,Reino Unido,7.27,3137.0
2019,Febrero,apartamentos,Islas Baleares,República Checa,7.27,56.0
2019,Febrero,apartamentos,Islas Baleares,Suecia,7.27,2078.0
2019,Febrero,apartamentos,Islas Baleares,Resto de la UE,7.27,192.0
2019,Febrero,apartamentos,Islas Baleares,Noruega,7.27,1802.0
2019,Febrero,apartamentos,Islas Baleares,Rusia,7.27,56.0
2019,Febrero,apartamentos,Islas Baleares,Suiza,7.27,616.0
2019,Febrero,apartamentos,Islas Baleares,Resto de Europa,7.27,138.0
2019,Febrero,apartamentos,Islas Baleares,Estados Unidos,7.27,794.0
2019,Febrero,apartamentos,Islas Baleares,Resto de América,7.27,642.0
2019,Febrero,apartamentos,Islas Baleares,Países africanos,7.27,44.0
2019,Febrero,apartamentos,Islas Baleares,Resto del mundo,7.27,936.0
2019,Julio,hoteles,Islas Baleares,España,3.9,198977.0
2019,Julio,hoteles,Islas Baleares,No residentes en España,6.08,0.0
2019,Julio,apartamentos,Islas Baleares,España,6.06,226657.0
2019,Julio,apartamentos,Islas Baleares,Alemania,6.06,298321.0
2019,Julio,apartamentos,Islas Baleares,Austria,6.06,9260.0
2019,Julio,apartamentos,Islas Baleares,Bélgica,6.06,15267.0
2019,Julio,apartamentos,Islas Baleares,Dinamarca,6.06,62563.0
2019,Julio,apartamentos,Islas Baleares,Finlandia,6.06,10125.0
2019,Julio,apartamentos,Islas Baleares,Francia,6.06,85035.0
2019,Julio,apartamentos,Islas Baleares,Grecia,6.06,1548.0
2019,Julio,apartamentos,Islas Baleares,Irlanda,6.06,58198.0
2019,Julio,apartamentos,Islas Baleares,Italia,6.06,133123.0
2019,Julio,apartamentos,Islas Baleares,Luxemburgo,6.06,1554.0
2019,Julio,apartamentos,Islas Baleares,Países Bajos,6.06,113454.0
2019,Julio,apartamentos,Islas Baleares,Polonia,6.06,22179.0
2019,Julio,apartamentos,Islas Baleares,Portugal,6.06,7312.0
2019,Julio,apartamentos,Islas Baleares,Reino Unido,6.06,623371.0
2019,Julio,apartamentos,Islas Baleares,República Checa,6.06,10355.0
2019,Julio,apartamentos,Islas Baleares,Suecia,6.06,90638.0
2019,Julio,apartamentos,Islas Baleares,Resto de la UE,6.06,22244.0
2019,Julio,apartamentos,Islas Baleares,Noruega,6.06,60136.0
2019,Julio,apartamentos,Islas Baleares,Rusia,6.06,9066.0
2019,Julio,apartamentos,Islas Baleares,Suiza,6.06,20185.0
2019,Julio,apartamentos,Islas Baleares,Resto de Europa,6.06,8116.0
2019,Julio,apartamentos,Islas Baleares,Estados Unidos,6.06,6705.0
2019,Julio,apartamentos,Islas Baleares,Resto de América,6.06,12567.0
2019,Julio,apartamentos,Islas Baleares,Países africanos,6.06,3013.0
2019,Julio,apartamentos,Islas Baleares,Resto del mundo,6.06,24957.0
2019,Junio,hoteles,Islas Baleares,España,3.47,187072.0
2019,Junio,hoteles,Islas Baleares,No residentes en España,5.84,0.0
2019,Junio,apartamentos,Islas Baleares,España,5.96,181150.0
2019,Junio,apartamentos,Islas Baleares,Alemania,5.96,233024.0
2019,Junio,apartamentos,Islas Baleares,Austria,5.96,7286.0
2019,Junio,apartamentos,Islas Baleares,Bélgica,5.96,9567.0
2019,Junio,apartamentos,Islas Baleares,Dinamarca,5.96,30209.0
2019,Junio,apartamentos,Islas Baleares,Finlandia,5.96,9959.0
2019,Junio,apartamentos,Islas Baleares,Francia,5.96,57098.0
2019,Junio,apartamentos,Islas Baleares,Grecia,5.96,695.0
2019,Junio,apartamentos,Islas Baleares,Irlanda,5.96,55309.0
2019,Junio,apartamentos,Islas Baleares,Italia,5.96,78914.0
2019,Junio,apartamentos,Islas Baleares,Luxemburgo,5.96,1165.0
2019,Junio,apartamentos,Islas Baleares,Países Bajos,5.96,102096.0
2019,Junio,apartamentos,Islas Baleares,Polonia,5.96,17138.0
2019,Junio,apartamentos,Islas Baleares,Portugal,5.96,4491.0
2019,Junio,apartamentos,Islas Baleares,Reino Unido,5.96,581880.0
2019,Junio,apartamentos,Islas Baleares,República Checa,5.96,6049.0
2019,Junio,apartamentos,Islas Baleares,Suecia,5.96,94243.0
2019,Junio,apartamentos,Islas Baleares,Resto de la UE,5.96,15650.0
2019,Junio,apartamentos,Islas Baleares,Noruega,5.96,31272.0
2019,Junio,apartamentos,Islas Baleares,Rusia,5.96,8480.0
2019,Junio,apartamentos,Islas Baleares,Suiza,5.96,10876.0
2019,Junio,apartamentos,Islas Baleares,Resto de Europa,5.96,7059.0
2019,Junio,apartamentos,Islas Baleares,Estados Unidos,5.96,6325.0
2019,Junio,apartamentos,Islas Baleares,Resto de América,5.96,10079.0
2019,Junio,apartamentos,Islas Baleares,Países africanos,5.96,3915.0
2019,Junio,apartamentos,Islas Baleares,Resto del mundo,5.96,9954.0
2019,Marzo,hoteles,Islas Baleares,España,2.93,73394.0
2019,Marzo,hoteles,Islas Baleares,No residentes en España,5.05,0.0
2019,Marzo,apartamentos,Islas Baleares,España,6.09,11650.0
2019,Marzo,apartamentos,Islas Baleares,Alemania,6.09,26952.0
2019,Marzo,apartamentos,Islas Baleares,Austria,6.09,1005.0
2019,Marzo,apartamentos,Islas Baleares,Bélgica,6.09,203.0
2019,Marzo,apartamentos,Islas Baleares,Dinamarca,6.09,1014.0
2019,Marzo,apartamentos,Islas Baleares,Finlandia,6.09,1431.0
2019,Marzo,apartamentos,Islas Baleares,Francia,6.09,1376.0
2019,Marzo,apartamentos,Islas Baleares,Grecia,6.09,32.0
2019,Marzo,apartamentos,Islas Baleares,Irlanda,6.09,341.0
2019,Marzo,apartamentos,Islas Baleares,Italia,6.09,1381.0
2019,Marzo,apartamentos,Islas Baleares,Luxemburgo,6.09,177.0
2019,Marzo,apartamentos,Islas Baleares,Países Bajos,6.09,1444.0
2019,Marzo,apartamentos,Islas Baleares,Polonia,6.09,746.0
2019,Marzo,apartamentos,Islas Baleares,Portugal,6.09,158.0
2019,Marzo,apartamentos,Islas Baleares,Reino Unido,6.09,9707.0
2019,Marzo,apartamentos,Islas Baleares,República Checa,6.09,1180.0
2019,Marzo,apartamentos,Islas Baleares,Suecia,6.09,3625.0
2019,Marzo,apartamentos,Islas Baleares,Resto de la UE,6.09,228.0
2019,Marzo,apartamentos,Islas Baleares,Noruega,6.09,2798.0
2019,Marzo,apartamentos,Islas Baleares,Rusia,6.09,146.0
2019,Marzo,apartamentos,Islas Baleares,Suiza,6.09,874.0
2019,Marzo,apartamentos,Islas Baleares,Resto de Europa,6.09,619.0
2019,Marzo,apartamentos,Islas Baleares,Estados Unidos,6.09,962.0
2019,Marzo,apartamentos,Islas Baleares,Resto de América,6.09,1168.0
2019,Marzo,apartamentos,Islas Baleares,Países africanos,6.09,94.0
2019,Marzo,apartamentos,Islas Baleares,Resto del mundo,6.09,1552.0
2019,Mayo,hoteles,Islas Baleares,España,3.05,168744.0
2019,Mayo,hoteles,Islas Baleares,No residentes en España,5.33,0.0
2019,Mayo,apartamentos,Islas Baleares,España,5.59,94323.0
2019,Mayo,apartamentos,Islas Baleares,Alemania,5.59,212880.0
2019,Mayo,apartamentos,Islas Baleares,Austria,5.59,4704.0
2019,Mayo,apartamentos,Islas Baleares,Bélgica,5.59,6079.0
2019,Mayo,apartamentos,Islas Baleares,Dinamarca,5.59,27220.0
2019,Mayo,apartamentos,Islas Baleares,Finlandia,5.59,6121.0
2019,Mayo,apartamentos,Islas Baleares,Francia,5.59,43754.0
2019,Mayo,apartamentos,Islas Baleares,Grecia,5.59,466.0
2019,Mayo,apartamentos,Islas Baleares,Irlanda,5.59,37405.0
2019,Mayo,apartamentos,Islas Baleares,Italia,5.59,33920.0
2019,Mayo,apartamentos,Islas Baleares,Luxemburgo,5.59,2085.0
2019,Mayo,apartamentos,Islas Baleares,Países Bajos,5.59,96240.0
2019,Mayo,apartamentos,Islas Baleares,Polonia,5.59,11473.0
2019,Mayo,apartamentos,Islas Baleares,Portugal,5.59,2145.0
2019,Mayo,apartamentos,Islas Baleares,Reino Unido,5.59,426951.0
2019,Mayo,apartamentos,Islas Baleares,República Checa,5.59,1297.0
2019,Mayo,apartamentos,Islas Baleares,Suecia,5.59,67583.0
2019,Mayo,apartamentos,Islas Baleares,Resto de la UE,5.59,12243.0
2019,Mayo,apartamentos,Islas Baleares,Noruega,5.59,21846.0
2019,Mayo,apartamentos,Islas Baleares,Rusia,5.59,3608.0
2019,Mayo,apartamentos,Islas Baleares,Suiza,5.59,7731.0
2019,Mayo,apartamentos,Islas Baleares,Resto de Europa,5.59,3165.0
2019,Mayo,apartamentos,Islas Baleares,Estados Unidos,5.59,4388.0
2019,Mayo,apartamentos,Islas Baleares,Resto de América,5.59,7248.0
2019,Mayo,apartamentos,Islas Baleares,Países africanos,5.59,674.0
2019,Mayo,apartamentos,Islas Baleares,Resto del mundo,5.59,7544.0
2019,Noviembre,hoteles,Islas Baleares,España,2.01,45381.0
2019,Noviembre,hoteles,Islas Baleares,No residentes en España,4.14,0.0
2019,Noviembre,apartamentos,Islas Baleares,España,5.81,6050.0
2019,Noviembre,apartamentos,Islas Baleares,Alemania,5.81,15560.0
2019,Noviembre,apartamentos,Islas Baleares,Austria,5.81,462.0
2019,Noviembre,apartamentos,Islas Baleares,Bélgica,5.81,104.0
2019,Noviembre,apartamentos,Islas Baleares,Dinamarca,5.81,349.0
2019,Noviembre,apartamentos,Islas Baleares,Finlandia,5.81,618.0
2019,Noviembre,apartamentos,Islas Baleares,Francia,5.81,566.0
2019,Noviembre,apartamentos,Islas Baleares,Grecia,5.81,46.0
2019,Noviembre,apartamentos,Islas Baleares,Irlanda,5.81,48.0
2019,Noviembre,apartamentos,Islas Baleares,Italia,5.81,446.0
2019,Noviembre,apartamentos,Islas Baleares,Luxemburgo,5.81,98.0
2019,Noviembre,apartamentos,Islas Baleares,Países Bajos,5.81,204.0
2019,Noviembre,apartamentos,Islas Baleares,Polonia,5.81,658.0
2019,Noviembre,apartamentos,Islas Baleares,Portugal,5.81,64.0
2019,Noviembre,apartamentos,Islas Baleares,Reino Unido,5.81,5744.0
2019,Noviembre,apartamentos,Islas Baleares,República Checa,5.81,68.0
2019,Noviembre,apartamentos,Islas Baleares,Suecia,5.81,1930.0
2019,Noviembre,apartamentos,Islas Baleares,Resto de la UE,5.81,739.0
2019,Noviembre,apartamentos,Islas Baleares,Noruega,5.81,440.0
2019,Noviembre,apartamentos,Islas Baleares,Rusia,5.81,285.0
2019,Noviembre,apartamentos,Islas Baleares,Suiza,5.81,476.0
2019,Noviembre,apartamentos,Islas Baleares,Resto de Europa,5.81,84.0
2019,Noviembre,apartamentos,Islas Baleares,Estados Unidos,5.81,908.0
2019,Noviembre,apartamentos,Islas Baleares,Resto de América,5.81,790.0
2019,Noviembre,apartamentos,Islas Baleares,Países africanos,5.81,141.0
2019,Noviembre,apartamentos,Islas Baleares,Resto del mundo,5.81,998.0
2019,Octubre,hoteles,Islas Baleares,España,2.47,119164.0
2019,Octubre,hoteles,Islas Baleares,No residentes en España,6.18,0.0
2019,Octubre,apartamentos,Islas Baleares,España,6.36,57891.0
2019,Octubre,apartamentos,Islas Baleares,Alemania,6.36,193808.0
2019,Octubre,apartamentos,Islas Baleares,Austria,6.36,2371.0
2019,Octubre,apartamentos,Islas Baleares,Bélgica,6.36,2937.0
2019,Octubre,apartamentos,Islas Baleares,Dinamarca,6.36,15956.0
2019,Octubre,apartamentos,Islas Baleares,Finlandia,6.36,5260.0
2019,Octubre,apartamentos,Islas Baleares,Francia,6.36,19731.0
2019,Octubre,apartamentos,Islas Baleares,Grecia,6.36,1321.0
2019,Octubre,apartamentos,Islas Baleares,Irlanda,6.36,22908.0
2019,Octubre,apartamentos,Islas Baleares,Italia,6.36,20025.0
2019,Octubre,apartamentos,Islas Baleares,Luxemburgo,6.36,170.0
2019,Octubre,apartamentos,Islas Baleares,Países Bajos,6.36,58965.0
2019,Octubre,apartamentos,Islas Baleares,Polonia,6.36,15831.0
2019,Octubre,apartamentos,Islas Baleares,Portugal,6.36,1361.0
2019,Octubre,apartamentos,Islas Baleares,Reino Unido,6.36,324224.0
2019,Octubre,apartamentos,Islas Baleares,República Checa,6.36,2025.0
2019,Octubre,apartamentos,Islas Baleares,Suecia,6.36,27538.0
2019,Octubre,apartamentos,Islas Baleares,Resto de la UE,6.36,12311.0
2019,Octubre,apartamentos,Islas Baleares,Noruega,6.36,14967.0
2019,Octubre,apartamentos,Islas Baleares,Rusia,6.36,3571.0
2019,Octubre,apartamentos,Islas Baleares,Suiza,6.36,10763.0
2019,Octubre,apartamentos,Islas Baleares,Resto de Europa,6.36,9145.0
2019,Octubre,apartamentos,Islas Baleares,Estados Unidos,6.36,1851.0
2019,Octubre,apartamentos,Islas Baleares,Resto de América,6.36,4666.0
2019,Octubre,apartamentos,Islas Baleares,Países africanos,6.36,686.0
2019,Octubre,apartamentos,Islas Baleares,Resto del mundo,6.36,3826.0
2019,Septiembre,hoteles,Islas Baleares,España,3.64,167143.0
2019,Septiembre,hoteles,Islas Baleares,No residentes en España,5.98,0.0
2019,Septiembre,apartamentos,Islas Baleares,España,6.13,162134.0
2019,Septiembre,apartamentos,Islas Baleares,Alemania,6.13,254804.0
2019,Septiembre,apartamentos,Islas Baleares,Austria,6.13,10978.0
2019,Septiembre,apartamentos,Islas Baleares,Bélgica,6.13,8765.0
2019,Septiembre,apartamentos,Islas Baleares,Dinamarca,6.13,29121.0
2019,Septiembre,apartamentos,Islas Baleares,Finlandia,6.13,8473.0
2019,Septiembre,apartamentos,Islas Baleares,Francia,6.13,58860.0
2019,Septiembre,apartamentos,Islas Baleares,Grecia,6.13,1140.0
2019,Septiembre,apartamentos,Islas Baleares,Irlanda,6.13,43986.0
2019,Septiembre,apartamentos,Islas Baleares,Italia,6.13,104140.0
2019,Septiembre,apartamentos,Islas Baleares,Luxemburgo,6.13,859.0
2019,Septiembre,apartamentos,Islas Baleares,Países Bajos,6.13,83493.0
2019,Septiembre,apartamentos,Islas Baleares,Polonia,6.13,30782.0
2019,Septiembre,apartamentos,Islas Baleares,Portugal,6.13,7879.0
2019,Septiembre,apartamentos,Islas Baleares,Reino Unido,6.13,550735.0
2019,Septiembre,apartamentos,Islas Baleares,República Checa,6.13,6563.0
2019,Septiembre,apartamentos,Islas Baleares,Suecia,6.13,80732.0
2019,Septiembre,apartamentos,Islas Baleares,Resto de la UE,6.13,20167.0
2019,Septiembre,apartamentos,Islas Baleares,Noruega,6.13,24107.0
2019,Septiembre,apartamentos,Islas Baleares,Rusia,6.13,10251.0
2019,Septiembre,apartamentos,Islas Baleares,Suiza,6.13,12716.0
2019,Septiembre,apartamentos,Islas Baleares,Resto de Europa,6.13,9554.0
2019,Septiembre,apartamentos,Islas Baleares,Estados Unidos,6.13,4656.0
2019,Septiembre,apartamentos,Islas Baleares,Resto de América,6.13,9482.0
2019,Septiembre,apartamentos,Islas Baleares,Países africanos,6.13,2443.0
2019,Septiembre,apartamentos,Islas Baleares,Resto del mundo,6.13,10191.0
2020,Abril,hoteles,Islas Baleares,España,0.0,0.0
2020,Abril,hoteles,Islas Baleares,No residentes en España,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,España,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Alemania,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Austria,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Bélgica,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Dinamarca,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Finlandia,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Francia,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Grecia,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Irlanda,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Italia,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Luxemburgo,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Países Bajos,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Polonia,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Portugal,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,República Checa,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Suecia,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Resto de la UE,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Noruega,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Reino Unido,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Rusia,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Suiza,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Resto de Europa,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Estados Unidos,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Resto de América,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Países africanos,0.0,0.0
2020,Abril,apartamentos,Islas Baleares,Resto del mundo,0.0,0.0
2020,Agosto,hoteles,Islas Baleares,España,3.45,209986.0
2020,Agosto,hoteles,Islas Baleares,No residentes en España,5.64,0.0
2020,Agosto,apartamentos,Islas Baleares,España,5.49,297925.0
2020,Agosto,apartamentos,Islas Baleares,Alemania,5.49,36976.0
2020,Agosto,apartamentos,Islas Baleares,Austria,5.49,598.0
2020,Agosto,apartamentos,Islas Baleares,Bélgica,5.49,3431.0
2020,Agosto,apartamentos,Islas Baleares,Dinamarca,5.49,1462.0
2020,Agosto,apartamentos,Islas Baleares,Finlandia,5.49,14.0
2020,Agosto,apartamentos,Islas Baleares,Francia,5.49,40774.0
2020,Agosto,apartamentos,Islas Baleares,Grecia,5.49,205.0
2020,Agosto,apartamentos,Islas Baleares,Irlanda,5.49,1636.0
2020,Agosto,apartamentos,Islas Baleares,Italia,5.49,42310.0
2020,Agosto,apartamentos,Islas Baleares,Luxemburgo,5.49,225.0
2020,Agosto,apartamentos,Islas Baleares,Países Bajos,5.49,28765.0
2020,Agosto,apartamentos,Islas Baleares,Polonia,5.49,14770.0
