Puntos turísticos;Viajeros y pernoctaciones;Residencia;Periodo;Total
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2017M07;10.509
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2017M06;6.049
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2017M05;5.972
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2017M04;6.363
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2017M03;4.041
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2017M02;2.963
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2017M01;4.213
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2016M12;3.155
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2016M11;3.763
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2016M10;5.685
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2016M09;6.300
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2016M08;13.276
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2016M07;10.830
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2016M06;5.839
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2016M05;5.842
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2016M04;4.493
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2016M03;3.618
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2016M02;3.122
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2016M01;4.072
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2015M12;2.436
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2015M11;4.633
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2015M10;5.200
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2015M09;6.636
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2015M08;14.001
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2015M07;10.031
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2015M06;5.370
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2015M05;5.483
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2015M04;4.665
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2015M03;3.893
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2015M02;2.726
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2015M01;3.455
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2014M12;3.240
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2014M11;4.143
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2014M10;4.723
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2014M09;5.702
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2014M08;11.443
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2014M07;7.283
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2014M06;4.246
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2014M05;4.562
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2014M04;3.266
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2014M03;3.153
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2014M02;2.747
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2014M01;3.056
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2013M12;3.092
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2013M11;3.102
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2013M10;3.511
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2013M09;4.361
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2013M08;10.704
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2013M07;7.441
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2013M06;4.717
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2013M05;4.705
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2013M04;4.049
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2013M03;3.220
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2013M02;2.595
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2013M01;2.934
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2012M12;3.053
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2012M11;3.276
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2012M10;3.810
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2012M09;5.192
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2012M08;12.284
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2012M07;10.195
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2012M06;5.721
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2012M05;4.682
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2012M04;3.591
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2012M03;2.920
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2012M02;2.464
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2012M01;2.552
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2011M12;2.638
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2011M11;2.989
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2011M10;3.675
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2011M09;4.344
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2011M08;11.402
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2011M07;9.721
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2011M06;5.442
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2011M05;4.272
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2011M04;3.990
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2011M03;3.389
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2011M02;2.583
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2011M01;2.684
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2010M12;2.566
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2010M11;3.029
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2010M10;3.583
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2010M09;5.620
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2010M08;12.467
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2010M07;9.303
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2010M06;4.145
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2010M05;3.757
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2010M04;3.278
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2010M03;2.389
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2010M02;2.239
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2010M01;2.254
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2009M12;2.079
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2009M11;2.555
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2009M10;3.554
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2009M09;3.937
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2009M08;7.158
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2009M07;5.687
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2009M06;2.874
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2009M05;3.378
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2009M04;2.524
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2009M03;2.486
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2009M02;1.845
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2009M01;1.834
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2008M12;1.742
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2008M11;2.402
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2008M10;3.435
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2008M09;3.788
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2008M08;6.107
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2008M07;4.910
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2008M06;4.035
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2008M05;3.615
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2008M04;2.975
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2008M03;2.439
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2008M02;1.991
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2008M01;2.922
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2007M12;2.216
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2007M11;2.914
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2007M10;4.045
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2007M09;6.353
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2007M08;5.430
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2007M07;4.953
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2007M06;4.020
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2007M05;3.859
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2007M04;3.847
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2007M03;3.925
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2007M02;2.636
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2007M01;2.157
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2006M12;2.097
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2006M11;2.968
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2006M10;3.813
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2006M09;3.506
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2006M08;5.274
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2006M07;4.529
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2006M06;3.913
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2006M05;3.694
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2006M04;3.345
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2006M03;2.922
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2006M02;2.252
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2006M01;1.925
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2005M12;""
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2005M11;""
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2005M10;""
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2005M09;""
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2005M08;""
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2005M07;""
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2005M06;""
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2005M05;""
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2005M04;""
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2005M03;""
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2005M02;""
01059 Vitoria-Gasteiz;Viajero;Residentes en el Extranjero;2005M01;""
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2026M05;43.836
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2026M04;44.095
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2026M03;43.499
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2026M02;38.384
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2026M01;37.853
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2025M12;47.086
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2025M11;44.983
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2025M10;51.210
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2025M09;53.374
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2025M08;65.238
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2025M07;52.388
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2025M06;55.059
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2025M05;54.363
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2025M04;53.611
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2025M03;49.752
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2025M02;39.798
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2025M01;43.172
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2024M12;50.113
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2024M11;49.399
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2024M10;49.323
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2024M09;55.729
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2024M08;61.675
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2024M07;49.661
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2024M06;46.480
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2024M05;46.948
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2024M04;41.473
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2024M03;50.544
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2024M02;37.454
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2024M01;35.140
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2023M12;43.134
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2023M11;43.914
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2023M10;49.587
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2023M09;51.494
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2023M08;61.908
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2023M07;44.949
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2023M06;40.329
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2023M05;38.601
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2023M04;40.897
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2023M03;38.352
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2023M02;32.075
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2023M01;33.052
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2022M12;38.040
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2022M11;36.451
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2022M10;42.943
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2022M09;41.399
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2022M08;53.082
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2022M07;43.786
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2022M06;38.820
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2022M05;39.187
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2022M04;39.175
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2022M03;36.735
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2022M02;29.943
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2022M01;24.325
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2021M12;34.707
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2021M11;34.905
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2021M10;43.233
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2021M09;38.219
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2021M08;55.534
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2021M07;36.975
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2021M06;28.457
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2021M05;21.426
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2021M04;19.066
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2021M03;18.143
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2021M02;12.994
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2021M01;11.844
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2020M12;12.713
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2020M11;13.407
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2020M10;20.797
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2020M09;21.729
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2020M08;25.956
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2020M07;21.014
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2020M06;.
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2020M05;.
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2020M04;0
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2020M03;14.154
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2020M02;28.766
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2020M01;26.286
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2019M12;34.430
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2019M11;33.967
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2019M10;37.854
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2019M09;38.074
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2019M08;48.714
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2019M07;39.358
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2019M06;35.778
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2019M05;35.141
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2019M04;35.789
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2019M03;33.705
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2019M02;26.687
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2019M01;26.816
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2018M12;35.528
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2018M11;33.947
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2018M10;39.775
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2018M09;39.822
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2018M08;50.616
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2018M07;39.656
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2018M06;36.522
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2018M05;35.451
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2018M04;35.316
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2018M03;35.044
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2018M02;25.749
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2018M01;25.923
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2017M12;34.045
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2017M11;33.064
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2017M10;36.630
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2017M09;38.367
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2017M08;48.916
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2017M07;41.467
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2017M06;34.280
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2017M05;34.156
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2017M04;38.550
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2017M03;29.509
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2017M02;30.017
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2017M01;22.066
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2016M12;31.122
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2016M11;26.337
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2016M10;38.743
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2016M09;40.418
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2016M08;50.378
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2016M07;41.030
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2016M06;29.654
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2016M05;29.639
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2016M04;23.152
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2016M03;32.947
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2016M02;22.006
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2016M01;23.171
01059 Vitoria-Gasteiz;Pernoctaciones;Residentes en España;2015M12;38.756
