Zonas Turísticas;Viajeros y pernoctaciones;Residencia;Periodo;Total
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2019M08;242.285
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2019M07;222.752
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2019M06;188.831
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2019M05;151.300
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2019M04;82.883
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2019M03;16.581
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2019M02;8.926
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2019M01;7.980
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2018M12;15.213
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2018M11;17.812
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2018M10;115.316
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2018M09;171.973
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2018M08;235.962
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2018M07;225.466
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2018M06;176.815
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2018M05;159.397
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2018M04;86.974
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2018M03;18.075
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2018M02;10.485
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2018M01;9.049
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2017M12;13.258
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2017M11;18.617
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2017M10;107.879
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2017M09;178.989
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2017M08;255.037
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2017M07;255.113
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2017M06;189.146
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2017M05;158.202
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2017M04;102.278
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2017M03;21.005
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2017M02;13.816
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2017M01;8.685
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2016M12;14.486
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2016M11;15.680
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2016M10;94.771
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2016M09;152.526
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2016M08;220.360
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2016M07;216.198
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2016M06;143.824
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2016M05;138.110
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2016M04;86.287
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2016M03;24.129
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2016M02;11.470
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2016M01;8.062
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2015M12;13.841
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2015M11;12.314
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2015M10;91.700
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2015M09;128.920
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2015M08;201.503
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2015M07;183.551
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2015M06;127.479
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2015M05;141.339
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2015M04;86.413
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2015M03;15.704
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2015M02;8.420
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2015M01;7.542
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2014M12;11.756
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2014M11;12.597
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2014M10;70.701
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2014M09;144.708
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2014M08;214.569
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2014M07;191.479
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2014M06;149.786
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2014M05;143.726
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2014M04;75.115
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2014M03;12.820
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2014M02;8.597
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2014M01;7.113
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2013M12;11.991
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2013M11;13.837
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2013M10;70.647
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2013M09;158.593
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2013M08;208.129
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2013M07;191.039
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2013M06;153.340
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2013M05;147.307
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2013M04;74.084
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2013M03;25.704
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2013M02;8.445
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2013M01;6.507
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2012M12;13.889
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2012M11;21.644
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2012M10;64.810
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2012M09;149.966
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2012M08;199.928
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2012M07;193.778
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2012M06;153.847
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2012M05;125.980
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2012M04;74.141
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2012M03;14.616
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2012M02;7.695
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2012M01;5.703
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2011M12;11.515
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2011M11;11.388
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2011M10;62.545
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2011M09;138.718
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2011M08;181.533
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2011M07;186.729
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2011M06;161.992
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2011M05;117.905
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2011M04;66.327
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2011M03;12.759
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2011M02;7.801
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2011M01;5.467
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2010M12;14.872
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2010M11;13.691
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2010M10;71.499
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2010M09;127.839
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2010M08;178.096
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2010M07;159.414
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2010M06;116.480
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2010M05;119.660
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2010M04;73.187
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2010M03;12.497
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2010M02;10.493
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2010M01;6.030
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2009M12;14.201
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2009M11;13.087
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2009M10;72.209
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2009M09;103.402
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2009M08;152.211
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2009M07;133.972
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2009M06;105.165
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2009M05;123.469
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2009M04;59.935
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2009M03;17.052
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2009M02;7.563
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2009M01;7.787
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2008M12;16.188
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2008M11;15.250
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2008M10;88.163
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2008M09;138.980
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2008M08;184.512
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2008M07;170.902
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2008M06;144.607
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2008M05;126.028
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2008M04;64.594
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2008M03;20.813
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2008M02;11.125
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2008M01;8.834
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2007M12;17.232
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2007M11;17.327
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2007M10;84.889
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2007M09;146.435
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2007M08;178.499
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2007M07;157.931
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2007M06;140.143
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2007M05;118.990
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2007M04;60.630
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2007M03;17.153
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2007M02;11.035
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2007M01;11.029
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2006M12;10.645
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2006M11;16.160
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2006M10;105.517
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2006M09;156.343
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2006M08;191.006
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2006M07;186.135
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2006M06;168.706
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2006M05;140.190
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2006M04;58.244
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2006M03;12.203
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2006M02;10.360
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2006M01;7.822
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2005M12;11.520
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2005M11;22.483
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2005M10;82.313
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2005M09;122.605
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2005M08;138.620
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2005M07;135.215
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2005M06;122.125
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2005M05;111.017
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2005M04;49.249
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2005M03;17.703
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2005M02;10.977
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2005M01;11.392
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2004M12;12.739
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2004M11;14.351
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2004M10;74.072
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2004M09;119.151
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2004M08;123.092
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2004M07;121.676
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2004M06;99.634
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2004M05;108.392
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2004M04;57.130
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2004M03;13.513
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2004M02;7.592
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2004M01;8.224
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2003M12;9.110
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2003M11;15.508
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2003M10;74.909
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2003M09;92.254
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2003M08;120.098
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2003M07;118.852
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2003M06;110.283
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2003M05;103.898
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2003M04;51.620
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2003M03;11.359
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2003M02;5.385
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2003M01;7.297
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2002M12;12.335
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2002M11;11.340
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2002M10;73.117
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2002M09;95.077
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2002M08;108.911
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2002M07;108.626
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2002M06;90.462
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2002M05;95.232
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2002M04;45.451
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2002M03;12.562
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2002M02;7.003
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2002M01;5.101
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2001M12;7.222
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2001M11;11.290
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2001M10;56.931
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2001M09;93.073
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2001M08;100.222
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2001M07;107.319
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2001M06;92.453
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2001M05;103.902
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2001M04;55.918
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2001M03;11.611
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2001M02;8.279
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2001M01;5.484
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2000M12;3.667
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2000M11;5.414
Cataluña: Costa Daurada;Viajero;Residentes en el Extranjero;2000M10;55.883
