Zonas Turísticas;Viajeros y pernoctaciones;Residencia;Periodo;Total
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2025M07;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2025M06;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2025M05;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2025M04;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2025M03;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2025M02;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2025M01;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2024M12;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2024M11;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2024M10;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2024M09;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2024M08;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2024M07;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2024M06;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2024M05;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2024M04;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2024M03;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2024M02;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2024M01;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2023M12;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2023M11;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2023M10;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2023M09;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2023M08;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2023M07;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2023M06;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2023M05;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2023M04;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2023M03;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2023M02;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en España;2023M01;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2025M12;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2025M11;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2025M10;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2025M09;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2025M08;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2025M07;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2025M06;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2025M05;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2025M04;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2025M03;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2025M02;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2025M01;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2024M12;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2024M11;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2024M10;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2024M09;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2024M08;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2024M07;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2024M06;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2024M05;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2024M04;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2024M03;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2024M02;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2024M01;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2023M12;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2023M11;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2023M10;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2023M09;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2023M08;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2023M07;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2023M06;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2023M05;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2023M04;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2023M03;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2023M02;
Cataluña: Cataluña Central;Pernoctaciones;Residentes en el Extranjero;2023M01;
Cataluña: Vall d'Aran;Viajero;Residentes en España;2025M12;29.250
Cataluña: Vall d'Aran;Viajero;Residentes en España;2025M11;7.149
Cataluña: Vall d'Aran;Viajero;Residentes en España;2025M10;13.310
Cataluña: Vall d'Aran;Viajero;Residentes en España;2025M09;13.325
Cataluña: Vall d'Aran;Viajero;Residentes en España;2025M08;30.717
Cataluña: Vall d'Aran;Viajero;Residentes en España;2025M07;21.176
Cataluña: Vall d'Aran;Viajero;Residentes en España;2025M06;12.285
Cataluña: Vall d'Aran;Viajero;Residentes en España;2025M05;8.808
Cataluña: Vall d'Aran;Viajero;Residentes en España;2025M04;12.243
Cataluña: Vall d'Aran;Viajero;Residentes en España;2025M03;24.036
Cataluña: Vall d'Aran;Viajero;Residentes en España;2025M02;31.499
Cataluña: Vall d'Aran;Viajero;Residentes en España;2025M01;31.256
Cataluña: Vall d'Aran;Viajero;Residentes en España;2024M12;24.215
Cataluña: Vall d'Aran;Viajero;Residentes en España;2024M11;5.892
Cataluña: Vall d'Aran;Viajero;Residentes en España;2024M10;7.014
Cataluña: Vall d'Aran;Viajero;Residentes en España;2024M09;13.670
Cataluña: Vall d'Aran;Viajero;Residentes en España;2024M08;26.464
Cataluña: Vall d'Aran;Viajero;Residentes en España;2024M07;20.201
Cataluña: Vall d'Aran;Viajero;Residentes en España;2024M06;13.014
Cataluña: Vall d'Aran;Viajero;Residentes en España;2024M05;4.897
Cataluña: Vall d'Aran;Viajero;Residentes en España;2024M04;5.177
Cataluña: Vall d'Aran;Viajero;Residentes en España;2024M03;28.553
Cataluña: Vall d'Aran;Viajero;Residentes en España;2024M02;31.734
Cataluña: Vall d'Aran;Viajero;Residentes en España;2024M01;35.855
Cataluña: Vall d'Aran;Viajero;Residentes en España;2023M12;24.651
Cataluña: Vall d'Aran;Viajero;Residentes en España;2023M11;4.790
Cataluña: Vall d'Aran;Viajero;Residentes en España;2023M10;9.616
Cataluña: Vall d'Aran;Viajero;Residentes en España;2023M09;14.794
Cataluña: Vall d'Aran;Viajero;Residentes en España;2023M08;30.524
Cataluña: Vall d'Aran;Viajero;Residentes en España;2023M07;20.267
Cataluña: Vall d'Aran;Viajero;Residentes en España;2023M06;11.689
Cataluña: Vall d'Aran;Viajero;Residentes en España;2023M05;3.058
Cataluña: Vall d'Aran;Viajero;Residentes en España;2023M04;7.268
Cataluña: Vall d'Aran;Viajero;Residentes en España;2023M03;18.856
Cataluña: Vall d'Aran;Viajero;Residentes en España;2023M02;26.016
Cataluña: Vall d'Aran;Viajero;Residentes en España;2023M01;25.369
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2025M12;6.676
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2025M11;1.088
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2025M10;3.086
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2025M09;4.961
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2025M08;6.395
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2025M07;8.032
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2025M06;4.711
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2025M05;3.080
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2025M04;2.358
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2025M03;11.069
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2025M02;12.155
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2025M01;10.756
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2024M12;6.129
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2024M11;887
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2024M10;1.502
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2024M09;4.944
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2024M08;6.127
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2024M07;6.769
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2024M06;4.027
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2024M05;2.245
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2024M04;1.370
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2024M03;8.715
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2024M02;12.666
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2024M01;10.609
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2023M12;4.565
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2023M11;694
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2023M10;1.811
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2023M09;5.010
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2023M08;6.272
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2023M07;6.292
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2023M06;3.408
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2023M05;1.932
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2023M04;1.622
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2023M03;8.299
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2023M02;12.801
Cataluña: Vall d'Aran;Viajero;Residentes en el Extranjero;2023M01;9.916
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2025M12;82.756
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2025M11;17.576
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2025M10;32.613
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2025M09;32.645
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2025M08;89.733
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2025M07;55.208
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2025M06;25.801
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2025M05;21.211
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2025M04;32.437
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2025M03;67.620
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2025M02;90.133
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2025M01;93.281
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2024M12;67.391
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2024M11;14.006
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2024M10;15.359
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2024M09;33.399
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2024M08;82.285
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2024M07;55.303
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2024M06;29.290
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2024M05;10.918
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2024M04;13.723
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2024M03;90.504
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2024M02;94.939
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2024M01;107.216
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2023M12;78.417
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2023M11;10.220
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2023M10;20.608
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2023M09;35.465
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2023M08;88.288
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2023M07;56.006
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2023M06;23.293
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2023M05;7.007
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2023M04;21.404
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2023M03;59.256
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2023M02;84.807
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en España;2023M01;76.863
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2025M12;15.568
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2025M11;4.050
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2025M10;7.849
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2025M09;10.439
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2025M08;13.642
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2025M07;18.934
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2025M06;9.900
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2025M05;5.220
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2025M04;6.330
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2025M03;32.359
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2025M02;36.975
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2025M01;29.952
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2024M12;14.405
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2024M11;1.198
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2024M10;2.987
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2024M09;10.441
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2024M08;14.856
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2024M07;14.710
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2024M06;6.730
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2024M05;3.584
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2024M04;2.448
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2024M03;25.581
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2024M02;40.090
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2024M01;25.117
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2023M12;11.832
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2023M11;1.053
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2023M10;2.874
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2023M09;9.217
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2023M08;12.893
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2023M07;13.688
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2023M06;7.324
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2023M05;2.706
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2023M04;3.601
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2023M03;24.530
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2023M02;44.743
Cataluña: Vall d'Aran;Pernoctaciones;Residentes en el Extranjero;2023M01;23.856
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2025M12;143.781
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2025M11;154.043
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2025M10;164.303
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2025M09;183.489
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2025M08;290.781
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2025M07;258.893
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2025M06;226.703
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2025M05;180.415
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2025M04;201.449
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2025M03;139.210
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2025M02;134.963
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2025M01;110.402
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2024M12;150.054
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2024M11;137.735
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2024M10;164.352
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2024M09;176.845
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2024M08;282.883
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2024M07;245.145
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2024M06;224.617
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2024M05;195.852
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2024M04;169.454
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2024M03;185.093
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2024M02;148.486
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2024M01;112.744
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2023M12;153.992
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2023M11;138.318
Comunitat Valenciana: Costa Blanca;Viajero;Residentes en España;2023M10;170.195
