Puntos turísticos;Viajeros y pernoctaciones;Residencia;Periodo;Total
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2025M03;49.476
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2025M02;43.827
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2025M01;38.465
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2024M12;49.304
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2024M11;57.771
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2024M10;55.648
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2024M09;60.782
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2024M08;94.877
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2024M07;82.522
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2024M06;81.667
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2024M05;70.422
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2024M04;60.734
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2024M03;69.747
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2024M02;56.121
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2024M01;48.864
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2023M12;51.921
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2023M11;52.488
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2023M10;62.956
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2023M09;63.202
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2023M08;96.722
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2023M07;85.201
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2023M06;81.221
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2023M05;67.141
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2023M04;58.143
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2023M03;55.430
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2023M02;46.764
03014 Alacant/Alicante;Pernoctaciones;Residentes en España;2023M01;40.927
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2025M12;107.505
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2025M11;112.893
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2025M10;140.887
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2025M09;154.335
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2025M08;181.028
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2025M07;168.549
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2025M06;132.033
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2025M05;143.039
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2025M04;124.709
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2025M03;118.295
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2025M02;97.992
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2025M01;77.409
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2024M12;72.668
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2024M11;85.289
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2024M10;132.577
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2024M09;143.204
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2024M08;154.786
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2024M07;146.170
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2024M06;117.099
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2024M05;141.268
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2024M04;124.444
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2024M03;103.611
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2024M02;94.296
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2024M01;81.582
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2023M12;70.437
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2023M11;79.025
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2023M10;117.833
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2023M09;124.735
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2023M08;141.670
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2023M07;131.845
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2023M06;111.958
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2023M05;115.661
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2023M04;113.624
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2023M03;87.658
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2023M02;69.464
03014 Alacant/Alicante;Pernoctaciones;Residentes en el Extranjero;2023M01;62.883
03018 Altea;Viajero;Residentes en España;2025M12;3.648
03018 Altea;Viajero;Residentes en España;2025M11;4.603
03018 Altea;Viajero;Residentes en España;2025M10;4.511
03018 Altea;Viajero;Residentes en España;2025M09;5.587
03018 Altea;Viajero;Residentes en España;2025M08;10.564
03018 Altea;Viajero;Residentes en España;2025M07;8.488
03018 Altea;Viajero;Residentes en España;2025M06;6.319
03018 Altea;Viajero;Residentes en España;2025M05;4.290
03018 Altea;Viajero;Residentes en España;2025M04;5.379
03018 Altea;Viajero;Residentes en España;2025M03;4.394
03018 Altea;Viajero;Residentes en España;2025M02;3.793
03018 Altea;Viajero;Residentes en España;2025M01;4.431
03018 Altea;Viajero;Residentes en España;2024M12;2.786
03018 Altea;Viajero;Residentes en España;2024M11;2.345
03018 Altea;Viajero;Residentes en España;2024M10;4.096
03018 Altea;Viajero;Residentes en España;2024M09;6.487
03018 Altea;Viajero;Residentes en España;2024M08;11.667
03018 Altea;Viajero;Residentes en España;2024M07;8.716
03018 Altea;Viajero;Residentes en España;2024M06;6.140
03018 Altea;Viajero;Residentes en España;2024M05;5.701
03018 Altea;Viajero;Residentes en España;2024M04;4.370
03018 Altea;Viajero;Residentes en España;2024M03;4.677
03018 Altea;Viajero;Residentes en España;2024M02;3.896
03018 Altea;Viajero;Residentes en España;2024M01;4.022
03018 Altea;Viajero;Residentes en España;2023M12;
03018 Altea;Viajero;Residentes en España;2023M11;
03018 Altea;Viajero;Residentes en España;2023M10;
03018 Altea;Viajero;Residentes en España;2023M09;
03018 Altea;Viajero;Residentes en España;2023M08;
03018 Altea;Viajero;Residentes en España;2023M07;
03018 Altea;Viajero;Residentes en España;2023M06;
03018 Altea;Viajero;Residentes en España;2023M05;
03018 Altea;Viajero;Residentes en España;2023M04;
03018 Altea;Viajero;Residentes en España;2023M03;
03018 Altea;Viajero;Residentes en España;2023M02;
03018 Altea;Viajero;Residentes en España;2023M01;
03018 Altea;Viajero;Residentes en el Extranjero;2025M12;2.094
03018 Altea;Viajero;Residentes en el Extranjero;2025M11;2.697
03018 Altea;Viajero;Residentes en el Extranjero;2025M10;5.727
03018 Altea;Viajero;Residentes en el Extranjero;2025M09;6.947
03018 Altea;Viajero;Residentes en el Extranjero;2025M08;4.423
03018 Altea;Viajero;Residentes en el Extranjero;2025M07;5.058
03018 Altea;Viajero;Residentes en el Extranjero;2025M06;5.506
03018 Altea;Viajero;Residentes en el Extranjero;2025M05;5.647
03018 Altea;Viajero;Residentes en el Extranjero;2025M04;4.172
03018 Altea;Viajero;Residentes en el Extranjero;2025M03;3.434
03018 Altea;Viajero;Residentes en el Extranjero;2025M02;3.652
03018 Altea;Viajero;Residentes en el Extranjero;2025M01;4.932
03018 Altea;Viajero;Residentes en el Extranjero;2024M12;1.366
03018 Altea;Viajero;Residentes en el Extranjero;2024M11;2.589
03018 Altea;Viajero;Residentes en el Extranjero;2024M10;5.396
03018 Altea;Viajero;Residentes en el Extranjero;2024M09;5.179
03018 Altea;Viajero;Residentes en el Extranjero;2024M08;3.122
03018 Altea;Viajero;Residentes en el Extranjero;2024M07;4.531
03018 Altea;Viajero;Residentes en el Extranjero;2024M06;5.022
03018 Altea;Viajero;Residentes en el Extranjero;2024M05;5.513
03018 Altea;Viajero;Residentes en el Extranjero;2024M04;4.048
03018 Altea;Viajero;Residentes en el Extranjero;2024M03;3.570
03018 Altea;Viajero;Residentes en el Extranjero;2024M02;3.394
03018 Altea;Viajero;Residentes en el Extranjero;2024M01;2.001
03018 Altea;Viajero;Residentes en el Extranjero;2023M12;
03018 Altea;Viajero;Residentes en el Extranjero;2023M11;
03018 Altea;Viajero;Residentes en el Extranjero;2023M10;
03018 Altea;Viajero;Residentes en el Extranjero;2023M09;
03018 Altea;Viajero;Residentes en el Extranjero;2023M08;
03018 Altea;Viajero;Residentes en el Extranjero;2023M07;
03018 Altea;Viajero;Residentes en el Extranjero;2023M06;
03018 Altea;Viajero;Residentes en el Extranjero;2023M05;
03018 Altea;Viajero;Residentes en el Extranjero;2023M04;
03018 Altea;Viajero;Residentes en el Extranjero;2023M03;
03018 Altea;Viajero;Residentes en el Extranjero;2023M02;
03018 Altea;Viajero;Residentes en el Extranjero;2023M01;
03018 Altea;Pernoctaciones;Residentes en España;2025M12;6.345
03018 Altea;Pernoctaciones;Residentes en España;2025M11;10.154
03018 Altea;Pernoctaciones;Residentes en España;2025M10;9.227
03018 Altea;Pernoctaciones;Residentes en España;2025M09;13.076
03018 Altea;Pernoctaciones;Residentes en España;2025M08;27.548
03018 Altea;Pernoctaciones;Residentes en España;2025M07;21.259
03018 Altea;Pernoctaciones;Residentes en España;2025M06;14.609
03018 Altea;Pernoctaciones;Residentes en España;2025M05;9.885
03018 Altea;Pernoctaciones;Residentes en España;2025M04;10.101
03018 Altea;Pernoctaciones;Residentes en España;2025M03;8.156
03018 Altea;Pernoctaciones;Residentes en España;2025M02;5.453
03018 Altea;Pernoctaciones;Residentes en España;2025M01;6.685
03018 Altea;Pernoctaciones;Residentes en España;2024M12;4.944
03018 Altea;Pernoctaciones;Residentes en España;2024M11;4.901
03018 Altea;Pernoctaciones;Residentes en España;2024M10;6.926
03018 Altea;Pernoctaciones;Residentes en España;2024M09;17.131
03018 Altea;Pernoctaciones;Residentes en España;2024M08;33.173
03018 Altea;Pernoctaciones;Residentes en España;2024M07;21.875
03018 Altea;Pernoctaciones;Residentes en España;2024M06;13.636
03018 Altea;Pernoctaciones;Residentes en España;2024M05;11.405
03018 Altea;Pernoctaciones;Residentes en España;2024M04;7.484
03018 Altea;Pernoctaciones;Residentes en España;2024M03;8.956
03018 Altea;Pernoctaciones;Residentes en España;2024M02;6.552
03018 Altea;Pernoctaciones;Residentes en España;2024M01;7.307
03018 Altea;Pernoctaciones;Residentes en España;2023M12;
03018 Altea;Pernoctaciones;Residentes en España;2023M11;
03018 Altea;Pernoctaciones;Residentes en España;2023M10;
03018 Altea;Pernoctaciones;Residentes en España;2023M09;
03018 Altea;Pernoctaciones;Residentes en España;2023M08;
03018 Altea;Pernoctaciones;Residentes en España;2023M07;
03018 Altea;Pernoctaciones;Residentes en España;2023M06;
03018 Altea;Pernoctaciones;Residentes en España;2023M05;
03018 Altea;Pernoctaciones;Residentes en España;2023M04;
03018 Altea;Pernoctaciones;Residentes en España;2023M03;
03018 Altea;Pernoctaciones;Residentes en España;2023M02;
03018 Altea;Pernoctaciones;Residentes en España;2023M01;
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2025M12;6.045
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2025M11;8.043
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2025M10;23.217
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2025M09;26.390
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2025M08;17.284
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2025M07;20.145
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2025M06;20.308
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2025M05;19.444
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2025M04;16.921
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2025M03;15.172
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2025M02;15.616
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2025M01;12.780
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2024M12;4.794
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2024M11;8.507
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2024M10;23.209
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2024M09;18.835
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2024M08;11.888
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2024M07;17.985
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2024M06;18.727
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2024M05;20.218
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2024M04;16.021
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2024M03;15.634
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2024M02;14.436
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2024M01;11.050
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2023M12;
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2023M11;
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2023M10;
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2023M09;
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2023M08;
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2023M07;
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2023M06;
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2023M05;
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2023M04;
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2023M03;
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2023M02;
03018 Altea;Pernoctaciones;Residentes en el Extranjero;2023M01;
03031 Benidorm;Viajero;Residentes en España;2025M12;70.083
03031 Benidorm;Viajero;Residentes en España;2025M11;74.789
03031 Benidorm;Viajero;Residentes en España;2025M10;79.784
03031 Benidorm;Viajero;Residentes en España;2025M09;86.286
03031 Benidorm;Viajero;Residentes en España;2025M08;138.056
03031 Benidorm;Viajero;Residentes en España;2025M07;120.615
03031 Benidorm;Viajero;Residentes en España;2025M06;97.577
03031 Benidorm;Viajero;Residentes en España;2025M05;80.740
03031 Benidorm;Viajero;Residentes en España;2025M04;95.384
03031 Benidorm;Viajero;Residentes en España;2025M03;62.612
03031 Benidorm;Viajero;Residentes en España;2025M02;62.024
03031 Benidorm;Viajero;Residentes en España;2025M01;53.481
03031 Benidorm;Viajero;Residentes en España;2024M12;81.423
03031 Benidorm;Viajero;Residentes en España;2024M11;71.426
03031 Benidorm;Viajero;Residentes en España;2024M10;86.727
03031 Benidorm;Viajero;Residentes en España;2024M09;82.540
03031 Benidorm;Viajero;Residentes en España;2024M08;142.996
03031 Benidorm;Viajero;Residentes en España;2024M07;118.156
03031 Benidorm;Viajero;Residentes en España;2024M06;101.435
03031 Benidorm;Viajero;Residentes en España;2024M05;88.346
03031 Benidorm;Viajero;Residentes en España;2024M04;78.449
03031 Benidorm;Viajero;Residentes en España;2024M03;92.249
03031 Benidorm;Viajero;Residentes en España;2024M02;72.545
03031 Benidorm;Viajero;Residentes en España;2024M01;53.506
03031 Benidorm;Viajero;Residentes en España;2023M12;80.317
03031 Benidorm;Viajero;Residentes en España;2023M11;66.908
03031 Benidorm;Viajero;Residentes en España;2023M10;75.871
03031 Benidorm;Viajero;Residentes en España;2023M09;85.160
03031 Benidorm;Viajero;Residentes en España;2023M08;135.764
03031 Benidorm;Viajero;Residentes en España;2023M07;127.557
03031 Benidorm;Viajero;Residentes en España;2023M06;100.889
03031 Benidorm;Viajero;Residentes en España;2023M05;72.677
03031 Benidorm;Viajero;Residentes en España;2023M04;122.924
03031 Benidorm;Viajero;Residentes en España;2023M03;88.235
03031 Benidorm;Viajero;Residentes en España;2023M02;68.892
03031 Benidorm;Viajero;Residentes en España;2023M01;55.282
03031 Benidorm;Viajero;Residentes en el Extranjero;2025M12;60.663
03031 Benidorm;Viajero;Residentes en el Extranjero;2025M11;98.867
03031 Benidorm;Viajero;Residentes en el Extranjero;2025M10;136.645
03031 Benidorm;Viajero;Residentes en el Extranjero;2025M09;139.850
03031 Benidorm;Viajero;Residentes en el Extranjero;2025M08;161.942
03031 Benidorm;Viajero;Residentes en el Extranjero;2025M07;160.077
03031 Benidorm;Viajero;Residentes en el Extranjero;2025M06;149.490
03031 Benidorm;Viajero;Residentes en el Extranjero;2025M05;153.379
03031 Benidorm;Viajero;Residentes en el Extranjero;2025M04;120.876
03031 Benidorm;Viajero;Residentes en el Extranjero;2025M03;118.782
03031 Benidorm;Viajero;Residentes en el Extranjero;2025M02;68.781
03031 Benidorm;Viajero;Residentes en el Extranjero;2025M01;52.109
03031 Benidorm;Viajero;Residentes en el Extranjero;2024M12;57.942
03031 Benidorm;Viajero;Residentes en el Extranjero;2024M11;93.656
03031 Benidorm;Viajero;Residentes en el Extranjero;2024M10;117.029
03031 Benidorm;Viajero;Residentes en el Extranjero;2024M09;127.419
03031 Benidorm;Viajero;Residentes en el Extranjero;2024M08;148.667
03031 Benidorm;Viajero;Residentes en el Extranjero;2024M07;136.059
03031 Benidorm;Viajero;Residentes en el Extranjero;2024M06;133.899
03031 Benidorm;Viajero;Residentes en el Extranjero;2024M05;139.357
03031 Benidorm;Viajero;Residentes en el Extranjero;2024M04;119.649
03031 Benidorm;Viajero;Residentes en el Extranjero;2024M03;97.165
03031 Benidorm;Viajero;Residentes en el Extranjero;2024M02;60.758
03031 Benidorm;Viajero;Residentes en el Extranjero;2024M01;47.885
03031 Benidorm;Viajero;Residentes en el Extranjero;2023M12;56.846
03031 Benidorm;Viajero;Residentes en el Extranjero;2023M11;81.512
03031 Benidorm;Viajero;Residentes en el Extranjero;2023M10;113.727
03031 Benidorm;Viajero;Residentes en el Extranjero;2023M09;119.703
03031 Benidorm;Viajero;Residentes en el Extranjero;2023M08;131.753
03031 Benidorm;Viajero;Residentes en el Extranjero;2023M07;127.466
03031 Benidorm;Viajero;Residentes en el Extranjero;2023M06;123.089
03031 Benidorm;Viajero;Residentes en el Extranjero;2023M05;126.695
03031 Benidorm;Viajero;Residentes en el Extranjero;2023M04;109.797
03031 Benidorm;Viajero;Residentes en el Extranjero;2023M03;79.304
03031 Benidorm;Viajero;Residentes en el Extranjero;2023M02;45.545
03031 Benidorm;Viajero;Residentes en el Extranjero;2023M01;36.798
03031 Benidorm;Pernoctaciones;Residentes en España;2025M12;262.484
03031 Benidorm;Pernoctaciones;Residentes en España;2025M11;293.251
03031 Benidorm;Pernoctaciones;Residentes en España;2025M10;366.967
03031 Benidorm;Pernoctaciones;Residentes en España;2025M09;394.226
03031 Benidorm;Pernoctaciones;Residentes en España;2025M08;546.339
03031 Benidorm;Pernoctaciones;Residentes en España;2025M07;486.343
03031 Benidorm;Pernoctaciones;Residentes en España;2025M06;394.933
03031 Benidorm;Pernoctaciones;Residentes en España;2025M05;344.085
03031 Benidorm;Pernoctaciones;Residentes en España;2025M04;378.935
03031 Benidorm;Pernoctaciones;Residentes en España;2025M03;271.360
03031 Benidorm;Pernoctaciones;Residentes en España;2025M02;202.246
03031 Benidorm;Pernoctaciones;Residentes en España;2025M01;210.293
