Comunidades y Ciudades Autónomas,Provincia limpia,Residencia,Periodo,Periodo fecha,Pernoctaciones,Viajeros
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2024M01,2024-01-01,935087.0,405057.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2024M02,2024-02-01,979198.0,429164.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2024M03,2024-03-01,1220302.0,515122.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2024M04,2024-04-01,1398268.0,609568.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2024M05,2024-05-01,1478703.0,648725.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2024M06,2024-06-01,1329495.0,591215.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2024M07,2024-07-01,1314718.0,597887.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2024M08,2024-08-01,1206486.0,555803.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2024M09,2024-09-01,1401956.0,633900.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2024M10,2024-10-01,1520119.0,664949.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2024M11,2024-11-01,1209073.0,533125.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2024M12,2024-12-01,1044011.0,451778.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2025M01,2025-01-01,1040872.0,443209.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2025M02,2025-02-01,1011579.0,437305.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2025M03,2025-03-01,1275513.0,545542.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2025M04,2025-04-01,1501956.0,618054.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2025M05,2025-05-01,1584001.0,667947.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2025M06,2025-06-01,1436083.0,636700.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2025M07,2025-07-01,1427710.0,651345.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2025M08,2025-08-01,1329597.0,589025.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2025M09,2025-09-01,1433052.0,627272.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2025M10,2025-10-01,1621038.0,705568.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2025M11,2025-11-01,1329119.0,568230.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2025M12,2025-12-01,1150231.0,495898.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2026M01,2026-01-01,1194210.0,476993.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2026M02,2026-02-01,1135273.0,489491.0
"Madrid, Comunidad de",Madrid,Residentes en el Extranjero,2026M03,2026-03-01,1357973.0,569605.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2022M01,2022-01-01,699507.0,386597.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2022M02,2022-02-01,847027.0,484422.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2022M03,2022-03-01,905312.0,525292.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2022M04,2022-04-01,981114.0,555151.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2022M05,2022-05-01,941725.0,550965.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2022M06,2022-06-01,940874.0,554884.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2022M07,2022-07-01,830820.0,480539.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2022M08,2022-08-01,786584.0,448780.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2022M09,2022-09-01,932436.0,550019.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2022M10,2022-10-01,1012992.0,582487.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2022M11,2022-11-01,991945.0,593671.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2022M12,2022-12-01,1111786.0,620080.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2023M01,2023-01-01,920267.0,532766.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2023M02,2023-02-01,903932.0,523275.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2023M03,2023-03-01,975377.0,582240.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2023M04,2023-04-01,1028904.0,566092.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2023M05,2023-05-01,951054.0,567796.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2023M06,2023-06-01,1010384.0,615801.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2023M07,2023-07-01,936220.0,548761.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2023M08,2023-08-01,845787.0,474758.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2023M09,2023-09-01,989249.0,562876.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2023M10,2023-10-01,961581.0,526741.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2023M11,2023-11-01,1028629.0,583167.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2023M12,2023-12-01,1155296.0,627019.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2024M01,2024-01-01,879889.0,490157.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2024M02,2024-02-01,941378.0,543763.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2024M03,2024-03-01,1042343.0,578912.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2024M04,2024-04-01,903137.0,517185.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2024M05,2024-05-01,1011509.0,582493.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2024M06,2024-06-01,1017104.0,598737.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2024M07,2024-07-01,999921.0,575463.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2024M08,2024-08-01,830595.0,469667.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2024M09,2024-09-01,926240.0,536583.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2024M10,2024-10-01,1002672.0,563246.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2024M11,2024-11-01,1066842.0,591976.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2024M12,2024-12-01,1121901.0,606856.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2025M01,2025-01-01,883332.0,485186.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2025M02,2025-02-01,890464.0,499123.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2025M03,2025-03-01,938767.0,518376.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2025M04,2025-04-01,959652.0,518771.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2025M05,2025-05-01,976824.0,545311.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2025M06,2025-06-01,976673.0,565728.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2025M07,2025-07-01,903133.0,527894.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2025M08,2025-08-01,785462.0,436770.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2025M09,2025-09-01,959468.0,530008.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2025M10,2025-10-01,977831.0,538773.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2025M11,2025-11-01,1037398.0,581152.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2025M12,2025-12-01,1140478.0,633169.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2026M01,2026-01-01,891307.0,483240.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2026M02,2026-02-01,875844.0,497136.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en España,2026M03,2026-03-01,938651.0,528660.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2022M01,2022-01-01,493728.0,182870.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2022M02,2022-02-01,588508.0,236771.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2022M03,2022-03-01,815168.0,323693.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2022M04,2022-04-01,1023461.0,396769.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2022M05,2022-05-01,1110766.0,460034.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2022M06,2022-06-01,1088657.0,461468.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2022M07,2022-07-01,1091837.0,480915.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2022M08,2022-08-01,915087.0,406755.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2022M09,2022-09-01,1133828.0,498605.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2022M10,2022-10-01,1229379.0,521538.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2022M11,2022-11-01,940766.0,410424.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2022M12,2022-12-01,792069.0,347670.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2023M01,2023-01-01,816381.0,355327.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2023M02,2023-02-01,801952.0,355868.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2023M03,2023-03-01,1064832.0,471645.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2023M04,2023-04-01,1218991.0,511451.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2023M05,2023-05-01,1273608.0,549782.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2023M06,2023-06-01,1229297.0,547220.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2023M07,2023-07-01,1253390.0,562376.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2023M08,2023-08-01,1144964.0,532784.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2023M09,2023-09-01,1312414.0,586090.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2023M10,2023-10-01,1374053.0,599205.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2023M11,2023-11-01,1101546.0,481516.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2023M12,2023-12-01,971683.0,425410.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2024M01,2024-01-01,935087.0,405057.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2024M02,2024-02-01,979198.0,429164.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2024M03,2024-03-01,1220302.0,515122.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2024M04,2024-04-01,1398268.0,609568.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2024M05,2024-05-01,1478703.0,648725.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2024M06,2024-06-01,1329495.0,591215.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2024M07,2024-07-01,1314718.0,597887.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2024M08,2024-08-01,1206486.0,555803.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2024M09,2024-09-01,1401956.0,633900.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2024M10,2024-10-01,1520119.0,664949.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2024M11,2024-11-01,1209073.0,533125.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2024M12,2024-12-01,1044011.0,451778.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2025M01,2025-01-01,1040872.0,443209.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2025M02,2025-02-01,1011579.0,437305.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2025M03,2025-03-01,1275513.0,545542.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2025M04,2025-04-01,1501956.0,618054.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2025M05,2025-05-01,1584001.0,667947.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2025M06,2025-06-01,1436083.0,636700.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2025M07,2025-07-01,1427710.0,651345.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2025M08,2025-08-01,1329597.0,589025.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2025M09,2025-09-01,1433052.0,627272.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2025M10,2025-10-01,1621038.0,705568.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2025M11,2025-11-01,1329119.0,568230.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2025M12,2025-12-01,1150231.0,495898.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2026M01,2026-01-01,1194210.0,476993.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2026M02,2026-02-01,1135273.0,489491.0
"Madrid, Comunidad de",Total comunidad autónoma,Residentes en el Extranjero,2026M03,2026-03-01,1357973.0,569605.0
Melilla,Total comunidad autónoma,Residentes en España,2022M01,2022-01-01,4939.0,2036.0
Melilla,Total comunidad autónoma,Residentes en España,2022M02,2022-02-01,6403.0,2677.0
Melilla,Total comunidad autónoma,Residentes en España,2022M03,2022-03-01,7258.0,2827.0
Melilla,Total comunidad autónoma,Residentes en España,2022M04,2022-04-01,7375.0,3018.0
Melilla,Total comunidad autónoma,Residentes en España,2022M05,2022-05-01,7743.0,3465.0
Melilla,Total comunidad autónoma,Residentes en España,2022M06,2022-06-01,8655.0,3598.0
Melilla,Total comunidad autónoma,Residentes en España,2022M07,2022-07-01,6396.0,2506.0
Melilla,Total comunidad autónoma,Residentes en España,2022M08,2022-08-01,9454.0,3340.0
Melilla,Total comunidad autónoma,Residentes en España,2022M09,2022-09-01,10598.0,4747.0
Melilla,Total comunidad autónoma,Residentes en España,2022M10,2022-10-01,9657.0,3946.0
Melilla,Total comunidad autónoma,Residentes en España,2022M11,2022-11-01,8729.0,3824.0
Melilla,Total comunidad autónoma,Residentes en España,2022M12,2022-12-01,6933.0,3017.0
Melilla,Total comunidad autónoma,Residentes en España,2023M01,2023-01-01,5943.0,2792.0
Melilla,Total comunidad autónoma,Residentes en España,2023M02,2023-02-01,7828.0,2979.0
Melilla,Total comunidad autónoma,Residentes en España,2023M03,2023-03-01,8446.0,3290.0
Melilla,Total comunidad autónoma,Residentes en España,2023M04,2023-04-01,8672.0,3581.0
Melilla,Total comunidad autónoma,Residentes en España,2023M05,2023-05-01,8754.0,3398.0
Melilla,Total comunidad autónoma,Residentes en España,2023M06,2023-06-01,10874.0,3994.0
Melilla,Total comunidad autónoma,Residentes en España,2023M07,2023-07-01,9429.0,2982.0
Melilla,Total comunidad autónoma,Residentes en España,2023M08,2023-08-01,8166.0,2604.0
Melilla,Total comunidad autónoma,Residentes en España,2023M09,2023-09-01,11262.0,4011.0
Melilla,Total comunidad autónoma,Residentes en España,2023M10,2023-10-01,8884.0,3467.0
Melilla,Total comunidad autónoma,Residentes en España,2023M11,2023-11-01,9325.0,4175.0
Melilla,Total comunidad autónoma,Residentes en España,2023M12,2023-12-01,8928.0,3764.0
Melilla,Total comunidad autónoma,Residentes en España,2024M01,2024-01-01,6287.0,2688.0
Melilla,Total comunidad autónoma,Residentes en España,2024M02,2024-02-01,7747.0,3143.0
Melilla,Total comunidad autónoma,Residentes en España,2024M03,2024-03-01,8080.0,3354.0
Melilla,Total comunidad autónoma,Residentes en España,2024M04,2024-04-01,8553.0,3596.0
Melilla,Total comunidad autónoma,Residentes en España,2024M05,2024-05-01,10173.0,4398.0
Melilla,Total comunidad autónoma,Residentes en España,2024M06,2024-06-01,11059.0,3920.0
Melilla,Total comunidad autónoma,Residentes en España,2024M07,2024-07-01,8250.0,3225.0
Melilla,Total comunidad autónoma,Residentes en España,2024M08,2024-08-01,10525.0,3814.0
Melilla,Total comunidad autónoma,Residentes en España,2024M09,2024-09-01,10654.0,4256.0
Melilla,Total comunidad autónoma,Residentes en España,2024M10,2024-10-01,10501.0,4333.0
Melilla,Total comunidad autónoma,Residentes en España,2024M11,2024-11-01,8855.0,3986.0
Melilla,Total comunidad autónoma,Residentes en España,2024M12,2024-12-01,7439.0,3175.0
Melilla,Total comunidad autónoma,Residentes en España,2025M01,2025-01-01,6073.0,2590.0
Melilla,Total comunidad autónoma,Residentes en España,2025M02,2025-02-01,8060.0,3453.0
Melilla,Total comunidad autónoma,Residentes en España,2025M03,2025-03-01,8141.0,3213.0
Melilla,Total comunidad autónoma,Residentes en España,2025M04,2025-04-01,8568.0,4036.0
Melilla,Total comunidad autónoma,Residentes en España,2025M05,2025-05-01,11112.0,4850.0
Melilla,Total comunidad autónoma,Residentes en España,2025M06,2025-06-01,11000.0,4298.0
Melilla,Total comunidad autónoma,Residentes en España,2025M07,2025-07-01,8537.0,3439.0
Melilla,Total comunidad autónoma,Residentes en España,2025M08,2025-08-01,10148.0,3541.0
Melilla,Total comunidad autónoma,Residentes en España,2025M09,2025-09-01,12184.0,5282.0
Melilla,Total comunidad autónoma,Residentes en España,2025M10,2025-10-01,10837.0,5236.0
Melilla,Total comunidad autónoma,Residentes en España,2025M11,2025-11-01,9507.0,4367.0
Melilla,Total comunidad autónoma,Residentes en España,2025M12,2025-12-01,7747.0,3488.0
Melilla,Total comunidad autónoma,Residentes en España,2026M01,2026-01-01,6817.0,3109.0
Melilla,Total comunidad autónoma,Residentes en España,2026M02,2026-02-01,7657.0,3399.0
Melilla,Total comunidad autónoma,Residentes en España,2026M03,2026-03-01,8467.0,5127.0
Melilla,Total comunidad autónoma,Residentes en el Extranjero,2022M01,2022-01-01,580.0,284.0
