Comunidades y Ciudades Autónomas,Provincias,Periodo,Estancia media,Provincia limpia,Periodo fecha
Castilla y León,Salamanca,2025M08,1.54,Salamanca,2025-08-01
Castilla y León,Salamanca,2025M07,1.57,Salamanca,2025-07-01
Castilla y León,Salamanca,2025M06,1.75,Salamanca,2025-06-01
Castilla y León,Salamanca,2025M05,1.7,Salamanca,2025-05-01
Castilla y León,Salamanca,2025M04,1.76,Salamanca,2025-04-01
Castilla y León,Salamanca,2025M03,1.82,Salamanca,2025-03-01
Castilla y León,Salamanca,2025M02,1.67,Salamanca,2025-02-01
Castilla y León,Salamanca,2025M01,1.7,Salamanca,2025-01-01
Castilla y León,Salamanca,2024M12,1.72,Salamanca,2024-12-01
Castilla y León,Salamanca,2024M11,1.9,Salamanca,2024-11-01
Castilla y León,Salamanca,2024M10,1.83,Salamanca,2024-10-01
Castilla y León,Salamanca,2024M09,1.75,Salamanca,2024-09-01
Castilla y León,Salamanca,2024M08,1.54,Salamanca,2024-08-01
Castilla y León,Salamanca,2024M07,1.62,Salamanca,2024-07-01
Castilla y León,Salamanca,2024M06,1.81,Salamanca,2024-06-01
Castilla y León,Salamanca,2024M05,1.8,Salamanca,2024-05-01
Castilla y León,Salamanca,2024M04,1.81,Salamanca,2024-04-01
Castilla y León,Salamanca,2024M03,1.8,Salamanca,2024-03-01
Castilla y León,Salamanca,2024M02,1.82,Salamanca,2024-02-01
Castilla y León,Salamanca,2024M01,1.81,Salamanca,2024-01-01
Castilla y León,Salamanca,2023M12,1.77,Salamanca,2023-12-01
Castilla y León,Salamanca,2023M11,1.9,Salamanca,2023-11-01
Castilla y León,Salamanca,2023M10,1.84,Salamanca,2023-10-01
Castilla y León,Salamanca,2023M09,1.79,Salamanca,2023-09-01
Castilla y León,Salamanca,2023M08,1.54,Salamanca,2023-08-01
Castilla y León,Salamanca,2023M07,1.58,Salamanca,2023-07-01
Castilla y León,Salamanca,2023M06,1.81,Salamanca,2023-06-01
Castilla y León,Salamanca,2023M05,1.85,Salamanca,2023-05-01
Castilla y León,Salamanca,2023M04,1.78,Salamanca,2023-04-01
Castilla y León,Salamanca,2023M03,1.84,Salamanca,2023-03-01
Castilla y León,Salamanca,2023M02,1.81,Salamanca,2023-02-01
Castilla y León,Salamanca,2023M01,1.97,Salamanca,2023-01-01
Castilla y León,Salamanca,2022M12,1.72,Salamanca,2022-12-01
Castilla y León,Salamanca,2022M11,1.93,Salamanca,2022-11-01
Castilla y León,Salamanca,2022M10,1.78,Salamanca,2022-10-01
Castilla y León,Salamanca,2022M09,1.72,Salamanca,2022-09-01
Castilla y León,Salamanca,2022M08,1.62,Salamanca,2022-08-01
Castilla y León,Salamanca,2022M07,1.54,Salamanca,2022-07-01
Castilla y León,Salamanca,2022M06,1.72,Salamanca,2022-06-01
Castilla y León,Salamanca,2022M05,1.77,Salamanca,2022-05-01
Castilla y León,Salamanca,2022M04,1.76,Salamanca,2022-04-01
Castilla y León,Salamanca,2022M03,1.87,Salamanca,2022-03-01
Castilla y León,Salamanca,2022M02,1.73,Salamanca,2022-02-01
Castilla y León,Salamanca,2022M01,1.72,Salamanca,2022-01-01
Castilla y León,Segovia,2026M03,1.89,Segovia,2026-03-01
Castilla y León,Segovia,2026M02,1.88,Segovia,2026-02-01
Castilla y León,Segovia,2026M01,1.88,Segovia,2026-01-01
Castilla y León,Segovia,2025M12,1.77,Segovia,2025-12-01
Castilla y León,Segovia,2025M11,1.81,Segovia,2025-11-01
Castilla y León,Segovia,2025M10,1.85,Segovia,2025-10-01
Castilla y León,Segovia,2025M09,1.79,Segovia,2025-09-01
Castilla y León,Segovia,2025M08,1.75,Segovia,2025-08-01
Castilla y León,Segovia,2025M07,1.7,Segovia,2025-07-01
Castilla y León,Segovia,2025M06,1.68,Segovia,2025-06-01
Castilla y León,Segovia,2025M05,1.78,Segovia,2025-05-01
Castilla y León,Segovia,2025M04,1.82,Segovia,2025-04-01
Castilla y León,Segovia,2025M03,1.88,Segovia,2025-03-01
Castilla y León,Segovia,2025M02,1.75,Segovia,2025-02-01
Castilla y León,Segovia,2025M01,1.81,Segovia,2025-01-01
Castilla y León,Segovia,2024M12,1.84,Segovia,2024-12-01
Castilla y León,Segovia,2024M11,1.94,Segovia,2024-11-01
Castilla y León,Segovia,2024M10,1.8,Segovia,2024-10-01
Castilla y León,Segovia,2024M09,1.79,Segovia,2024-09-01
Castilla y León,Segovia,2024M08,1.71,Segovia,2024-08-01
Castilla y León,Segovia,2024M07,1.71,Segovia,2024-07-01
Castilla y León,Segovia,2024M06,1.57,Segovia,2024-06-01
Castilla y León,Segovia,2024M05,1.82,Segovia,2024-05-01
Castilla y León,Segovia,2024M04,1.85,Segovia,2024-04-01
Castilla y León,Segovia,2024M03,2.02,Segovia,2024-03-01
Castilla y León,Segovia,2024M02,1.96,Segovia,2024-02-01
Castilla y León,Segovia,2024M01,1.68,Segovia,2024-01-01
Castilla y León,Segovia,2023M12,1.77,Segovia,2023-12-01
Castilla y León,Segovia,2023M11,1.84,Segovia,2023-11-01
Castilla y León,Segovia,2023M10,1.77,Segovia,2023-10-01
Castilla y León,Segovia,2023M09,1.83,Segovia,2023-09-01
Castilla y León,Segovia,2023M08,1.8,Segovia,2023-08-01
Castilla y León,Segovia,2023M07,1.75,Segovia,2023-07-01
Castilla y León,Segovia,2023M06,1.61,Segovia,2023-06-01
Castilla y León,Segovia,2023M05,1.83,Segovia,2023-05-01
Castilla y León,Segovia,2023M04,1.81,Segovia,2023-04-01
Castilla y León,Segovia,2023M03,1.91,Segovia,2023-03-01
Castilla y León,Segovia,2023M02,1.92,Segovia,2023-02-01
Castilla y León,Segovia,2023M01,1.93,Segovia,2023-01-01
Castilla y León,Segovia,2022M12,1.94,Segovia,2022-12-01
Castilla y León,Segovia,2022M11,1.89,Segovia,2022-11-01
Castilla y León,Segovia,2022M10,1.93,Segovia,2022-10-01
Castilla y León,Segovia,2022M09,1.86,Segovia,2022-09-01
Castilla y León,Segovia,2022M08,1.76,Segovia,2022-08-01
Castilla y León,Segovia,2022M07,1.68,Segovia,2022-07-01
Castilla y León,Segovia,2022M06,1.65,Segovia,2022-06-01
Castilla y León,Segovia,2022M05,2.01,Segovia,2022-05-01
Castilla y León,Segovia,2022M04,2.0,Segovia,2022-04-01
Castilla y León,Segovia,2022M03,2.08,Segovia,2022-03-01
Castilla y León,Segovia,2022M02,2.05,Segovia,2022-02-01
Castilla y León,Segovia,2022M01,2.02,Segovia,2022-01-01
Castilla y León,Soria,2026M03,1.79,Soria,2026-03-01
Castilla y León,Soria,2026M02,1.83,Soria,2026-02-01
Castilla y León,Soria,2026M01,1.88,Soria,2026-01-01
Castilla y León,Soria,2025M12,1.83,Soria,2025-12-01
Castilla y León,Soria,2025M11,1.86,Soria,2025-11-01
Castilla y León,Soria,2025M10,1.78,Soria,2025-10-01
Castilla y León,Soria,2025M09,1.82,Soria,2025-09-01
Castilla y León,Soria,2025M08,1.93,Soria,2025-08-01
Castilla y León,Soria,2025M07,1.85,Soria,2025-07-01
Castilla y León,Soria,2025M06,1.82,Soria,2025-06-01
Castilla y León,Soria,2025M05,1.84,Soria,2025-05-01
Castilla y León,Soria,2025M04,1.87,Soria,2025-04-01
Castilla y León,Soria,2025M03,1.81,Soria,2025-03-01
Castilla y León,Soria,2025M02,1.8,Soria,2025-02-01
Castilla y León,Soria,2025M01,1.91,Soria,2025-01-01
Castilla y León,Soria,2024M12,1.95,Soria,2024-12-01
Castilla y León,Soria,2024M11,1.85,Soria,2024-11-01
Castilla y León,Soria,2024M10,1.85,Soria,2024-10-01
Castilla y León,Soria,2024M09,1.82,Soria,2024-09-01
Castilla y León,Soria,2024M08,1.98,Soria,2024-08-01
Castilla y León,Soria,2024M07,1.86,Soria,2024-07-01
Castilla y León,Soria,2024M06,1.83,Soria,2024-06-01
Castilla y León,Soria,2024M05,1.82,Soria,2024-05-01
Castilla y León,Soria,2024M04,1.83,Soria,2024-04-01
Castilla y León,Soria,2024M03,1.85,Soria,2024-03-01
Castilla y León,Soria,2024M02,1.82,Soria,2024-02-01
Castilla y León,Soria,2024M01,2.0,Soria,2024-01-01
Castilla y León,Soria,2023M12,2.0,Soria,2023-12-01
Castilla y León,Soria,2023M11,1.87,Soria,2023-11-01
Castilla y León,Soria,2023M10,1.75,Soria,2023-10-01
Castilla y León,Soria,2023M09,1.68,Soria,2023-09-01
Castilla y León,Soria,2023M08,1.89,Soria,2023-08-01
Castilla y León,Soria,2023M07,1.75,Soria,2023-07-01
Castilla y León,Soria,2023M06,1.8,Soria,2023-06-01
Castilla y León,Soria,2023M05,1.98,Soria,2023-05-01
Castilla y León,Soria,2023M04,1.95,Soria,2023-04-01
Castilla y León,Soria,2023M03,1.96,Soria,2023-03-01
Castilla y León,Soria,2023M02,1.98,Soria,2023-02-01
Castilla y León,Soria,2023M01,2.26,Soria,2023-01-01
Castilla y León,Soria,2022M12,2.07,Soria,2022-12-01
Castilla y León,Soria,2022M11,1.97,Soria,2022-11-01
Castilla y León,Soria,2022M10,1.92,Soria,2022-10-01
Castilla y León,Soria,2022M09,1.71,Soria,2022-09-01
Castilla y León,Soria,2022M08,1.94,Soria,2022-08-01
Castilla y León,Soria,2022M07,1.72,Soria,2022-07-01
Castilla y León,Soria,2022M06,1.88,Soria,2022-06-01
Castilla y León,Soria,2022M05,1.93,Soria,2022-05-01
Castilla y León,Soria,2022M04,1.9,Soria,2022-04-01
Castilla y León,Soria,2022M03,2.0,Soria,2022-03-01
Castilla y León,Soria,2022M02,1.95,Soria,2022-02-01
Castilla y León,Soria,2022M01,2.07,Soria,2022-01-01
Castilla y León,Valladolid,2026M03,1.78,Valladolid,2026-03-01
Castilla y León,Valladolid,2026M02,1.69,Valladolid,2026-02-01
Castilla y León,Valladolid,2026M01,1.71,Valladolid,2026-01-01
Castilla y León,Valladolid,2025M12,1.77,Valladolid,2025-12-01
Castilla y León,Valladolid,2025M11,1.79,Valladolid,2025-11-01
Castilla y León,Valladolid,2025M10,1.83,Valladolid,2025-10-01
Castilla y León,Valladolid,2025M09,1.75,Valladolid,2025-09-01
Castilla y León,Valladolid,2025M08,1.64,Valladolid,2025-08-01
Castilla y León,Valladolid,2025M07,1.74,Valladolid,2025-07-01
Castilla y León,Valladolid,2025M06,1.8,Valladolid,2025-06-01
Castilla y León,Valladolid,2025M05,1.77,Valladolid,2025-05-01
Castilla y León,Valladolid,2025M04,1.83,Valladolid,2025-04-01
Castilla y León,Valladolid,2025M03,1.82,Valladolid,2025-03-01
Castilla y León,Valladolid,2025M02,1.78,Valladolid,2025-02-01
Castilla y León,Valladolid,2025M01,1.79,Valladolid,2025-01-01
Castilla y León,Valladolid,2024M12,1.85,Valladolid,2024-12-01
Castilla y León,Valladolid,2024M11,1.79,Valladolid,2024-11-01
Castilla y León,Valladolid,2024M10,1.75,Valladolid,2024-10-01
Castilla y León,Valladolid,2024M09,1.83,Valladolid,2024-09-01
Castilla y León,Valladolid,2024M08,1.77,Valladolid,2024-08-01
Castilla y León,Valladolid,2024M07,1.75,Valladolid,2024-07-01
Castilla y León,Valladolid,2024M06,1.87,Valladolid,2024-06-01
Castilla y León,Valladolid,2024M05,1.8,Valladolid,2024-05-01
Castilla y León,Valladolid,2024M04,1.74,Valladolid,2024-04-01
Castilla y León,Valladolid,2024M03,1.83,Valladolid,2024-03-01
Castilla y León,Valladolid,2024M02,1.74,Valladolid,2024-02-01
Castilla y León,Valladolid,2024M01,1.8,Valladolid,2024-01-01
Castilla y León,Valladolid,2023M12,1.97,Valladolid,2023-12-01
Castilla y León,Valladolid,2023M11,1.74,Valladolid,2023-11-01
Castilla y León,Valladolid,2023M10,1.79,Valladolid,2023-10-01
Castilla y León,Valladolid,2023M09,1.77,Valladolid,2023-09-01
Castilla y León,Valladolid,2023M08,1.64,Valladolid,2023-08-01
Castilla y León,Valladolid,2023M07,1.64,Valladolid,2023-07-01
Castilla y León,Valladolid,2023M06,1.75,Valladolid,2023-06-01
Castilla y León,Valladolid,2023M05,1.74,Valladolid,2023-05-01
Castilla y León,Valladolid,2023M04,1.76,Valladolid,2023-04-01
Castilla y León,Valladolid,2023M03,1.72,Valladolid,2023-03-01
Castilla y León,Valladolid,2023M02,1.71,Valladolid,2023-02-01
Castilla y León,Valladolid,2023M01,1.71,Valladolid,2023-01-01
Castilla y León,Valladolid,2022M12,1.8,Valladolid,2022-12-01
Castilla y León,Valladolid,2022M11,1.7,Valladolid,2022-11-01
Castilla y León,Valladolid,2022M10,1.7,Valladolid,2022-10-01
Castilla y León,Valladolid,2022M09,1.69,Valladolid,2022-09-01
Castilla y León,Valladolid,2022M08,1.6,Valladolid,2022-08-01
Castilla y León,Valladolid,2022M07,1.62,Valladolid,2022-07-01
Castilla y León,Valladolid,2022M06,1.69,Valladolid,2022-06-01
Castilla y León,Valladolid,2022M05,1.67,Valladolid,2022-05-01
Castilla y León,Valladolid,2022M04,1.7,Valladolid,2022-04-01
Castilla y León,Valladolid,2022M03,1.67,Valladolid,2022-03-01
Castilla y León,Valladolid,2022M02,1.59,Valladolid,2022-02-01
Castilla y León,Valladolid,2022M01,1.67,Valladolid,2022-01-01
Castilla y León,Zamora,2026M03,1.68,Zamora,2026-03-01
Castilla y León,Zamora,2026M02,1.64,Zamora,2026-02-01
Castilla y León,Zamora,2026M01,1.67,Zamora,2026-01-01
Castilla y León,Zamora,2025M12,1.6,Zamora,2025-12-01
Castilla y León,Zamora,2025M11,1.73,Zamora,2025-11-01
Castilla y León,Zamora,2025M10,1.63,Zamora,2025-10-01
Castilla y León,Zamora,2025M09,1.68,Zamora,2025-09-01
Castilla y León,Zamora,2025M08,1.59,Zamora,2025-08-01
Castilla y León,Zamora,2025M07,1.67,Zamora,2025-07-01
Castilla y León,Zamora,2025M06,1.68,Zamora,2025-06-01
Castilla y León,Zamora,2025M05,1.69,Zamora,2025-05-01
Castilla y León,Zamora,2025M04,1.64,Zamora,2025-04-01
Castilla y León,Zamora,2025M03,1.7,Zamora,2025-03-01
Castilla y León,Zamora,2025M02,1.67,Zamora,2025-02-01
Castilla y León,Zamora,2025M01,1.64,Zamora,2025-01-01
Castilla y León,Zamora,2024M12,1.7,Zamora,2024-12-01
Castilla y León,Zamora,2024M11,1.71,Zamora,2024-11-01
Castilla y León,Zamora,2024M10,1.68,Zamora,2024-10-01
Castilla y León,Zamora,2024M09,1.71,Zamora,2024-09-01
Castilla y León,Zamora,2024M08,1.66,Zamora,2024-08-01
Castilla y León,Zamora,2024M07,1.69,Zamora,2024-07-01
Castilla y León,Zamora,2024M06,1.69,Zamora,2024-06-01
Castilla y León,Zamora,2024M05,1.61,Zamora,2024-05-01
Castilla y León,Zamora,2024M04,1.55,Zamora,2024-04-01
Castilla y León,Zamora,2024M03,1.78,Zamora,2024-03-01
Castilla y León,Zamora,2024M02,1.73,Zamora,2024-02-01
Castilla y León,Zamora,2024M01,1.82,Zamora,2024-01-01
Castilla y León,Zamora,2023M12,1.76,Zamora,2023-12-01
Castilla y León,Zamora,2023M11,1.78,Zamora,2023-11-01
Castilla y León,Zamora,2023M10,1.67,Zamora,2023-10-01
Castilla y León,Zamora,2023M09,1.7,Zamora,2023-09-01
Castilla y León,Zamora,2023M08,1.65,Zamora,2023-08-01
Castilla y León,Zamora,2023M07,1.67,Zamora,2023-07-01
Castilla y León,Zamora,2023M06,1.77,Zamora,2023-06-01
Castilla y León,Zamora,2023M05,1.66,Zamora,2023-05-01
Castilla y León,Zamora,2023M04,1.69,Zamora,2023-04-01
Castilla y León,Zamora,2023M03,1.85,Zamora,2023-03-01
Castilla y León,Zamora,2023M02,1.8,Zamora,2023-02-01
Castilla y León,Zamora,2023M01,1.64,Zamora,2023-01-01
Castilla y León,Zamora,2022M12,1.54,Zamora,2022-12-01
Castilla y León,Zamora,2022M11,1.63,Zamora,2022-11-01
Castilla y León,Zamora,2022M10,1.62,Zamora,2022-10-01
Castilla y León,Zamora,2022M09,1.64,Zamora,2022-09-01
Castilla y León,Zamora,2022M08,1.65,Zamora,2022-08-01
Castilla y León,Zamora,2022M07,1.65,Zamora,2022-07-01
Castilla y León,Zamora,2022M06,1.67,Zamora,2022-06-01
Castilla y León,Zamora,2022M05,1.64,Zamora,2022-05-01
Castilla y León,Zamora,2022M04,1.73,Zamora,2022-04-01
Castilla y León,Zamora,2022M03,1.68,Zamora,2022-03-01
Castilla y León,Zamora,2022M02,1.63,Zamora,2022-02-01
Castilla y León,Zamora,2022M01,1.56,Zamora,2022-01-01
Castilla - La Mancha,,2026M03,1.71,Total comunidad autónoma,2026-03-01
Castilla - La Mancha,,2026M02,1.67,Total comunidad autónoma,2026-02-01
Castilla - La Mancha,,2026M01,1.72,Total comunidad autónoma,2026-01-01
Castilla - La Mancha,,2025M12,1.68,Total comunidad autónoma,2025-12-01
Castilla - La Mancha,,2025M11,1.82,Total comunidad autónoma,2025-11-01
Castilla - La Mancha,,2025M10,1.78,Total comunidad autónoma,2025-10-01
Castilla - La Mancha,,2025M09,1.89,Total comunidad autónoma,2025-09-01
Castilla - La Mancha,,2025M08,1.79,Total comunidad autónoma,2025-08-01
Castilla - La Mancha,,2025M07,1.74,Total comunidad autónoma,2025-07-01
Castilla - La Mancha,,2025M06,1.86,Total comunidad autónoma,2025-06-01
Castilla - La Mancha,,2025M05,1.78,Total comunidad autónoma,2025-05-01
Castilla - La Mancha,,2025M04,1.76,Total comunidad autónoma,2025-04-01
Castilla - La Mancha,,2025M03,1.69,Total comunidad autónoma,2025-03-01
Castilla - La Mancha,,2025M02,1.65,Total comunidad autónoma,2025-02-01
Castilla - La Mancha,,2025M01,1.64,Total comunidad autónoma,2025-01-01
Castilla - La Mancha,,2024M12,1.68,Total comunidad autónoma,2024-12-01
Castilla - La Mancha,,2024M11,1.8,Total comunidad autónoma,2024-11-01
Castilla - La Mancha,,2024M10,1.81,Total comunidad autónoma,2024-10-01
Castilla - La Mancha,,2024M09,1.72,Total comunidad autónoma,2024-09-01
Castilla - La Mancha,,2024M08,1.75,Total comunidad autónoma,2024-08-01
Castilla - La Mancha,,2024M07,1.81,Total comunidad autónoma,2024-07-01
Castilla - La Mancha,,2024M06,1.73,Total comunidad autónoma,2024-06-01
Castilla - La Mancha,,2024M05,1.73,Total comunidad autónoma,2024-05-01
Castilla - La Mancha,,2024M04,1.76,Total comunidad autónoma,2024-04-01
Castilla - La Mancha,,2024M03,1.79,Total comunidad autónoma,2024-03-01
Castilla - La Mancha,,2024M02,1.76,Total comunidad autónoma,2024-02-01
Castilla - La Mancha,,2024M01,1.73,Total comunidad autónoma,2024-01-01
Castilla - La Mancha,,2023M12,1.7,Total comunidad autónoma,2023-12-01
Castilla - La Mancha,,2023M11,1.83,Total comunidad autónoma,2023-11-01
Castilla - La Mancha,,2023M10,1.76,Total comunidad autónoma,2023-10-01
Castilla - La Mancha,,2023M09,1.72,Total comunidad autónoma,2023-09-01
Castilla - La Mancha,,2023M08,1.8,Total comunidad autónoma,2023-08-01
Castilla - La Mancha,,2023M07,1.72,Total comunidad autónoma,2023-07-01
Castilla - La Mancha,,2023M06,1.72,Total comunidad autónoma,2023-06-01
Castilla - La Mancha,,2023M05,1.8,Total comunidad autónoma,2023-05-01
Castilla - La Mancha,,2023M04,1.8,Total comunidad autónoma,2023-04-01
Castilla - La Mancha,,2023M03,1.75,Total comunidad autónoma,2023-03-01
Castilla - La Mancha,,2023M02,1.73,Total comunidad autónoma,2023-02-01
Castilla - La Mancha,,2023M01,1.73,Total comunidad autónoma,2023-01-01
Castilla - La Mancha,,2022M12,1.71,Total comunidad autónoma,2022-12-01
Castilla - La Mancha,,2022M11,1.77,Total comunidad autónoma,2022-11-01
Castilla - La Mancha,,2022M10,1.79,Total comunidad autónoma,2022-10-01
Castilla - La Mancha,,2022M09,1.79,Total comunidad autónoma,2022-09-01
Castilla - La Mancha,,2022M08,1.79,Total comunidad autónoma,2022-08-01
Castilla - La Mancha,,2022M07,1.71,Total comunidad autónoma,2022-07-01
Castilla - La Mancha,,2022M06,1.75,Total comunidad autónoma,2022-06-01
Castilla - La Mancha,,2022M05,1.78,Total comunidad autónoma,2022-05-01
Castilla - La Mancha,,2022M04,1.77,Total comunidad autónoma,2022-04-01
Castilla - La Mancha,,2022M03,1.74,Total comunidad autónoma,2022-03-01
Castilla - La Mancha,,2022M02,1.71,Total comunidad autónoma,2022-02-01
Castilla - La Mancha,,2022M01,1.68,Total comunidad autónoma,2022-01-01
Castilla - La Mancha,Albacete,2026M03,1.75,Albacete,2026-03-01
Castilla - La Mancha,Albacete,2026M02,1.63,Albacete,2026-02-01
Castilla - La Mancha,Albacete,2026M01,1.66,Albacete,2026-01-01
Castilla - La Mancha,Albacete,2025M12,1.58,Albacete,2025-12-01
Castilla - La Mancha,Albacete,2025M11,2.11,Albacete,2025-11-01
Castilla - La Mancha,Albacete,2025M10,2.19,Albacete,2025-10-01
Castilla - La Mancha,Albacete,2025M09,2.56,Albacete,2025-09-01
Castilla - La Mancha,Albacete,2025M08,2.09,Albacete,2025-08-01
Castilla - La Mancha,Albacete,2025M07,1.95,Albacete,2025-07-01
Castilla - La Mancha,Albacete,2025M06,2.57,Albacete,2025-06-01
Castilla - La Mancha,Albacete,2025M05,2.06,Albacete,2025-05-01
Castilla - La Mancha,Albacete,2025M04,1.87,Albacete,2025-04-01
Castilla - La Mancha,Albacete,2025M03,1.69,Albacete,2025-03-01
Castilla - La Mancha,Albacete,2025M02,1.56,Albacete,2025-02-01
Castilla - La Mancha,Albacete,2025M01,1.53,Albacete,2025-01-01
Castilla - La Mancha,Albacete,2024M12,1.72,Albacete,2024-12-01
Castilla - La Mancha,Albacete,2024M11,2.25,Albacete,2024-11-01
Castilla - La Mancha,Albacete,2024M10,2.52,Albacete,2024-10-01
Castilla - La Mancha,Albacete,2024M09,2.03,Albacete,2024-09-01
Castilla - La Mancha,Albacete,2024M08,2.17,Albacete,2024-08-01
Castilla - La Mancha,Albacete,2024M07,2.52,Albacete,2024-07-01
Castilla - La Mancha,Albacete,2024M06,2.15,Albacete,2024-06-01
Castilla - La Mancha,Albacete,2024M05,2.12,Albacete,2024-05-01
Castilla - La Mancha,Albacete,2024M04,1.95,Albacete,2024-04-01
Castilla - La Mancha,Albacete,2024M03,1.79,Albacete,2024-03-01
Castilla - La Mancha,Albacete,2024M02,1.98,Albacete,2024-02-01
Castilla - La Mancha,Albacete,2024M01,1.74,Albacete,2024-01-01
Castilla - La Mancha,Albacete,2023M12,1.67,Albacete,2023-12-01
Castilla - La Mancha,Albacete,2023M11,2.19,Albacete,2023-11-01
Castilla - La Mancha,Albacete,2023M10,2.15,Albacete,2023-10-01
Castilla - La Mancha,Albacete,2023M09,2.04,Albacete,2023-09-01
Castilla - La Mancha,Albacete,2023M08,2.27,Albacete,2023-08-01
Castilla - La Mancha,Albacete,2023M07,2.11,Albacete,2023-07-01
Castilla - La Mancha,Albacete,2023M06,2.06,Albacete,2023-06-01
Castilla - La Mancha,Albacete,2023M05,2.12,Albacete,2023-05-01
Castilla - La Mancha,Albacete,2023M04,2.04,Albacete,2023-04-01
Castilla - La Mancha,Albacete,2023M03,1.71,Albacete,2023-03-01
Castilla - La Mancha,Albacete,2023M02,1.79,Albacete,2023-02-01
Castilla - La Mancha,Albacete,2023M01,1.68,Albacete,2023-01-01
Castilla - La Mancha,Albacete,2022M12,1.72,Albacete,2022-12-01
Castilla - La Mancha,Albacete,2022M11,2.11,Albacete,2022-11-01
Castilla - La Mancha,Albacete,2022M10,2.03,Albacete,2022-10-01
Castilla - La Mancha,Albacete,2022M09,2.09,Albacete,2022-09-01
Castilla - La Mancha,Albacete,2022M08,2.16,Albacete,2022-08-01
Castilla - La Mancha,Albacete,2022M07,1.97,Albacete,2022-07-01
