apartment_id,room_type,price,has_availability,availability_30,availability_60,availability_90,availability_365,review_scores_rating,number_of_reviews,reviews_per_month,city,insert_date,reviews 80+
15510022,Private room,250.0,True,0,12,15,32,97,49,272,Madrid,2018-05-14,True
15514191,Entire home/apt,950.0,True,0,0,0,0,99,21,41,Malaga,2021-01-31,True
15530332,Entire home/apt,1500.0,False,5,19,19,78,90,3,36,Barcelona,2017-07-06,True
15541284,Entire home/apt,1200.0,True,26,56,86,354,97,70,161,Madrid,2020-05-14,True
15550816,Private room,230.0,True,24,54,84,359,89,45,331,Barcelona,2017-12-09,True
15555722,Entire home/apt,1080.0,True,2,32,62,337,,0,,Mallorca,2018-09-18,
15556604,Entire home/apt,1370.0,True,0,0,0,1,80,3,1,Mallorca,2020-01-29,True
15561769,Private room,230.0,True,9,39,67,152,100,9,37,Barcelona,2018-12-10,True
15563894,Private room,290.0,True,10,32,49,139,95,84,267,Mallorca,2019-05-27,True
15575144,Private room,500.0,False,29,59,89,364,,0,,Barcelona,2017-03-06,
15579708,Entire home/apt,2500.0,True,11,41,71,346,93,3,1,Girona,2019-07-29,True
15580648,Entire home/apt,1790.0,True,4,13,39,171,97,12,58,Mallorca,2018-07-29,True
15591972,Entire home/apt,3200.0,True,30,60,69,252,90,2,6,Menorca,2020-05-31,True
15593416,Private room,470.0,True,0,7,37,218,95,13,153,Barcelona,2017-11-13,True
15597738,Entire home/apt,760.0,True,1,8,16,207,98,223,716,Madrid,2019-05-14,True
15606679,Entire home/apt,1000.0,True,23,53,82,357,95,11,27,Menorca,2020-12-30,True
15628078,Entire home/apt,1400.0,True,10,29,46,126,100,1,37,Barcelona,2018-08-14,True
15636856,Private room,290.0,False,19,41,71,161,96,44,592,Barcelona,2017-07-06,True
15654614,Entire home/apt,4280.0,True,22,52,64,64,,0,,Mallorca,2018-10-17,
15654963,Entire home/apt,790.0,False,29,59,89,364,,0,,Madrid,2017-04-08,
15656695,Private room,350.0,False,19,49,79,79,80,2,61,Barcelona,2017-02-09,True
15657388,Shared room,150.0,True,0,12,42,42,,0,,Madrid,2018-05-14,
15658785,Entire home/apt,460.0,True,13,32,57,59,98,60,259,Sevilla,2018-11-22,True
15659961,Private room,200.0,True,0,0,17,288,97,35,106,Sevilla,2020-01-30,True
15667563,Private room,220.0,True,27,54,84,175,92,53,269,Madrid,2018-08-14,True
15672559,Entire home/apt,640.0,True,30,55,85,175,97,151,37,Malaga,2020-03-26,True
15695052,Private room,350.0,False,29,59,89,364,,2,82,Barcelona,2017-01-04,
15696421,Entire home/apt,1470.0,True,0,21,44,319,,0,,Mallorca,2018-08-21,
15700116,Entire home/apt,1400.0,True,14,28,33,42,93,105,249,Barcelona,2020-04-16,True
15700160,Entire home/apt,1000.0,False,0,0,0,7,,0,,Barcelona,2017-02-09,
15700181,Entire home/apt,1500.0,True,26,51,77,167,93,8,28,Madrid,2019-03-08,True
15705280,Entire home/apt,730.0,True,16,38,53,305,93,53,285,Madrid,2018-05-14,True
15711623,Entire home/apt,1700.0,True,12,38,68,337,93,11,123,Barcelona,2017-11-13,True
15712249,Entire home/apt,3500.0,True,6,17,29,304,83,15,105,Barcelona,2019-07-10,True
15713525,Private room,250.0,False,0,5,35,35,,1,52,Barcelona,2017-01-04,
15713797,Private room,710.0,True,30,60,90,90,97,7,17,Madrid,2021-02-09,True
15716926,Entire home/apt,3380.0,True,1,1,1,1,,0,,Mallorca,2020-08-28,
15723172,Entire home/apt,500.0,True,22,49,79,354,94,29,124,Girona,2018-09-28,True
15724662,Private room,170.0,True,0,0,0,0,98,9,71,Madrid,2018-01-17,True
15740114,Private room,320.0,False,22,52,82,357,80,2,71,Barcelona,2017-02-09,True
15742124,Entire home/apt,1000.0,True,30,60,90,154,93,75,226,Madrid,2019-08-12,True
15749505,Private room,300.0,True,0,0,20,200,95,44,206,Barcelona,2018-09-11,True
15754749,Entire home/apt,980.0,True,13,43,61,221,,0,,Mallorca,2018-10-17,
15766975,Entire home/apt,2890.0,True,28,58,88,313,91,7,34,Girona,2019-02-19,True
15767841,Private room,750.0,True,29,59,89,95,100,2,46,Barcelona,2018-11-07,True
15769906,Entire home/apt,1050.0,True,7,23,41,97,99,50,285,Sevilla,2018-07-31,True
15787767,Entire home/apt,590.0,True,23,49,79,294,91,32,115,Malaga,2019-02-24,True
15794719,Private room,600.0,True,30,60,90,365,100,3,27,Barcelona,2017-10-07,True
15800162,Entire home/apt,840.0,True,0,0,0,0,70,4,6,Malaga,2020-10-30,False
15800164,Entire home/apt,800.0,True,25,55,85,353,90,4,8,Malaga,2019-09-30,True
15800166,Entire home/apt,700.0,True,23,38,60,335,,0,,Malaga,2018-07-31,
15800174,Entire home/apt,620.0,True,0,0,0,0,90,6,16,Malaga,2020-01-31,True
15800817,Private room,400.0,True,2,9,34,124,96,156,429,Barcelona,2019-11-09,True
15801786,Entire home/apt,1280.0,True,24,51,81,356,95,4,24,Madrid,2018-05-14,True
15803693,Entire home/apt,650.0,True,28,58,88,178,85,16,47,Valencia,2019-09-01,True
15803769,Entire home/apt,1000.0,True,19,45,65,335,89,10,23,Malaga,2020-05-31,True
15811975,Private room,200.0,True,19,46,76,347,91,96,369,Barcelona,2019-01-14,True
15812034,Entire home/apt,440.0,True,29,59,89,364,100,3,1,Barcelona,2020-06-13,True
15812097,Hotel room,510.0,True,13,37,58,333,85,101,285,Madrid,2019-10-16,True
15812679,Private room,310.0,True,12,30,60,150,97,33,225,Barcelona,2018-05-14,True
15812828,Shared room,150.0,False,30,60,90,365,100,1,25,Madrid,2017-03-06,True
15823039,Entire home/apt,800.0,True,13,30,48,275,98,24,105,Madrid,2019-01-14,True
15824837,Entire home/apt,550.0,True,13,18,48,212,,0,,Girona,2020-01-31,
15834862,Entire home/apt,400.0,True,12,42,72,325,86,18,39,Girona,2021-01-31,True
15836966,Entire home/apt,500.0,True,4,10,19,76,95,137,65,Valencia,2019-03-31,True
15837237,Entire home/apt,3050.0,True,28,40,40,182,,0,,Mallorca,2020-09-19,
15837673,Private room,200.0,False,30,60,90,179,95,4,12,Barcelona,2017-03-06,True
15844162,Entire home/apt,1000.0,True,18,43,62,256,99,75,313,Madrid,2019-02-06,True
15848190,Entire home/apt,1600.0,True,28,58,88,190,99,141,347,Sevilla,2020-06-29,True
15849642,Private room,370.0,False,6,26,26,257,93,3,55,Barcelona,2017-05-07,True
15854767,Hotel room,1050.0,True,0,0,0,0,98,23,71,Mallorca,2019-12-31,True
15863563,Entire home/apt,1600.0,True,30,60,90,180,96,34,91,Girona,2020-01-31,True
15868228,Entire home/apt,750.0,True,0,0,0,0,90,151,352,Madrid,2020-06-13,True
15871248,Private room,240.0,False,0,24,54,55,87,3,141,Barcelona,2017-02-09,True
15882675,Entire home/apt,1200.0,True,10,40,44,97,87,3,8,Girona,2020-03-26,True
15882711,Entire home/apt,4990.0,True,0,0,0,35,,0,,Girona,2019-03-30,
15882726,Entire home/apt,4390.0,True,0,0,0,28,,0,,Girona,2019-12-31,
15882755,Entire home/apt,600.0,True,28,58,88,342,67,3,7,Girona,2018-12-22,False
15883288,Entire home/apt,1760.0,True,6,22,37,167,90,21,44,Mallorca,2020-04-23,True
15885378,Entire home/apt,650.0,True,0,0,0,0,80,4,1,Girona,2019-05-29,True
15895265,Entire home/apt,800.0,True,27,47,71,86,93,19,53,Valencia,2019-10-31,True
15895803,Private room,380.0,True,9,13,18,192,96,62,193,Madrid,2019-07-10,True
15896099,Entire home/apt,600.0,False,0,4,34,34,,0,,Madrid,2017-03-06,
15907271,Entire home/apt,370.0,True,0,0,0,163,70,2,24,Barcelona,2020-11-06,False
15907725,Entire home/apt,920.0,True,2,3,12,27,100,2,9,Mallorca,2019-07-25,True
15908359,Private room,450.0,True,0,0,0,0,94,28,89,Girona,2019-06-30,True
15909622,Entire home/apt,1600.0,False,6,25,32,167,,0,,Barcelona,2017-02-09,
15909986,Entire home/apt,400.0,True,30,44,56,286,92,253,588,Sevilla,2020-05-30,True
15922099,Private room,990.0,True,11,41,71,161,94,248,703,Barcelona,2019-10-16,True
15923937,Entire home/apt,1000.0,True,0,0,0,0,80,1,5,Sevilla,2018-07-31,True
15929441,Entire home/apt,470.0,True,0,0,0,0,94,74,435,Madrid,2018-04-12,True
15935137,Entire home/apt,850.0,True,17,41,58,197,98,16,182,Barcelona,2018-02-07,True
15946934,Entire home/apt,690.0,True,29,59,89,359,92,23,105,Girona,2019-03-30,True
15950513,Entire home/apt,500.0,True,4,11,16,273,93,90,406,Malaga,2018-09-29,True
15953046,Entire home/apt,1520.0,True,0,0,0,0,93,9,18,Mallorca,2020-10-21,True
15959552,Entire home/apt,970.0,True,30,60,90,90,98,25,88,Mallorca,2019-10-28,True
15959711,Entire home/apt,850.0,True,0,0,0,0,80,1,6,Madrid,2018-09-11,True
15962897,Entire home/apt,1100.0,True,24,47,77,352,,0,,Girona,2018-09-28,
15968763,Entire home/apt,1700.0,True,0,0,0,0,90,5,16,Madrid,2019-08-12,True
15977015,Entire home/apt,3490.0,False,0,0,0,29,,0,,Barcelona,2017-03-06,
15984990,Entire home/apt,1800.0,True,29,59,89,179,98,80,16,Madrid,2021-01-12,True
15985820,Entire home/apt,700.0,True,29,59,89,89,97,143,338,Madrid,2020-05-14,True
15999012,Private room,400.0,True,29,59,89,89,96,11,26,Madrid,2020-06-13,True
16001069,Entire home/apt,700.0,True,2,2,2,171,100,3,25,Mallorca,2018-04-18,True
16001177,Entire home/apt,600.0,True,6,9,19,237,91,138,493,Madrid,2019-03-08,True
16011916,Entire home/apt,1150.0,True,16,44,66,156,97,70,307,Madrid,2018-10-10,True
16027015,Entire home/apt,890.0,True,30,45,45,45,85,64,148,Madrid,2020-07-17,True
16034438,Entire home/apt,500.0,True,0,0,0,0,100,8,42,Madrid,2018-07-10,True
16036000,Private room,180.0,True,5,22,43,283,85,203,789,Madrid,2019-01-14,True
16040928,Entire home/apt,700.0,True,18,48,73,73,98,71,522,Madrid,2018-01-17,True
16044746,Private room,120.0,True,0,22,52,315,85,30,203,Malaga,2018-04-22,True
16059695,Private room,250.0,True,17,32,32,32,94,92,471,Madrid,2018-07-10,True
16060354,Entire home/apt,600.0,True,16,41,62,157,93,20,71,Girona,2019-03-30,True
16060437,Entire home/apt,1200.0,True,7,23,53,55,93,3,25,Malaga,2018-07-31,True
16064480,Entire home/apt,850.0,True,23,53,78,353,94,68,329,Sevilla,2018-08-27,True
16066235,Entire home/apt,690.0,True,0,9,9,126,98,68,16,Menorca,2020-05-31,True
16068474,Entire home/apt,990.0,True,20,48,74,163,92,46,134,Malaga,2019-09-30,True
16074375,Entire home/apt,840.0,True,0,0,0,104,97,271,542,Madrid,2021-01-12,True
16075284,Entire home/apt,3500.0,True,0,0,21,182,100,4,61,Mallorca,2019-01-28,True
16075606,Entire home/apt,490.0,True,24,54,84,359,,0,,Madrid,2018-07-10,
16075619,Entire home/apt,680.0,True,15,45,75,335,87,3,8,Madrid,2020-03-17,True
16075655,Entire home/apt,1300.0,True,28,58,88,278,,0,,Menorca,2020-04-30,
16077061,Entire home/apt,1590.0,True,21,51,81,353,99,34,374,Barcelona,2017-12-09,True
16078112,Entire home/apt,990.0,True,15,39,62,327,97,41,295,Madrid,2018-01-17,True
16091088,Entire home/apt,2400.0,True,0,0,0,239,100,3,78,Girona,2018-11-26,True
16097749,Private room,480.0,True,1,11,11,11,99,24,179,Barcelona,2018-02-07,True
16105036,Entire home/apt,1090.0,True,0,0,0,0,100,1,6,Madrid,2020-04-17,True
16105228,Entire home/apt,1280.0,False,16,42,68,320,,0,,Mallorca,2017-03-15,
16106373,Private room,500.0,True,29,59,89,179,,0,,Barcelona,2017-09-12,
16109137,Private room,250.0,True,25,55,85,85,88,152,436,Barcelona,2019-10-16,True
16110216,Entire home/apt,1330.0,True,0,0,0,28,100,5,16,Girona,2020-01-31,True
16112487,Private room,350.0,True,26,56,86,86,88,88,23,Malaga,2020-02-29,True
16116126,Entire home/apt,990.0,True,8,17,45,144,87,3,11,Barcelona,2019-06-07,True
16116131,Entire home/apt,1100.0,True,22,49,77,145,89,55,14,Barcelona,2020-07-17,True
16117783,Entire home/apt,650.0,True,3,14,35,105,94,14,52,Mallorca,2019-07-25,True
16119549,Private room,390.0,False,3,13,22,91,98,28,469,Barcelona,2017-06-05,True
16119804,Private room,490.0,True,30,60,90,90,97,130,26,Barcelona,2021-01-12,True
16122151,Entire home/apt,1550.0,True,7,25,48,96,97,39,249,Madrid,2018-04-12,True
16127736,Entire home/apt,940.0,True,7,12,12,154,89,18,36,Mallorca,2018-09-18,True
16128493,Entire home/apt,1220.0,True,5,11,24,90,,0,,Mallorca,2018-07-29,
16132612,Private room,400.0,True,21,51,81,356,88,45,329,Madrid,2018-01-17,True
16134982,Entire home/apt,790.0,True,19,25,42,317,97,72,22,Madrid,2019-08-12,True
16140518,Entire home/apt,450.0,True,3,15,40,313,95,105,482,Malaga,2018-09-29,True
16146904,Entire home/apt,520.0,True,12,12,12,250,96,109,24,Madrid,2020-08-25,True
16151975,Entire home/apt,1500.0,True,0,0,0,0,98,13,47,Madrid,2019-04-11,True
16152053,Entire home/apt,1350.0,True,27,57,81,356,95,4,1,Mallorca,2021-02-11,True
16157618,Private room,300.0,True,2,28,45,284,94,40,451,Barcelona,2017-10-07,True
16162015,Entire home/apt,400.0,True,13,43,71,340,91,134,339,Malaga,2020-03-26,True
16166606,Entire home/apt,900.0,False,0,0,0,0,,0,,Barcelona,2017-01-04,
16169111,Private room,550.0,True,0,0,0,162,85,16,46,Barcelona,2020-01-10,True
16169145,Private room,390.0,True,7,11,11,11,99,41,19,Barcelona,2018-10-10,True
16172109,Entire home/apt,1200.0,True,10,22,33,69,99,293,811,Sevilla,2019-11-29,True
16174382,Private room,400.0,True,0,0,0,0,80,1,6,Madrid,2018-11-07,True
16175481,Entire home/apt,710.0,True,30,43,55,305,95,33,9,Menorca,2020-04-30,True
16175763,Entire home/apt,2500.0,True,30,60,90,180,87,6,37,Girona,2018-11-26,True
16188387,Entire home/apt,1820.0,True,25,39,51,147,100,10,3,Mallorca,2020-03-22,True
16195361,Entire home/apt,420.0,True,8,38,68,332,92,83,254,Mallorca,2019-09-28,True
16197554,Entire home/apt,600.0,True,23,36,36,36,78,19,58,Girona,2019-08-31,False
16198382,Entire home/apt,1080.0,True,26,56,74,195,96,5,12,Mallorca,2020-03-22,True
16198827,Shared room,600.0,True,29,59,89,364,,0,,Madrid,2018-09-11,
16204424,Entire home/apt,1210.0,True,0,0,0,0,94,25,8,Madrid,2019-07-10,True
16205517,Shared room,470.0,True,0,1,16,291,,1,5,Mallorca,2018-12-18,
16209983,Entire home/apt,1350.0,True,5,29,53,317,100,2,22,Barcelona,2017-10-07,True
16218327,Private room,280.0,False,19,47,77,167,80,1,48,Barcelona,2017-03-06,True
16219907,Entire home/apt,800.0,False,20,20,22,23,100,2,15,Barcelona,2017-02-09,True
16223030,Shared room,550.0,False,10,14,14,75,100,1,6,Madrid,2017-03-06,True
16223789,Entire home/apt,800.0,True,28,41,71,346,99,21,69,Girona,2019-06-30,True
16226623,Entire home/apt,1000.0,True,20,34,34,34,92,84,361,Madrid,2018-11-07,True
16227372,Entire home/apt,470.0,True,20,50,80,86,91,77,38,Sevilla,2018-08-27,True
16234816,Entire home/apt,600.0,False,4,16,30,57,60,1,24,Barcelona,2017-05-07,False
16235230,Entire home/apt,1000.0,True,28,58,88,88,,0,,Barcelona,2018-02-07,
16249248,Entire home/apt,2070.0,True,0,5,28,262,,0,,Mallorca,2018-08-21,
16251546,Entire home/apt,1490.0,True,17,46,50,234,96,20,5,Sevilla,2020-06-29,True
16253836,Entire home/apt,2400.0,True,0,0,27,178,97,13,59,Mallorca,2019-01-28,True
16255146,Private room,130.0,True,0,24,39,296,100,7,17,Barcelona,2020-07-17,True
16257364,Private room,380.0,True,21,51,81,192,93,82,472,Barcelona,2018-05-14,True
16257567,Entire home/apt,550.0,True,0,0,0,0,95,21,47,Menorca,2021-01-31,True
16260857,Private room,600.0,True,0,0,7,282,,0,,Madrid,2018-10-10,
16262996,Private room,350.0,False,27,54,84,85,,0,,Barcelona,2017-01-04,
16264662,Entire home/apt,600.0,False,0,0,0,36,,0,,Barcelona,2017-02-09,
16270398,Private room,150.0,True,0,0,0,0,,0,,Barcelona,2017-12-09,
16270556,Entire home/apt,500.0,True,19,43,71,173,100,1,5,Sevilla,2018-11-22,True
16272738,Private room,760.0,False,27,55,85,360,100,1,10,Barcelona,2017-01-04,True
16277379,Entire home/apt,650.0,True,0,0,0,0,91,9,75,Girona,2018-04-21,True
16278781,Entire home/apt,4000.0,True,23,44,74,330,98,50,473,Barcelona,2017-11-13,True
16280942,Shared room,350.0,True,28,58,88,88,,0,,Barcelona,2018-04-12,
16281857,Entire home/apt,1300.0,True,27,49,79,282,,1,12,Girona,2019-02-19,
16281922,Entire home/apt,3870.0,True,29,59,89,364,,0,,Madrid,2018-05-14,
16287474,Entire home/apt,650.0,True,22,35,59,133,88,45,17,Madrid,2019-03-08,True
16292600,Entire home/apt,1950.0,True,18,34,47,299,100,104,274,Barcelona,2020-02-16,True
16293013,Private room,300.0,False,1,4,7,263,91,13,247,Barcelona,2017-06-05,True
16293345,Entire home/apt,1250.0,True,8,13,15,81,100,6,15,Mallorca,2020-06-25,True
16293407,Entire home/apt,1040.0,True,30,60,90,300,96,24,104,Girona,2018-11-26,True
16295854,Entire home/apt,400.0,True,27,57,67,67,94,245,619,Sevilla,2020-03-23,True
16305644,Private room,140.0,True,0,0,0,0,96,5,13,Madrid,2020-01-10,True
16306813,Private room,230.0,True,9,39,69,344,,0,,Barcelona,2019-11-09,
16307967,Private room,520.0,True,30,60,90,365,,0,,Barcelona,2017-10-07,
16308005,Private room,160.0,True,0,0,0,98,,0,,Barcelona,2020-11-06,
16309168,Private room,310.0,True,16,16,16,16,95,34,191,Madrid,2018-08-14,True
16309972,Entire home/apt,3120.0,True,17,30,59,294,92,5,48,Mallorca,2018-04-18,True
16317623,Private room,550.0,False,30,60,90,180,,0,,Barcelona,2017-04-08,
16319498,Entire home/apt,900.0,True,7,29,59,327,92,49,255,Girona,2018-08-30,True
16327359,Entire home/apt,1570.0,True,3,4,4,150,97,6,22,Mallorca,2019-09-28,True
16327406,Entire home/apt,2060.0,True,0,0,0,216,100,3,19,Mallorca,2018-12-18,True
16341822,Entire home/apt,550.0,True,27,57,87,362,100,1,5,Girona,2018-11-26,True
16342252,Private room,800.0,True,19,39,64,339,,0,,Madrid,2018-07-10,
16342266,Entire home/apt,1000.0,True,1,15,30,50,96,138,405,Madrid,2019-10-16,True
16358569,Entire home/apt,580.0,False,29,59,89,364,87,3,141,Madrid,2017-03-06,True
16359822,Private room,230.0,True,22,52,82,172,95,101,24,Barcelona,2020-11-06,True
16370266,Entire home/apt,2650.0,True,30,60,90,306,90,2,6,Mallorca,2021-01-16,True
16371639,Entire home/apt,1150.0,True,19,42,63,210,85,19,59,Girona,2019-08-31,True
16372552,Private room,300.0,False,4,23,53,82,91,14,365,Barcelona,2017-06-05,True
16373692,Entire home/apt,3300.0,True,9,28,28,79,100,1,8,Girona,2018-04-21,True
16374861,Private room,290.0,True,19,30,51,306,91,98,70,Barcelona,2018-02-07,True
16375266,Entire home/apt,490.0,True,19,49,77,352,81,90,264,Madrid,2019-10-16,True
16376940,Entire home/apt,1200.0,True,30,60,90,365,84,5,17,Mallorca,2019-11-28,True
16377991,Private room,650.0,True,0,0,0,0,80,1,5,Barcelona,2018-08-14,True
16378030,Entire home/apt,1170.0,True,0,1,1,190,,0,,Girona,2018-10-20,
16378122,Entire home/apt,1740.0,True,0,0,0,165,,0,,Girona,2019-09-30,
16378218,Entire home/apt,940.0,True,18,18,18,152,,0,,Girona,2018-09-28,
16378837,Entire home/apt,1910.0,True,8,8,9,240,,0,,Mallorca,2019-05-27,
16378846,Entire home/apt,2190.0,True,5,26,42,130,100,9,41,Mallorca,2019-02-17,True
16378854,Entire home/apt,2400.0,True,0,23,53,324,95,4,23,Mallorca,2019-08-31,True
16378860,Entire home/apt,940.0,True,3,10,25,300,93,3,17,Mallorca,2019-05-27,True
16379479,Entire home/apt,1130.0,True,4,4,4,108,,0,,Girona,2018-08-30,
16379648,Entire home/apt,1280.0,True,0,0,0,116,,0,,Girona,2019-02-19,
16379658,Entire home/apt,3020.0,True,0,0,0,169,,0,,Girona,2019-11-30,
16379671,Entire home/apt,2960.0,True,27,38,55,114,100,1,1,Girona,2020-05-28,True
16379772,Entire home/apt,2030.0,True,26,35,35,184,100,1,3,Girona,2019-08-31,True
16382690,Entire home/apt,2070.0,True,0,0,0,140,,0,,Girona,2018-10-20,
16384978,Entire home/apt,680.0,True,5,13,33,83,88,25,191,Barcelona,2018-08-14,True
16385521,Entire home/apt,1050.0,True,14,44,74,349,95,67,348,Girona,2018-07-31,True
16385573,Private room,610.0,True,0,11,41,41,,0,,Barcelona,2019-03-08,
16386018,Entire home/apt,550.0,True,23,44,74,349,94,32,145,Madrid,2018-11-07,True
16386147,Entire home/apt,470.0,True,0,0,23,165,90,3,13,Girona,2019-02-19,True
16386156,Entire home/apt,1330.0,True,0,0,6,155,,0,,Girona,2020-01-31,
16386158,Entire home/apt,410.0,True,27,50,59,131,,0,,Girona,2019-04-29,
16387159,Entire home/apt,730.0,True,0,23,53,328,,0,,Barcelona,2019-02-06,
16388095,Private room,290.0,False,18,48,78,168,80,1,46,Barcelona,2017-03-06,True
16389496,Entire home/apt,1200.0,False,0,1,25,25,,0,,Barcelona,2017-06-05,
16393729,Entire home/apt,400.0,True,0,0,0,54,79,292,642,Madrid,2020-09-13,False
16398488,Entire home/apt,690.0,True,3,3,3,3,93,14,42,Girona,2019-09-30,True
16402214,Entire home/apt,700.0,True,5,8,15,182,98,42,183,Sevilla,2018-11-22,True
16409948,Entire home/apt,1800.0,True,16,42,72,342,91,100,292,Malaga,2019-10-31,True
16410095,Entire home/apt,800.0,True,17,17,17,17,96,15,104,Girona,2018-07-31,True
16411691,Entire home/apt,990.0,True,28,45,68,196,95,4,11,Mallorca,2020-04-23,True
16419818,Entire home/apt,700.0,True,24,54,84,339,97,38,189,Madrid,2018-12-10,True
16424380,Entire home/apt,1200.0,True,17,36,66,335,93,12,83,Mallorca,2019-08-31,True
16425293,Entire home/apt,350.0,True,16,46,72,72,100,2,1,Barcelona,2018-11-07,True
16433232,Entire home/apt,650.0,True,10,26,53,295,94,9,36,Sevilla,2019-03-28,True
16449303,Entire home/apt,1000.0,True,5,5,5,39,98,9,37,Madrid,2019-06-07,True
16449615,Entire home/apt,520.0,True,28,30,30,33,91,23,48,Sevilla,2020-11-30,True
16457960,Entire home/apt,490.0,True,0,0,29,161,95,5,17,Girona,2019-07-29,True
16471188,Entire home/apt,750.0,False,0,7,15,160,100,1,79,Barcelona,2017-04-08,True
16476561,Entire home/apt,740.0,True,0,0,0,0,95,54,292,Sevilla,2018-08-27,True
16478119,Private room,400.0,True,2,32,62,337,86,22,93,Barcelona,2018-12-10,True
16478602,Entire home/apt,540.0,True,5,8,12,29,95,98,256,Sevilla,2020-02-29,True
16483920,Entire home/apt,950.0,True,3,17,42,310,90,29,339,Barcelona,2017-09-12,True
16486504,Entire home/apt,1500.0,True,12,20,45,315,100,1,8,Barcelona,2019-07-10,True
16486879,Entire home/apt,1500.0,True,11,36,66,336,,0,,Barcelona,2019-07-10,
16501647,Entire home/apt,600.0,True,10,24,42,254,100,1,4,Valencia,2019-05-31,True
16504514,Entire home/apt,700.0,True,30,60,90,365,90,78,172,Mallorca,2020-09-19,True
