tipo,origen,pais,periodo,total,level,year,month,date,pais_final
Pernoctaciones,Total,Portugal,2016M08,713405.0,country,2016,8,2016-08-01,portugal
Pernoctaciones,Total,Portugal,2016M09,458032.0,country,2016,9,2016-09-01,portugal
Pernoctaciones,Total,Portugal,2016M10,249165.0,country,2016,10,2016-10-01,portugal
Pernoctaciones,Total,Portugal,2016M11,139213.0,country,2016,11,2016-11-01,portugal
Pernoctaciones,Total,Portugal,2016M12,149225.0,country,2016,12,2016-12-01,portugal
Pernoctaciones,Total,Portugal,2017M01,116773.0,country,2017,1,2017-01-01,portugal
Pernoctaciones,Total,Portugal,2017M02,153682.0,country,2017,2,2017-02-01,portugal
Pernoctaciones,Total,Portugal,2017M03,153055.0,country,2017,3,2017-03-01,portugal
Pernoctaciones,Total,Portugal,2017M04,380299.0,country,2017,4,2017-04-01,portugal
Pernoctaciones,Total,Portugal,2017M05,222506.0,country,2017,5,2017-05-01,portugal
Pernoctaciones,Total,Portugal,2017M06,431372.0,country,2017,6,2017-06-01,portugal
Pernoctaciones,Total,Portugal,2017M07,565301.0,country,2017,7,2017-07-01,portugal
Pernoctaciones,Total,Portugal,2017M08,742214.0,country,2017,8,2017-08-01,portugal
Pernoctaciones,Total,Portugal,2017M09,464807.0,country,2017,9,2017-09-01,portugal
Pernoctaciones,Total,Portugal,2017M10,223358.0,country,2017,10,2017-10-01,portugal
Pernoctaciones,Total,Portugal,2017M11,137157.0,country,2017,11,2017-11-01,portugal
Pernoctaciones,Total,Portugal,2017M12,150296.0,country,2017,12,2017-12-01,portugal
Pernoctaciones,Total,Portugal,2018M01,140218.0,country,2018,1,2018-01-01,portugal
Pernoctaciones,Total,Portugal,2018M02,170663.0,country,2018,2,2018-02-01,portugal
Pernoctaciones,Total,Portugal,2018M03,221237.0,country,2018,3,2018-03-01,portugal
Pernoctaciones,Total,Portugal,2018M04,301834.0,country,2018,4,2018-04-01,portugal
Pernoctaciones,Total,Portugal,2018M05,241089.0,country,2018,5,2018-05-01,portugal
Pernoctaciones,Total,Portugal,2018M06,427343.0,country,2018,6,2018-06-01,portugal
Pernoctaciones,Total,Portugal,2018M07,556190.0,country,2018,7,2018-07-01,portugal
Pernoctaciones,Total,Portugal,2018M08,833016.0,country,2018,8,2018-08-01,portugal
Pernoctaciones,Total,Portugal,2018M09,519919.0,country,2018,9,2018-09-01,portugal
Pernoctaciones,Total,Portugal,2018M10,257775.0,country,2018,10,2018-10-01,portugal
Pernoctaciones,Total,Portugal,2018M11,158933.0,country,2018,11,2018-11-01,portugal
Pernoctaciones,Total,Portugal,2018M12,174846.0,country,2018,12,2018-12-01,portugal
Pernoctaciones,Total,Portugal,2019M01,142134.0,country,2019,1,2019-01-01,portugal
Pernoctaciones,Total,Portugal,2019M02,155429.0,country,2019,2,2019-02-01,portugal
Pernoctaciones,Total,Portugal,2019M03,227504.0,country,2019,3,2019-03-01,portugal
Pernoctaciones,Total,Portugal,2019M04,369100.0,country,2019,4,2019-04-01,portugal
Pernoctaciones,Total,Portugal,2019M05,276475.0,country,2019,5,2019-05-01,portugal
Pernoctaciones,Total,Portugal,2019M06,524157.0,country,2019,6,2019-06-01,portugal
Pernoctaciones,Total,Portugal,2019M07,607396.0,country,2019,7,2019-07-01,portugal
Pernoctaciones,Total,Portugal,2019M08,852750.0,country,2019,8,2019-08-01,portugal
Pernoctaciones,Total,Portugal,2019M09,542491.0,country,2019,9,2019-09-01,portugal
Pernoctaciones,Total,Portugal,2019M10,274570.0,country,2019,10,2019-10-01,portugal
Pernoctaciones,Total,Portugal,2019M11,191458.0,country,2019,11,2019-11-01,portugal
Pernoctaciones,Total,Portugal,2019M12,165400.0,country,2019,12,2019-12-01,portugal
Pernoctaciones,Total,República Checa,2015M01,29969.0,country,2015,1,2015-01-01,república checa
Pernoctaciones,Total,República Checa,2015M02,34104.0,country,2015,2,2015-02-01,república checa
Pernoctaciones,Total,República Checa,2015M03,33714.0,country,2015,3,2015-03-01,república checa
Pernoctaciones,Total,República Checa,2015M04,41667.0,country,2015,4,2015-04-01,república checa
Pernoctaciones,Total,República Checa,2015M05,49606.0,country,2015,5,2015-05-01,república checa
Pernoctaciones,Total,República Checa,2015M06,150992.0,country,2015,6,2015-06-01,república checa
Pernoctaciones,Total,República Checa,2015M07,182530.0,country,2015,7,2015-07-01,república checa
Pernoctaciones,Total,República Checa,2015M08,140668.0,country,2015,8,2015-08-01,república checa
Pernoctaciones,Total,República Checa,2015M09,198253.0,country,2015,9,2015-09-01,república checa
Pernoctaciones,Total,República Checa,2015M10,68236.0,country,2015,10,2015-10-01,república checa
Pernoctaciones,Total,República Checa,2015M11,38686.0,country,2015,11,2015-11-01,república checa
Pernoctaciones,Total,República Checa,2015M12,23685.0,country,2015,12,2015-12-01,república checa
Pernoctaciones,Total,República Checa,2016M01,27723.0,country,2016,1,2016-01-01,república checa
Pernoctaciones,Total,República Checa,2016M02,23986.0,country,2016,2,2016-02-01,república checa
Pernoctaciones,Total,República Checa,2016M03,44055.0,country,2016,3,2016-03-01,república checa
Pernoctaciones,Total,República Checa,2016M04,43496.0,country,2016,4,2016-04-01,república checa
Pernoctaciones,Total,República Checa,2016M05,74014.0,country,2016,5,2016-05-01,república checa
Pernoctaciones,Total,República Checa,2016M06,213717.0,country,2016,6,2016-06-01,república checa
Pernoctaciones,Total,República Checa,2016M07,241536.0,country,2016,7,2016-07-01,república checa
Pernoctaciones,Total,República Checa,2016M08,211388.0,country,2016,8,2016-08-01,república checa
Pernoctaciones,Total,República Checa,2016M09,203296.0,country,2016,9,2016-09-01,república checa
Pernoctaciones,Total,República Checa,2016M10,75159.0,country,2016,10,2016-10-01,república checa
Pernoctaciones,Total,República Checa,2016M11,33695.0,country,2016,11,2016-11-01,república checa
Pernoctaciones,Total,República Checa,2016M12,24974.0,country,2016,12,2016-12-01,república checa
Pernoctaciones,Total,República Checa,2017M01,25469.0,country,2017,1,2017-01-01,república checa
Pernoctaciones,Total,República Checa,2017M02,34303.0,country,2017,2,2017-02-01,república checa
Pernoctaciones,Total,República Checa,2017M03,39735.0,country,2017,3,2017-03-01,república checa
Pernoctaciones,Total,República Checa,2017M04,48160.0,country,2017,4,2017-04-01,república checa
Pernoctaciones,Total,República Checa,2017M05,81851.0,country,2017,5,2017-05-01,república checa
Pernoctaciones,Total,República Checa,2017M06,199771.0,country,2017,6,2017-06-01,república checa
Pernoctaciones,Total,República Checa,2017M07,242829.0,country,2017,7,2017-07-01,república checa
Pernoctaciones,Total,República Checa,2017M08,223791.0,country,2017,8,2017-08-01,república checa
Pernoctaciones,Total,República Checa,2017M09,266405.0,country,2017,9,2017-09-01,república checa
Pernoctaciones,Total,República Checa,2017M10,78103.0,country,2017,10,2017-10-01,república checa
Pernoctaciones,Total,República Checa,2017M11,35730.0,country,2017,11,2017-11-01,república checa
Pernoctaciones,Total,República Checa,2017M12,24650.0,country,2017,12,2017-12-01,república checa
Pernoctaciones,Total,República Checa,2018M01,24431.0,country,2018,1,2018-01-01,república checa
Pernoctaciones,Total,República Checa,2018M02,33000.0,country,2018,2,2018-02-01,república checa
Pernoctaciones,Total,República Checa,2018M03,39662.0,country,2018,3,2018-03-01,república checa
Pernoctaciones,Total,República Checa,2018M04,50540.0,country,2018,4,2018-04-01,república checa
Pernoctaciones,Total,República Checa,2018M05,88913.0,country,2018,5,2018-05-01,república checa
Pernoctaciones,Total,República Checa,2018M06,185617.0,country,2018,6,2018-06-01,república checa
Pernoctaciones,Total,República Checa,2018M07,255945.0,country,2018,7,2018-07-01,república checa
Pernoctaciones,Total,República Checa,2018M08,211834.0,country,2018,8,2018-08-01,república checa
Pernoctaciones,Total,República Checa,2018M09,227507.0,country,2018,9,2018-09-01,república checa
Pernoctaciones,Total,República Checa,2018M10,97756.0,country,2018,10,2018-10-01,república checa
Pernoctaciones,Total,República Checa,2018M11,43564.0,country,2018,11,2018-11-01,república checa
Pernoctaciones,Total,República Checa,2018M12,34063.0,country,2018,12,2018-12-01,república checa
Pernoctaciones,Total,República Checa,2019M01,43165.0,country,2019,1,2019-01-01,república checa
Pernoctaciones,Total,República Checa,2019M02,36218.0,country,2019,2,2019-02-01,república checa
Pernoctaciones,Total,República Checa,2019M03,42231.0,country,2019,3,2019-03-01,república checa
Pernoctaciones,Total,República Checa,2019M04,61648.0,country,2019,4,2019-04-01,república checa
Pernoctaciones,Total,República Checa,2019M05,97093.0,country,2019,5,2019-05-01,república checa
Pernoctaciones,Total,República Checa,2019M06,191548.0,country,2019,6,2019-06-01,república checa
Pernoctaciones,Total,República Checa,2019M07,249138.0,country,2019,7,2019-07-01,república checa
Pernoctaciones,Total,República Checa,2019M08,245632.0,country,2019,8,2019-08-01,república checa
Pernoctaciones,Total,República Checa,2019M09,228732.0,country,2019,9,2019-09-01,república checa
Pernoctaciones,Total,República Checa,2019M10,98838.0,country,2019,10,2019-10-01,república checa
Pernoctaciones,Total,República Checa,2019M11,55879.0,country,2019,11,2019-11-01,república checa
Pernoctaciones,Total,República Checa,2019M12,37309.0,country,2019,12,2019-12-01,república checa
Pernoctaciones,Total,Suecia,2015M01,434610.0,country,2015,1,2015-01-01,suecia
Pernoctaciones,Total,Suecia,2015M02,407955.0,country,2015,2,2015-02-01,suecia
Pernoctaciones,Total,Suecia,2015M03,458453.0,country,2015,3,2015-03-01,suecia
Pernoctaciones,Total,Suecia,2015M04,379165.0,country,2015,4,2015-04-01,suecia
Pernoctaciones,Total,Suecia,2015M05,306917.0,country,2015,5,2015-05-01,suecia
Pernoctaciones,Total,Suecia,2015M06,325709.0,country,2015,6,2015-06-01,suecia
Pernoctaciones,Total,Suecia,2015M07,436528.0,country,2015,7,2015-07-01,suecia
Pernoctaciones,Total,Suecia,2015M08,302173.0,country,2015,8,2015-08-01,suecia
Pernoctaciones,Total,Suecia,2015M09,360119.0,country,2015,9,2015-09-01,suecia
Pernoctaciones,Total,Suecia,2015M10,451424.0,country,2015,10,2015-10-01,suecia
Pernoctaciones,Total,Suecia,2015M11,478210.0,country,2015,11,2015-11-01,suecia
Pernoctaciones,Total,Suecia,2015M12,455708.0,country,2015,12,2015-12-01,suecia
Pernoctaciones,Total,Suecia,2016M01,491284.0,country,2016,1,2016-01-01,suecia
Pernoctaciones,Total,Suecia,2016M02,477303.0,country,2016,2,2016-02-01,suecia
Pernoctaciones,Total,Suecia,2016M03,539420.0,country,2016,3,2016-03-01,suecia
Pernoctaciones,Total,Suecia,2016M04,412325.0,country,2016,4,2016-04-01,suecia
Pernoctaciones,Total,Suecia,2016M05,412407.0,country,2016,5,2016-05-01,suecia
Pernoctaciones,Total,Suecia,2016M06,403980.0,country,2016,6,2016-06-01,suecia
Pernoctaciones,Total,Suecia,2016M07,540441.0,country,2016,7,2016-07-01,suecia
Pernoctaciones,Total,Suecia,2016M08,406297.0,country,2016,8,2016-08-01,suecia
Pernoctaciones,Total,Suecia,2016M09,440670.0,country,2016,9,2016-09-01,suecia
Pernoctaciones,Total,Suecia,2016M10,468808.0,country,2016,10,2016-10-01,suecia
Pernoctaciones,Total,Suecia,2016M11,574841.0,country,2016,11,2016-11-01,suecia
Pernoctaciones,Total,Suecia,2016M12,456237.0,country,2016,12,2016-12-01,suecia
Pernoctaciones,Total,Suecia,2017M01,492939.0,country,2017,1,2017-01-01,suecia
Pernoctaciones,Total,Suecia,2017M02,472699.0,country,2017,2,2017-02-01,suecia
Pernoctaciones,Total,Suecia,2017M03,551168.0,country,2017,3,2017-03-01,suecia
Pernoctaciones,Total,Suecia,2017M04,476969.0,country,2017,4,2017-04-01,suecia
Pernoctaciones,Total,Suecia,2017M05,520303.0,country,2017,5,2017-05-01,suecia
Pernoctaciones,Total,Suecia,2017M06,591103.0,country,2017,6,2017-06-01,suecia
Pernoctaciones,Total,Suecia,2017M07,538332.0,country,2017,7,2017-07-01,suecia
Pernoctaciones,Total,Suecia,2017M08,553405.0,country,2017,8,2017-08-01,suecia
Pernoctaciones,Total,Suecia,2017M09,511310.0,country,2017,9,2017-09-01,suecia
Pernoctaciones,Total,Suecia,2017M10,520850.0,country,2017,10,2017-10-01,suecia
Pernoctaciones,Total,Suecia,2017M11,558572.0,country,2017,11,2017-11-01,suecia
Pernoctaciones,Total,Suecia,2017M12,465415.0,country,2017,12,2017-12-01,suecia
Pernoctaciones,Total,Suecia,2018M01,481737.0,country,2018,1,2018-01-01,suecia
Pernoctaciones,Total,Suecia,2018M02,454465.0,country,2018,2,2018-02-01,suecia
Pernoctaciones,Total,Suecia,2018M03,561851.0,country,2018,3,2018-03-01,suecia
Pernoctaciones,Total,Suecia,2018M04,490932.0,country,2018,4,2018-04-01,suecia
Pernoctaciones,Total,Suecia,2018M05,521777.0,country,2018,5,2018-05-01,suecia
Pernoctaciones,Total,Suecia,2018M06,596664.0,country,2018,6,2018-06-01,suecia
Pernoctaciones,Total,Suecia,2018M07,649762.0,country,2018,7,2018-07-01,suecia
Pernoctaciones,Total,Suecia,2018M08,516701.0,country,2018,8,2018-08-01,suecia
Pernoctaciones,Total,Suecia,2018M09,521948.0,country,2018,9,2018-09-01,suecia
Pernoctaciones,Total,Suecia,2018M10,544158.0,country,2018,10,2018-10-01,suecia
Pernoctaciones,Total,Suecia,2018M11,509229.0,country,2018,11,2018-11-01,suecia
Pernoctaciones,Total,Suecia,2018M12,417110.0,country,2018,12,2018-12-01,suecia
Pernoctaciones,Total,Suecia,2019M01,399175.0,country,2019,1,2019-01-01,suecia
Pernoctaciones,Total,Suecia,2019M02,382028.0,country,2019,2,2019-02-01,suecia
Pernoctaciones,Total,Suecia,2019M03,477882.0,country,2019,3,2019-03-01,suecia
Pernoctaciones,Total,Suecia,2019M04,423259.0,country,2019,4,2019-04-01,suecia
Pernoctaciones,Total,Suecia,2019M05,458130.0,country,2019,5,2019-05-01,suecia
Pernoctaciones,Total,Suecia,2019M06,531554.0,country,2019,6,2019-06-01,suecia
Pernoctaciones,Total,Suecia,2019M07,563255.0,country,2019,7,2019-07-01,suecia
Pernoctaciones,Total,Suecia,2019M08,473743.0,country,2019,8,2019-08-01,suecia
Pernoctaciones,Total,Suecia,2019M09,498376.0,country,2019,9,2019-09-01,suecia
Pernoctaciones,Total,Suecia,2019M10,524757.0,country,2019,10,2019-10-01,suecia
Pernoctaciones,Total,Suecia,2019M11,459426.0,country,2019,11,2019-11-01,suecia
Pernoctaciones,Total,Suecia,2019M12,395554.0,country,2019,12,2019-12-01,suecia
Pernoctaciones,Total,Resto de la U.E.,2015M01,111047.0,country,2015,1,2015-01-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2015M02,115501.0,country,2015,2,2015-02-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2015M03,165376.0,country,2015,3,2015-03-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2015M04,206949.0,country,2015,4,2015-04-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2015M05,249424.0,country,2015,5,2015-05-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2015M06,334149.0,country,2015,6,2015-06-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2015M07,405384.0,country,2015,7,2015-07-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2015M08,382723.0,country,2015,8,2015-08-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2015M09,382067.0,country,2015,9,2015-09-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2015M10,291998.0,country,2015,10,2015-10-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2015M11,162388.0,country,2015,11,2015-11-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2015M12,135543.0,country,2015,12,2015-12-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2016M01,130284.0,country,2016,1,2016-01-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2016M02,135668.0,country,2016,2,2016-02-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2016M03,184342.0,country,2016,3,2016-03-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2016M04,250556.0,country,2016,4,2016-04-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2016M05,291516.0,country,2016,5,2016-05-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2016M06,366241.0,country,2016,6,2016-06-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2016M07,456251.0,country,2016,7,2016-07-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2016M08,456333.0,country,2016,8,2016-08-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2016M09,476920.0,country,2016,9,2016-09-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2016M10,299705.0,country,2016,10,2016-10-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2016M11,178253.0,country,2016,11,2016-11-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2016M12,157900.0,country,2016,12,2016-12-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2017M01,158885.0,country,2017,1,2017-01-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2017M02,165083.0,country,2017,2,2017-02-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2017M03,217350.0,country,2017,3,2017-03-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2017M04,293872.0,country,2017,4,2017-04-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2017M05,333693.0,country,2017,5,2017-05-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2017M06,474587.0,country,2017,6,2017-06-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2017M07,521756.0,country,2017,7,2017-07-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2017M08,559300.0,country,2017,8,2017-08-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2017M09,535633.0,country,2017,9,2017-09-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2017M10,370270.0,country,2017,10,2017-10-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2017M11,200043.0,country,2017,11,2017-11-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2017M12,169502.0,country,2017,12,2017-12-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2018M01,174549.0,country,2018,1,2018-01-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2018M02,179145.0,country,2018,2,2018-02-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2018M03,223590.0,country,2018,3,2018-03-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2018M04,288897.0,country,2018,4,2018-04-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2018M05,353780.0,country,2018,5,2018-05-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2018M06,465433.0,country,2018,6,2018-06-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2018M07,557755.0,country,2018,7,2018-07-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2018M08,548645.0,country,2018,8,2018-08-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2018M09,545109.0,country,2018,9,2018-09-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2018M10,389144.0,country,2018,10,2018-10-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2018M11,212535.0,country,2018,11,2018-11-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2018M12,204172.0,country,2018,12,2018-12-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2019M01,200310.0,country,2019,1,2019-01-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2019M02,202912.0,country,2019,2,2019-02-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2019M03,263606.0,country,2019,3,2019-03-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2019M04,336874.0,country,2019,4,2019-04-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2019M05,407876.0,country,2019,5,2019-05-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2019M06,533544.0,country,2019,6,2019-06-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2019M07,572795.0,country,2019,7,2019-07-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2019M08,624664.0,country,2019,8,2019-08-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2019M09,530936.0,country,2019,9,2019-09-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2019M10,426960.0,country,2019,10,2019-10-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2019M11,231490.0,country,2019,11,2019-11-01,resto de la u.e.
Pernoctaciones,Total,Resto de la U.E.,2019M12,207983.0,country,2019,12,2019-12-01,resto de la u.e.
Pernoctaciones,Total,Noruega,2015M01,226675.0,country,2015,1,2015-01-01,noruega
Pernoctaciones,Total,Noruega,2015M02,255280.0,country,2015,2,2015-02-01,noruega
Pernoctaciones,Total,Noruega,2015M03,292704.0,country,2015,3,2015-03-01,noruega
Pernoctaciones,Total,Noruega,2015M04,219793.0,country,2015,4,2015-04-01,noruega
Pernoctaciones,Total,Noruega,2015M05,157913.0,country,2015,5,2015-05-01,noruega
Pernoctaciones,Total,Noruega,2015M06,225925.0,country,2015,6,2015-06-01,noruega
Pernoctaciones,Total,Noruega,2015M07,376578.0,country,2015,7,2015-07-01,noruega
Pernoctaciones,Total,Noruega,2015M08,201854.0,country,2015,8,2015-08-01,noruega
Pernoctaciones,Total,Noruega,2015M09,240190.0,country,2015,9,2015-09-01,noruega
Pernoctaciones,Total,Noruega,2015M10,282875.0,country,2015,10,2015-10-01,noruega
Pernoctaciones,Total,Noruega,2015M11,291328.0,country,2015,11,2015-11-01,noruega
Pernoctaciones,Total,Noruega,2015M12,218034.0,country,2015,12,2015-12-01,noruega
Pernoctaciones,Total,Noruega,2016M01,220385.0,country,2016,1,2016-01-01,noruega
Pernoctaciones,Total,Noruega,2016M02,282748.0,country,2016,2,2016-02-01,noruega
Pernoctaciones,Total,Noruega,2016M03,302370.0,country,2016,3,2016-03-01,noruega
Pernoctaciones,Total,Noruega,2016M04,203835.0,country,2016,4,2016-04-01,noruega
Pernoctaciones,Total,Noruega,2016M05,191399.0,country,2016,5,2016-05-01,noruega
Pernoctaciones,Total,Noruega,2016M06,251476.0,country,2016,6,2016-06-01,noruega
Pernoctaciones,Total,Noruega,2016M07,405588.0,country,2016,7,2016-07-01,noruega
Pernoctaciones,Total,Noruega,2016M08,215091.0,country,2016,8,2016-08-01,noruega
Pernoctaciones,Total,Noruega,2016M09,232464.0,country,2016,9,2016-09-01,noruega
Pernoctaciones,Total,Noruega,2016M10,298532.0,country,2016,10,2016-10-01,noruega
Pernoctaciones,Total,Noruega,2016M11,299571.0,country,2016,11,2016-11-01,noruega
Pernoctaciones,Total,Noruega,2016M12,203611.0,country,2016,12,2016-12-01,noruega
Pernoctaciones,Total,Noruega,2017M01,222456.0,country,2017,1,2017-01-01,noruega
Pernoctaciones,Total,Noruega,2017M02,281491.0,country,2017,2,2017-02-01,noruega
Pernoctaciones,Total,Noruega,2017M03,284342.0,country,2017,3,2017-03-01,noruega
Pernoctaciones,Total,Noruega,2017M04,289377.0,country,2017,4,2017-04-01,noruega
Pernoctaciones,Total,Noruega,2017M05,213813.0,country,2017,5,2017-05-01,noruega
Pernoctaciones,Total,Noruega,2017M06,302801.0,country,2017,6,2017-06-01,noruega
Pernoctaciones,Total,Noruega,2017M07,428606.0,country,2017,7,2017-07-01,noruega
Pernoctaciones,Total,Noruega,2017M08,224293.0,country,2017,8,2017-08-01,noruega
Pernoctaciones,Total,Noruega,2017M09,288897.0,country,2017,9,2017-09-01,noruega
Pernoctaciones,Total,Noruega,2017M10,330891.0,country,2017,10,2017-10-01,noruega
Pernoctaciones,Total,Noruega,2017M11,285970.0,country,2017,11,2017-11-01,noruega
Pernoctaciones,Total,Noruega,2017M12,211326.0,country,2017,12,2017-12-01,noruega
Pernoctaciones,Total,Noruega,2018M01,238484.0,country,2018,1,2018-01-01,noruega
Pernoctaciones,Total,Noruega,2018M02,298639.0,country,2018,2,2018-02-01,noruega
Pernoctaciones,Total,Noruega,2018M03,333646.0,country,2018,3,2018-03-01,noruega
Pernoctaciones,Total,Noruega,2018M04,236694.0,country,2018,4,2018-04-01,noruega
Pernoctaciones,Total,Noruega,2018M05,246969.0,country,2018,5,2018-05-01,noruega
Pernoctaciones,Total,Noruega,2018M06,316531.0,country,2018,6,2018-06-01,noruega
Pernoctaciones,Total,Noruega,2018M07,527029.0,country,2018,7,2018-07-01,noruega
Pernoctaciones,Total,Noruega,2018M08,295299.0,country,2018,8,2018-08-01,noruega
Pernoctaciones,Total,Noruega,2018M09,284497.0,country,2018,9,2018-09-01,noruega
Pernoctaciones,Total,Noruega,2018M10,342834.0,country,2018,10,2018-10-01,noruega
Pernoctaciones,Total,Noruega,2018M11,283582.0,country,2018,11,2018-11-01,noruega
Pernoctaciones,Total,Noruega,2018M12,205556.0,country,2018,12,2018-12-01,noruega
Pernoctaciones,Total,Noruega,2019M01,231222.0,country,2019,1,2019-01-01,noruega
Pernoctaciones,Total,Noruega,2019M02,281119.0,country,2019,2,2019-02-01,noruega
Pernoctaciones,Total,Noruega,2019M03,301693.0,country,2019,3,2019-03-01,noruega
Pernoctaciones,Total,Noruega,2019M04,248652.0,country,2019,4,2019-04-01,noruega
Pernoctaciones,Total,Noruega,2019M05,230849.0,country,2019,5,2019-05-01,noruega
Pernoctaciones,Total,Noruega,2019M06,324399.0,country,2019,6,2019-06-01,noruega
Pernoctaciones,Total,Noruega,2019M07,479224.0,country,2019,7,2019-07-01,noruega
Pernoctaciones,Total,Noruega,2019M08,240845.0,country,2019,8,2019-08-01,noruega
Pernoctaciones,Total,Noruega,2019M09,274966.0,country,2019,9,2019-09-01,noruega
Pernoctaciones,Total,Noruega,2019M10,323668.0,country,2019,10,2019-10-01,noruega
Pernoctaciones,Total,Noruega,2019M11,294338.0,country,2019,11,2019-11-01,noruega
Pernoctaciones,Total,Noruega,2019M12,210177.0,country,2019,12,2019-12-01,noruega
Pernoctaciones,Total,Reino Unido,2015M01,1801755.0,country,2015,1,2015-01-01,reino unido
Pernoctaciones,Total,Reino Unido,2015M02,1922877.0,country,2015,2,2015-02-01,reino unido
Pernoctaciones,Total,Reino Unido,2015M03,2463333.0,country,2015,3,2015-03-01,reino unido
Pernoctaciones,Total,Reino Unido,2015M04,3047719.0,country,2015,4,2015-04-01,reino unido
Pernoctaciones,Total,Reino Unido,2015M05,5400335.0,country,2015,5,2015-05-01,reino unido
Pernoctaciones,Total,Reino Unido,2015M06,6313924.0,country,2015,6,2015-06-01,reino unido
Pernoctaciones,Total,Reino Unido,2015M07,7023006.0,country,2015,7,2015-07-01,reino unido
Pernoctaciones,Total,Reino Unido,2015M08,7283609.0,country,2015,8,2015-08-01,reino unido
Pernoctaciones,Total,Reino Unido,2015M09,6831517.0,country,2015,9,2015-09-01,reino unido
Pernoctaciones,Total,Reino Unido,2015M10,5509097.0,country,2015,10,2015-10-01,reino unido
Pernoctaciones,Total,Reino Unido,2015M11,2360967.0,country,2015,11,2015-11-01,reino unido
Pernoctaciones,Total,Reino Unido,2015M12,2130829.0,country,2015,12,2015-12-01,reino unido
Pernoctaciones,Total,Reino Unido,2016M01,2107049.0,country,2016,1,2016-01-01,reino unido
Pernoctaciones,Total,Reino Unido,2016M02,2334483.0,country,2016,2,2016-02-01,reino unido
