cat_educacion,estado_laboral,familia,riq_inmob,ahorro,deuda,adq_ahorro2,adq_deuda2,adq_otro,ahorra_12m,consumo_ahorros,cred_inf,cred_form,cred_add,impago,ayudas,rechazo,semirechazo,nopiden,age,ID,year,inflacion_ok,interes_comp_ok,diversificacion_ok,weight
Educación Primaria,Asalariado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,38,7329,2022,0.0,0.0,1.0,4351.9502
Educación Secundaria,Autónomo,Vive solo,Solo residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,57,7330,2022,1.0,0.0,,8078.0981
Educación Primaria,Otros inactivos,Vive con pareja,No posee residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,60,7331,2022,1.0,0.0,0.0,1368.9641
Educación Primaria,Asalariado,Otros adultos,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,52,7332,2022,1.0,1.0,1.0,3401.7681
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,43,7333,2022,1.0,1.0,1.0,2192.8604
Universidad,Asalariado,Otros adultos,Residencia principal y otras,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,37,7334,2022,1.0,1.0,0.0,3381.9688
Educación Primaria,Jubilado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,67,7335,2022,0.0,1.0,0.0,2743.5811
Educación Primaria,Autónomo,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,61,7336,2022,,0.0,1.0,4258.6948
Universidad,Asalariado,Vive con pareja,No posee residencia principal,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,62,7337,2022,1.0,1.0,1.0,6258.647
Universidad,Desempleado,Otros adultos,Residencia principal y otras,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,32,7338,2021,1.0,1.0,1.0,5208.3457
Educación Secundaria,Jubilado,Vive con pareja,Residencia principal y otras,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,63,7339,2022,1.0,1.0,0.0,4748.6084
Educación Secundaria,Otros inactivos,Otros adultos,No posee residencia principal,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,19,7340,2022,1.0,0.0,0.0,3851.8464
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,42,7341,2022,1.0,1.0,1.0,750.24261
Universidad,Jubilado,Vive con pareja,Residencia principal y otras,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,67,7342,2022,1.0,1.0,0.0,721.50348
Educación Primaria,Jubilado,Vive con pareja,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,72,7343,2021,1.0,1.0,0.0,5538.6372
Educación Secundaria,Jubilado,Vive con pareja,Residencia principal y otras,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,64,7344,2022,1.0,1.0,1.0,3703.3279
Educación Secundaria,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,40,7345,2022,1.0,0.0,0.0,3202.6125
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,38,7346,2022,1.0,0.0,1.0,5390.4087
Universidad,Asalariado,Vive solo,No posee residencia principal,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,33,7347,2022,1.0,0.0,1.0,2776.6755
Universidad,Asalariado,Otros adultos,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,32,7348,2021,1.0,1.0,1.0,7311.5518
Educación Secundaria,Otros inactivos,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,45,7349,2022,1.0,1.0,0.0,7245.7915
Universidad,Jubilado,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,78,7350,2021,1.0,0.0,1.0,2636.5742
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,64,7351,2022,1.0,1.0,1.0,2198.0681
Universidad,Asalariado,Otros adultos,No posee residencia principal,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,53,7352,2022,0.0,,0.0,3277.0151
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,45,7353,2022,1.0,1.0,1.0,3178.0273
Educación Secundaria,Otros inactivos,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,21,7354,2022,,0.0,0.0,5605.2051
Universidad,Asalariado,Otros adultos,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,42,7355,2022,1.0,0.0,,2400.3083
Educación Primaria,Jubilado,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,70,7356,2022,,,,2446.7585
Educación Secundaria,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,61,7357,2022,1.0,1.0,,500.31439
Universidad,Asalariado,Vive solo,Solo residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,46,7358,2022,1.0,1.0,,4168.874
Educación Secundaria,Otros inactivos,Otros adultos,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,21,7359,2022,1.0,1.0,0.0,1506.5674
Universidad,Autónomo,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,64,7360,2022,0.0,1.0,1.0,4497.9429
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,42,7361,2021,1.0,0.0,0.0,11013.911
Educación Primaria,Jubilado,Vive solo,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,67,7362,2022,1.0,1.0,1.0,1914.0238
Educación Primaria,Otros inactivos,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,59,7363,2022,0.0,1.0,,2467.3828
Educación Primaria,Otros inactivos,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,56,7364,2022,,1.0,1.0,7457.9155
Educación Secundaria,Otros inactivos,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,29,7365,2022,1.0,1.0,0.0,8855.2529
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,52,7366,2022,1.0,1.0,1.0,2678.2224
Universidad,Asalariado,Vive con pareja,No posee residencia principal,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,31,7367,2022,1.0,0.0,1.0,4905.1001
Educación Secundaria,Asalariado,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,22,7368,2021,0.0,,1.0,4169.6465
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,33,7369,2022,1.0,0.0,1.0,3644.1519
Universidad,Asalariado,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,26,7370,2022,1.0,1.0,1.0,1145.6255
Universidad,Asalariado,Vive con pareja,No posee residencia principal,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,46,7371,2022,0.0,0.0,0.0,4168.874
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,47,7372,2022,1.0,1.0,1.0,698.85297
Educación Primaria,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,52,7373,2022,1.0,1.0,1.0,1277.6716
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,49,7374,2022,0.0,0.0,,9215.6338
Educación Secundaria,Asalariado,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,30,7375,2022,1.0,,0.0,2830.8721
Educación Primaria,Desempleado,Otros adultos,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,20,7376,2022,1.0,0.0,,8858.0986
Educación Secundaria,Autónomo,Otros adultos,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,20,7377,2021,1.0,0.0,1.0,5536.6626
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,44,7378,2022,1.0,1.0,1.0,5228.0957
Educación Secundaria,Otros inactivos,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,21,7379,2022,1.0,1.0,1.0,2803.4253
Educación Primaria,Asalariado,Otros adultos,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,21,7380,2022,0.0,1.0,,2361.9329
Educación Secundaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,32,7381,2022,0.0,,0.0,6371.9414
Universidad,Otros inactivos,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,45,7382,2022,1.0,0.0,0.0,2678.2224
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,1.0,1,1,0,0,0,0,0,0,0,0,49,7383,2022,1.0,1.0,1.0,3988.5188
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,53,7384,2022,1.0,1.0,1.0,4485.7876
Universidad,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,1,24,7385,2022,0.0,0.0,1.0,1586.845
Educación Primaria,Jubilado,Vive con pareja,Solo residencia principal,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,76,7386,2022,1.0,,1.0,10626.524
Universidad,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,39,7387,2022,1.0,0.0,0.0,2712.5208
Universidad,Otros inactivos,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,22,7388,2021,0.0,0.0,0.0,6624.731
Educación Primaria,Asalariado,Otros adultos,No posee residencia principal,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,35,7389,2022,0.0,0.0,0.0,3595.0474
Educación Primaria,Desempleado,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,27,7390,2022,1.0,,1.0,4692.1211
Educación Primaria,Otros inactivos,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,34,7391,2022,1.0,1.0,1.0,4143.0244
Educación Primaria,Jubilado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,76,7392,2021,1.0,0.0,,4625.644
Universidad,Asalariado,Otros adultos,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,24,7393,2021,1.0,1.0,1.0,4350.8042
Educación Primaria,Jubilado,,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,62,7394,2021,1.0,1.0,1.0,8159.0942
Universidad,Asalariado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,30,7395,2021,1.0,1.0,1.0,6103.4019
Universidad,Otros inactivos,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,23,7396,2021,0.0,0.0,0.0,6868.6377
Educación Primaria,Desempleado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,35,7397,2022,1.0,1.0,1.0,11563.175
Educación Primaria,Desempleado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,49,7398,2021,,0.0,0.0,9199.7676
Universidad,Asalariado,Vive solo,Solo residencia principal,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,30,7399,2022,1.0,0.0,1.0,741.79401
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,60,7400,2021,0.0,,0.0,920.34375
Educación Primaria,Jubilado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,67,7401,2022,,0.0,,5048.895
Educación Primaria,Asalariado,Otros adultos,Residencia principal y otras,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,38,7402,2022,0.0,1.0,0.0,3921.6453
Universidad,Desempleado,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,62,7403,2021,0.0,0.0,1.0,5427.2026
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,29,7404,2022,1.0,0.0,1.0,570.10315
Universidad,Asalariado,Vive con pareja,No posee residencia principal,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,42,7405,2021,1.0,0.0,1.0,5530.6055
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,41,7406,2022,1.0,1.0,1.0,2893.3413
Educación Primaria,Jubilado,Vive solo,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,71,7407,2022,1.0,,0.0,9272.0
Universidad,Otros inactivos,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,37,7408,2022,1.0,1.0,1.0,7261.7153
Universidad,Autónomo,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,34,7409,2022,1.0,1.0,0.0,3580.7207
Universidad,Asalariado,Otros adultos,Residencia principal y otras,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,53,7410,2022,1.0,1.0,,7478.2354
Educación Primaria,Desempleado,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,58,7411,2022,1.0,0.0,1.0,6010.583
Educación Secundaria,Jubilado,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,60,7412,2021,0.0,0.0,0.0,6019.2803
Educación Secundaria,Autónomo,Vive con pareja,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,62,7413,2022,1.0,1.0,1.0,2737.0044
Universidad,Otros inactivos,Otros adultos,Residencia principal y otras,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,27,7414,2021,0.0,0.0,0.0,3253.6729
Educación Primaria,Desempleado,Otros adultos,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,35,7415,2022,0.0,0.0,0.0,3595.0474
Educación Secundaria,Otros inactivos,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,57,7416,2022,1.0,1.0,1.0,3545.2644
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,52,7417,2022,1.0,0.0,0.0,3496.3516
Educación Secundaria,Otros inactivos,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,20,7418,2022,1.0,,1.0,3838.5942
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,58,7419,2022,1.0,0.0,,4245.7217
Educación Secundaria,Jubilado,Vive solo,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,63,7420,2022,1.0,1.0,,2780.469
Educación Secundaria,Desempleado,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,48,7421,2022,0.0,0.0,0.0,2904.522
Universidad,Asalariado,,Solo residencia principal,0.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,50,7422,2022,1.0,1.0,1.0,1241.1425
Educación Primaria,Asalariado,Otros adultos,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,27,7423,2022,1.0,1.0,1.0,2765.4077
Universidad,Jubilado,Otros adultos,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,66,7424,2021,1.0,1.0,1.0,8207.5811
Universidad,Asalariado,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,18,7425,2022,0.0,0.0,1.0,730.41071
Educación Secundaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,1.0,1,1,1,0,0,0,0,0,0,0,28,7426,2021,1.0,0.0,0.0,4341.8491
Educación Primaria,Otros inactivos,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,50,7427,2022,,0.0,0.0,8962.8213
Universidad,Autónomo,Vive con pareja,Residencia principal y otras,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,52,7428,2022,1.0,1.0,0.0,2435.6738
Universidad,Autónomo,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,63,7429,2022,1.0,0.0,0.0,3115.0554
Educación Secundaria,Otros inactivos,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,18,7430,2021,1.0,0.0,0.0,2743.0776
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,41,7431,2022,,1.0,0.0,3894.5662
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,52,7432,2021,1.0,1.0,1.0,6820.8057
Universidad,Desempleado,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,51,7433,2022,1.0,1.0,1.0,4751.4175
Educación Primaria,Asalariado,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,61,7434,2021,1.0,,0.0,9705.2207
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,50,7435,2022,0.0,1.0,0.0,3178.0273
Universidad,Jubilado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,66,7436,2021,1.0,0.0,0.0,2677.3123
Educación Primaria,Otros inactivos,Vive con pareja,Solo residencia principal,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,77,7437,2021,1.0,,0.0,2773.6318
Educación Primaria,Otros inactivos,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,18,7438,2021,1.0,0.0,0.0,8994.8066
Universidad,Autónomo,Otros adultos,Residencia principal y otras,1.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,63,7439,2021,1.0,0.0,1.0,3889.7876
Universidad,Otros inactivos,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,22,7440,2021,1.0,0.0,0.0,4350.8042
Educación Secundaria,Otros inactivos,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,21,7441,2021,1.0,1.0,0.0,5583.9365
Universidad,Jubilado,Vive con pareja,Residencia principal y otras,1.0,0.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,67,7442,2021,1.0,0.0,1.0,3834.0635
Educación Primaria,Autónomo,Vive con pareja,No posee residencia principal,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,1,0,37,7443,2022,0.0,1.0,1.0,4750.7783
Universidad,Autónomo,Vive con pareja,Residencia principal y otras,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,39,7444,2022,1.0,0.0,1.0,5378.9585
Universidad,Asalariado,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,37,7445,2021,1.0,1.0,1.0,6740.4468
Universidad,Autónomo,,No posee residencia principal,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,46,7446,2022,1.0,1.0,0.0,2435.6738
Universidad,Asalariado,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,29,7447,2022,1.0,1.0,0.0,4064.5845
Universidad,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,46,7448,2022,1.0,1.0,1.0,5762.9971
Educación Secundaria,Asalariado,Vive con pareja,Residencia principal y otras,1.0,1.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,43,7449,2022,1.0,1.0,1.0,7076.4502
Universidad,Asalariado,Otros adultos,Solo residencia principal,1.0,0.0,1.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,52,7450,2022,1.0,1.0,1.0,1290.6228
Universidad,Desempleado,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,31,7451,2022,1.0,0.0,0.0,1201.2681
Educación Primaria,Jubilado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,66,7452,2022,,,1.0,2446.7585
Universidad,Asalariado,Vive solo,Residencia principal y otras,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,50,7453,2022,1.0,0.0,,2953.5049
Educación Secundaria,Jubilado,Vive con pareja,Solo residencia principal,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,62,7454,2022,1.0,1.0,0.0,1253.6833
Educación Secundaria,Autónomo,Otros adultos,Residencia principal y otras,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,46,7455,2022,1.0,0.0,0.0,4050.1294
Educación Secundaria,Asalariado,Vive solo,No posee residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,27,7456,2022,,,,1458.215
Universidad,Asalariado,Vive con pareja,No posee residencia principal,1.0,1.0,0.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,41,7457,2021,0.0,1.0,1.0,7649.2725
Educación Primaria,Desempleado,Vive con pareja,No posee residencia principal,0.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,30,7458,2022,0.0,1.0,,4143.0244
Educación Primaria,Otros inactivos,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,67,7459,2021,0.0,0.0,1.0,5782.7886
Educación Secundaria,Asalariado,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,21,7460,2022,1.0,1.0,0.0,6402.2056
Universidad,Jubilado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,68,7461,2021,1.0,1.0,1.0,3842.5193
Universidad,Desempleado,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,28,7462,2022,,,0.0,3544.1819
Educación Primaria,Jubilado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,74,7463,2022,0.0,,,1517.5259
Educación Secundaria,Autónomo,Vive con pareja,Solo residencia principal,0.0,1.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,48,7464,2022,1.0,0.0,,613.6795
Educación Secundaria,Jubilado,Vive con pareja,Solo residencia principal,1.0,1.0,1.0,1.0,1.0,1,1,0,0,0,0,0,0,0,0,64,7465,2022,1.0,1.0,0.0,4844.4614
Universidad,Asalariado,Vive con pareja,Solo residencia principal,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,34,7466,2021,1.0,1.0,0.0,6874.0659
Educación Primaria,Otros inactivos,Otros adultos,No posee residencia principal,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,20,7467,2022,,,,4045.1462
Universidad,Asalariado,Otros adultos,Solo residencia principal,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,30,7468,2022,1.0,0.0,1.0,4108.8618
Educación Primaria,Jubilado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,69,7469,2022,1.0,0.0,,10632.007
Universidad,Otros inactivos,Otros adultos,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,22,7470,2022,1.0,0.0,0.0,4652.4541
Educación Primaria,Asalariado,Vive con pareja,Solo residencia principal,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,57,7471,2022,1.0,0.0,1.0,9642.0693
Universidad,Jubilado,Vive con pareja,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,75,7472,2022,1.0,,1.0,3848.7974
Universidad,Otros inactivos,Otros adultos,Residencia principal y otras,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,22,7473,2022,1.0,0.0,1.0,2106.29
Educación Primaria,Jubilado,Vive con pareja,Residencia principal y otras,0.0,1.0,0.0,1.0,1.0,1,0,0,0,0,0,0,0,0,0,67,7474,2022,1.0,0.0,0.0,5537.8955
